S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2013-2014,Himachal Pradesh,182520025,Action Research and Training Institute (ARTI),V.P.O. Rajgarh Distt.- SirmourHimachal Pradesh-173101,0.00
2,2013-2014,Himachal Pradesh,182470010,Ananda-Sustianabale Development for the Welfare of Nature and Society,The Krishna Temple Thawa Nagar KulluHimachal Pradesh-175130,0.00
3,2013-2014,Himachal Pradesh,182450059,Association for the Rural and Technical Education Centre,Vill. and P.O. Malan Tehsil and Distt. Kangra Himachal PradeshKangra176047,0.00
4,2013-2014,Himachal Pradesh,182520027,"Awarness Services for Rural Areas ""ASRA""",Vill. & PO Nainidhar Teh  Shillai SirmourHimachal Pradesh-173027,0.00
5,2013-2014,Himachal Pradesh,182500014,BODHICHITA FOUNDATION CHARITABLE TRUST,REWALSAR DISTT MANDIREWALSAR175023,0.00
6,2013-2014,Himachal Pradesh,182450019,Bodhicitta Welfare,Tashi Jong Taragarh  Dist. KangraHimachal Pradesh-176081,0.00
7,2013-2014,Himachal Pradesh,182540018,CHINMAYA EDUCATIONAL SOCIETY,CHINMAYA VIDYALAYA DR. Y. S. PARMAR UNIVERSITY OF HORTICULTURE AND FORESTRY NAUNISOLAN173230,772527.36
8,2013-2014,Himachal Pradesh,182450025,Chinmaya Tapovan Trust, Kangra Himachal Pradesh -,636298.11
9,2013-2014,Himachal Pradesh,182520020,Community Action for Rural Excellence,V.P.O. Birla Teh Nahan  Via-Dadahu Distt-Sirmour -173022,0.00
10,2013-2014,Himachal Pradesh,182450068,COMMUNITY GROWTH SOCIETY,VILLAGE GAMRUDHARAMSALA176215,1173460.81
11,2013-2014,Himachal Pradesh,182450005,Dalai Lama's Central Tibetan Relief Committee,Central Tibetan Sectt Gang Chen Kyeshaong Session Rd. DharamshalaDist: Kangra Himachal Pradesh-176715,177267050.13
12,2013-2014,Himachal Pradesh,182500005,Deen Bandhu Seva Mandal,Bharnal  MandiHimachal Pradesh -,0.00
13,2013-2014,Himachal Pradesh,182470009,Dhagpo Shedrup Ling Monastic Cultural Society,Vill.& PO-Kais Kothi-Kais KulluHimachal Pradesh-175101,13994017.30
14,2013-2014,Himachal Pradesh,182450045,Dhauladhar Public  Education Society,V.P.O. Yol Cantt Distt.-KangraHimachal Pradesh-176052,0.00
15,2013-2014,Himachal Pradesh,182450026,Dip Tsechokling Monastery School, Dist: KangraHimachal Pradesh-,841305.98
16,2013-2014,Himachal Pradesh,182500010,Divya Manav Jyoti Anathalaya,Village and Post- Dehar MandiHimachal Pradesh-175030,0.00
17,2013-2014,Himachal Pradesh,182450046,Dongyu Gatsal Ling Trust,Tashi Jong P.O.-TaragarhDistt.-Kangra Himachal Pradesh-176081,19794123.21
18,2013-2014,Himachal Pradesh,182450056,Dorzong Manastic Institute Charitable Trust,Tashi Jong PO- Taragarh KangraHimachal Pradesh-176081,0.00
19,2013-2014,Himachal Pradesh,182430005,Education Society,Chaminu PO Baror via Sultanpur Dist: ChambaHimachal Pradesh-,1686200.00
20,2013-2014,Himachal Pradesh,182450033,Foundation for Universal Responsibility of his Holiness,East Court Zone Macleodganj Dharamala Dist. KangraHimachal Pradesh-,855129.01
21,2013-2014,Himachal Pradesh,182540022,GANPATI EDUCATIONAL SOCIETY,Post office kuniharKUNIHAR173207,0.00
22,2013-2014,Himachal Pradesh,231661206,GAYATRI DEVI MEMORIAL CHARITABLE TRUST,Gayatri Public School Village Chameru Tehsil JaisinghpurKangra176064,2134974.00
23,2013-2014,Himachal Pradesh,182510036,GRAMIN VIKAS AVAM MANAV KALYAN SAMITI,DIVYA KUNJ NEAR DAV SCHOOLTOTU SHIMLA171011,0.00
24,2013-2014,Himachal Pradesh,182470005,H.P. Mahila Kalyan Mandal, Dist. KulluHimachal Pradesh-,0.00
25,2013-2014,Himachal Pradesh,182480004,Highlander Charitable Society,House No 117Kaza172114,79511.99
26,2013-2014,Himachal Pradesh,182510012,Himachal Harijan Kalyan Sanstha Theog, SimlaHimachal Pradesh-,0.00
27,2013-2014,Himachal Pradesh,182510014,Himachal Pradesh Voluntary Health Association,B-37 Phase-ISector-II New Shimla171009,7220715.00
28,2013-2014,Himachal Pradesh,182500009,Himalaya International Health Institute D.B.A.,APPI Charitable Foundation Clinic  TrustChobata Bazar Mandi H.P.-175001,667720.00
29,2013-2014,Himachal Pradesh,182510020,Himalayan  Research Group,Umesh Bhavan Chotta Shimla  ShimlaH.P.-171002,0.00
30,2013-2014,Himachal Pradesh,182470015,Himalayan Buddhist Cultural Association,P.O. Box No. 74Rangri P.O. Manah111111,1281820.00
