S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2013-2014,Tamil Nadu,076030006,A G Industrial School,Post Box 9 Kanakkapillai ValasaiSengottai-,1771722.00
2,2013-2014,Tamil Nadu,075901235,A P TIMOTHY BABU CHILDRENS HOME,10 4 GURUSWAMY NAGAR EXCHANGE ANUMAR NAGAR GOWRIVAKKAM VELACHERRY MAIN ROADCHENNAI601302,268619.75
3,2013-2014,Tamil Nadu,075820278,A World of Friends,Gandhi Nagar Orikkai Village KanchipuramTamilnadu-631502,2373461.84
4,2013-2014,Tamil Nadu,076010005,A.L.C. High School,Kariyalur - (via) Vadakkanandal Kalrayan HillsVillupuram T N-,1777513.82
5,2013-2014,Tamil Nadu,075870100,A.V.P.MET Social Service Organization,59 Blossom Villa M.M nagar Opp. LALHosur635109,0.00
6,2013-2014,Tamil Nadu,075940470,Aarpaneam Trust,101Desiga Vinayagar Kovil Street K.Pudur MaduraiTamilnadu-625007,0.00
7,2013-2014,Tamil Nadu,076060080,AARUTHAL FOUNDATION,139A Mahathma Gandhi RoadBhavani638301,0.00
8,2013-2014,Tamil Nadu,075820355,AASTHA KIRAN,FLAT S-4AMIRTHA RANJINI APARTMENTDR.DEVARAJ NAGARMADAMBAKKAM P.O SELAIYURTambaram600126,1661575.00
9,2013-2014,Tamil Nadu,075850098,Abamalai Samuganala Seeramaipu Sangam,26\30  Rottikadai  CoimbatoreTn-,519351.00
10,2013-2014,Tamil Nadu,075900688,Ability Foundation,12fourth Main Road Gandhi Nagar AdayarChennai Tamil Nadu.-600020,0.00
11,2013-2014,Tamil Nadu,075900516,Abk Aots Dosokai,Nelson Manickan Road AminjikkaraiMadras  600 029-,790278.43
12,2013-2014,Tamil Nadu,076080141,ACHARYA SHREE AKALANKA EDUCATIONAL TRUST,ARIHANTHAGIRI THIRUMALAIPOLUR TALUK606907,0.00
13,2013-2014,Tamil Nadu,075900561,Action For Child Labour,No 5 A-R Nagar Near CTA Garden Mangadu Near CTA Garden Mangadu600056,3434300.00
14,2013-2014,Tamil Nadu,075940428,Action For Community Transformation India Foundation Trust,372 A/1 G.s.t. Main Road PasumalaiMadurai (tamil Nadu)-625004,1634074.00
15,2013-2014,Tamil Nadu,076000147,Action for Disabled and Depressed in India,30/168 Andi Gounder Colony NethimeduSalem636002,28000.00
16,2013-2014,Tamil Nadu,075901047,Action for Improving Mankind,14/314th Lane Sastri NagarAdyar ChennaiTamilnadu-600020,0.00
17,2013-2014,Tamil Nadu,075860017,Action for Rehabilitation ReconstructionEducation and Development Support Trust,Kattalai PostKrishnarayapuram tk Krishnarayapuram KarurTamilnadu-639108,0.00
18,2013-2014,Tamil Nadu,075890320,Action for Rural Improvement Service and Tranining Organisation,Rajkumar Cottage Ulagampatty Agaram (PO)Thadikombu (Via)Dindigul (TamilNadu)-624709,0.00
19,2013-2014,Tamil Nadu,075930025,Action For Rural Integrated Social Developmen Organisation (ARISDO),D. No. 297 Burma Colony. West Bank Manamadurai 630606 Sivagangai DistrictManamadurai630606,0.00
20,2013-2014,Tamil Nadu,076110016,Action for rural Integration and Social Education,SivalingapuramMudukkangulam Post Kariapatti(Via)/TalukVirudhunagarTamilnadu-626106,1454978.00
21,2013-2014,Tamil Nadu,076060037,Action For Water And Rural Development,Kovai Bye Pass Road Eller Nagar DharmapuramErodetamil Nadu-638657,0.00
22,2013-2014,Tamil Nadu,076010170,Action for Welfare and Awakening in Rural Development,No.6 ganapatht Nagar Extension (behind Om Sakthi Koil)VadalurCuddalore Tamilnadu-607303,0.00
23,2013-2014,Tamil Nadu,076030195,Action In Disabilities India,9rice Shop  Street Thoothukudi- DistrictT.n.-628704,3673538.72
24,2013-2014,Tamil Nadu,075820427,Action India Charitable Trust,14 1B Joseph Colony ChromepetChennai600044,0.00
25,2013-2014,Tamil Nadu,075820407,ACTION OF HUMAN MOVEMENT(AHM),3/13 MADHA KOIL STREET KAMMALAM POONDI PO UTHIRAMERUR TKKANCHEPURAM DT603406,452000.00
26,2013-2014,Tamil Nadu,076030142,Action Trust,14g Luther Nagar  Oppi. Concardia  Hir Sec Schoor  Valliyoor Tirunalveli Kattabomman T. N.-627117,0.00
27,2013-2014,Tamil Nadu,075900056,Active International Mission Aid,   -,12315861.00
