S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2013-2014,Manipur,194130323,ABUNDANT LIFE MINISTRY,LAMNENGTE INNFIRST STREET NEW NAMBULAND795001,0.00
2,2013-2014,Manipur,194130427,ACTION FOR SOCIAL JUSTICE ORGANIZATION,SOIBAM LEIKAI AYANGPALI ROADIMPHAL EAST795001,0.00
3,2013-2014,Manipur,194130092,Action For Welfare Awakening In Rural Environment,Thangmeiband Imphal  Manipur-795001,0.00
4,2013-2014,Manipur,194160098,Action for Woman and Child Advancement,New ZovengImphal795128,435863.36
5,2013-2014,Manipur,194140057,Action of Women in Development,Wino BazarUkhrul795142,1830772.00
6,2013-2014,Manipur,020780133,AGAPE CHRISTIAN OUTREACH MISSION INDIA,"ANUGRAHA NIWAS. RATENPHAI WW II OLD WORKSHOP
LEIKAI. P.O. PALLEL. CHANDEL DISTRICT. MANIPUR
795135.CHANDEL795135",0.00
7,2013-2014,Manipur,194160059,Agape Museum,Post Box 110Opposite Tuibuong Petrol PumpChurachandpur,0.00
8,2013-2014,Manipur,194130248,Agent for Social Change (ASOC),C/O  Principal Prima Donna English High School Thangmeiband LilashingKhongnangkhongImphal Manipur-795010,0.00
9,2013-2014,Manipur,194130187,All Manipur Management Of Development Training & Research Centre,Vripok Khoirnarileikai ImphalManipur.-,0.00
10,2013-2014,Manipur,194130294,All Women and Child Development,Chingamathak First Floor Electricity BuildingImphal West(Manipur)-795001,0.00
11,2013-2014,Manipur,194160080,Amazing Grace Ministry Asia,Bijang Vengnom P. O. Box - 161Churachandpur795128,348425.08
12,2013-2014,Manipur,194180001,Anallon Christian Institute,Chakpikarong ChandelManipur-,0.00
13,2013-2014,Manipur,194180003,Analon Christian Development Committee,Anallon Christian Institute CampusLambung795127,872913.00
14,2013-2014,Manipur,194190006,Apunba Mahei Shanglem,Ishok PO Nambol BishnupurManipur-795134,0.00
15,2013-2014,Manipur,194190023,ASSOCIATION FOR RURAL DEVELOPMENT AND WOMEN EMPOWERMENT,KeinouP.O. Nambol795135,1839787.00
16,2013-2014,Manipur,194130431,Association for Rural Maintenance Services,Pukhao Iranpham PO PangeiImphal795114,0.00
17,2013-2014,Manipur,194130278,Association for Social Advancement and Resource Authority,Awang Sekmai Imphal West DistrictAndhra Pradesh-795136,0.00
18,2013-2014,Manipur,194150063,Association For Welfare And Rural development,Church road ColonySenapati795106,0.00
19,2013-2014,Manipur,194170024,Assumption Parish,Catholic Church New Awangkhul  B.p.o.-lamphalpatTamenglong Manipur-795004,167586.00
20,2013-2014,Manipur,194130348,Auxiliary Service for Human Affairs,H.O. Asha Yaiphakol Sagolmang Bazar P.O. PangeiImphal795114,0.00
21,2013-2014,Manipur,194130042,Awang Jiri Nupi Marup,Nambol  ImphalManipur-795134,0.00
22,2013-2014,Manipur,194130235,Backward and Rural Welfare Society,Uripok Khaidem Leikai Imphal West DistrictManipur-795001,0.00
23,2013-2014,Manipur,194130054,Bashikong Chanura Sinlon Lup,Ningom Thongjao ImphalManipur-,0.00
24,2013-2014,Manipur,194160057,Bethany Christian Institute,Post Box No.-23 Family LaneChuruchandpur Manipur-795128,0.00
25,2013-2014,Manipur,194160099,Bible Hill outh Club,Rengkai Bible HillChurachandpur795128,31244.00
26,2013-2014,Manipur,194130241,Care Foundation,Chassad Avenue Imphal East DistrictManipur-795001,363950.00
27,2013-2014,Manipur,194130220,Catholic Educational Society,Archibishops House ImphalManipur-795002,1015785.00
28,2013-2014,Manipur,194130109,Catholic Medical Centre,Koirengi ImphalManipur-795001,0.00
29,2013-2014,Manipur,194130439,CENTRE FOR ADVANCED RESEARCH AND DEVELOPMENT,URIPOK HUIDROM LEIKAIIMPHAL795001,0.00
30,2013-2014,Manipur,194160092,Centre for Community Initiative,Zuihnuam Road College Veng New LamkaChurachandpur795128,500000.00
31,2013-2014,Manipur,194200059,Centre for Development Activities,Near Indo-Myanmar Road WangjingManipur.-795148,0.00
32,2013-2014,Manipur,194150067,Centre for Information and Technology in Rural Areas,Selsi Motbung P.O. MotbungSenapati795107,0.00
33,2013-2014,Manipur,194130018,Centre for Mental Hygiene,Sangaipren Airport Road ImphalManipur-795001,0.00
34,2013-2014,Manipur,194130155,Centre For Organisation Research & Education,Paona Road Imphal Manipur-795001,2462612.00
35,2013-2014,Manipur,194130072,Centre For Social Development,Palace Compound Imphal Manipur-795001,27574421.71
36,2013-2014,Manipur,194180052,Centre for Women and Girls,Lhunnajang village Corner Stone AcademyTengnoupal block795135,0.00
37,2013-2014,Manipur,194130359,Centre for Women Development,Keishamthong Elangbam Leikai P.O. Imphal Imphal West DistrictImphal795001,0.00
38,2013-2014,Manipur,194180018,Chamdil Khubil Social Welfare Arts & Culture Asociation, ChandelManipur-795127,563572.00
39,2013-2014,Manipur,194130205,Charik Pareng Child Welfare Association,Mantripukhri Bazar Imphal EastManipur-,0.00
40,2013-2014,Manipur,194130344,Charitbale and Religious Society,New Lambulande P.O. ImphalImphal795001,4058022.00
41,2013-2014,Manipur,194150010,CHIL CHIL ASIAN MISSION SOCIETY,P.O. Leikham Pokpi  KanglatongbiManipur-795151,8944605.00
42,2013-2014,Manipur,194150026,Chivairy Poverty Allevation Dev. Association,P.O. Mao SenapatiManipur-795150,0.00
43,2013-2014,Manipur,194160074,Christian Revival Church Manipur,K. Phaicham Chiengkonpang PO ChurachandpurManipur-795128,0.00
44,2013-2014,Manipur,194160088,Church of the Nazarene International (North East India),Hmarveng (Teddim Road)P.O. Churachandpur795128,2857682.00
45,2013-2014,Manipur,194140053,Citizens Alliance for Re Empowerment,Viewland Zone One Ukhrul TownUkhrul795142,0.00
46,2013-2014,Manipur,194130330,CLARIST HOME,MANTRIPUKHRIIMPHAL795002,2906399.00
47,2013-2014,Manipur,194190032,Community Development Organisation,Ngaikhong Khullen  PO BishnupurBishnupur795126,0.00
48,2013-2014,Manipur,194200037,Community Development Organisation,Wangbal Lamboithong ThoubalManipur-795138,458865.00
49,2013-2014,Manipur,194200048,Community Development Programme Centre,Mi Road  ThoubalManipur.-,0.00
50,2013-2014,Manipur,194130124,Community Development Society,Nepra Mamang Leikai ImphalManipur-,0.00
51,2013-2014,Manipur,194130169,Community Participation Of Environment And Economic Development,New Checkon ImphalManipur.-,0.00
52,2013-2014,Manipur,194150065,Compassion Manipur,DamdeiMotbung795107,311500.00
53,2013-2014,Manipur,194130445,Cornerstone Academy Manipur,LEF Church EnclaveLangol795004,255594.00
54,2013-2014,Manipur,194130085,Council For Antipoverty Action,Urup Litan Makhong Imphal  Manipur-795130,0.00
55,2013-2014,Manipur,194130338,COUNCIL FOR DEVELOPMENT OF POOR AND LABOURERS,LILONG BAZARIMPHAL WEST-IILILONG BAZAR795130,0.00
