S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2013-2014,Mizoram,304330047,AIZAWL MUTIPURPOSE SOCIAL SERVICE SOCIETY,Kulikawn  AizawlAizawl796005,0.00
2,2013-2014,Mizoram,304340001,Baptist Church Of Mizoram,Serkawn Zotlang P.O LungleiMizoram-796691,11812994.00
3,2013-2014,Mizoram,304330043,BIBLE BELIEVING EVANGELICAL CHURCH,A/39 THANGRUMA BUILDING ZION STREET DAWRPUIAIZAWL796001,0.00
4,2013-2014,Mizoram,304330041,CENTRE FOR PEACE AND DEVELOPMENT,"3rd Floor K. V. Tlangmawia Building
TuikhuahtlangAizawl796001",7556525.00
5,2013-2014,Mizoram,304330042,Cod Nerc,Cod Nerc Head Office 2nd Floor Dr. C.Lalthanga Building Near Mahatma Gandhi Statue Zodin Sq.Aizawl796001,732832.00
6,2013-2014,Mizoram,304330015,Don Bosco,Don Bosco Complex Seling P.OMizoram-796017,0.00
7,2013-2014,Mizoram,304350003,Evangelical Church of Maraland,PO Saiha District Saiha Mizoram -796901,2882098.00
8,2013-2014,Mizoram,304430002,Faithful Trust,Prince Computer Centre New Colony SaihaMizoram-796901,0.00
9,2013-2014,Mizoram,304330035,Ferrando Integrated Women Development Centre,Peace Home-Zione Veng-Durtlang Aizawl Mizoram -796025,6641157.84
10,2013-2014,Mizoram,304330055,Friends of Children,Directorate of Social Welfare LaipuitlangAizawl796012,613105.46
11,2013-2014,Mizoram,304330056,GAN SABRA,ZONUAMAIZAWL796009,0.00
12,2013-2014,Mizoram,304330020,Goodwill Foundation,"PC Lianchungnunga Building
Opp: Aizawl West College
Dawrpui Vengthar AizawlAizawl796001",1290250.00
13,2013-2014,Mizoram,304330030,Greenwood Hospital Society,Bawngkawn AizawlMizoram-796014,0.00
14,2013-2014,Mizoram,304330028,Institute of the Brothers of St. Gabriel Society Province of N.E. India,Montfort Villa Aizawl Mizoram -796005,7147400.05
15,2013-2014,Mizoram,304350004,Isua Krista Kohhran Headquarters Bualpui (NG),Bualpui (NG)Saiha796901,0.00
16,2013-2014,Mizoram,304350002,Lairam Isua Krista Baptist Kohhran Lairam Jesus Christ Baptist Church,Lawngtlai P.O.- Lawngtlai Mizoram-796891,0.00
17,2013-2014,Mizoram,304350005,Lairam Social Mission,"2nd Floor LIKBK Office Building
Chanmari Lawngtlai
Mizoram 796 891
Ph : 0385-232175Lawngtlai796891",3136474.00
18,2013-2014,Mizoram,304330036,Mission for Christ,Hermon Street Durtlang Aizawl Mizoram -796025,302085.00
19,2013-2014,Mizoram,304330054,Mission Foundation Movement,Ngama Building Topm floor BawngkawnAizawl796001,0.00
20,2013-2014,Mizoram,304330004,Mizoram Presbyterian Church,Synod Office AizawlMizoram-796001,3134787.00
21,2013-2014,Mizoram,304330022,Montfort Educational Development Society(MEDS),C/o St. Paul's Hr. Sec. School  Montfort HillsAizwal Mizoram-796005,3403170.33
22,2013-2014,Mizoram,304330057,Open Doors,AizawlAizawl796012,0.00
23,2013-2014,Mizoram,304430004,People Action for Rural Management,TuipangSaiha District.MizoramTuipang796911,430140.00
24,2013-2014,Mizoram,304330023,Samaritans'Association for the Blind,Durtlang Aizawal Mizoram -796025,0.00
25,2013-2014,Mizoram,304330024,Society for HIV/AIDS and Lifeline Operation in Mizoram,A-48/1 Lalrengpuia Building Lower ZarkawtAizawl796007,2976769.00
26,2013-2014,Mizoram,304330011,Spastic Society of Mizoram,Falkland Veng PO ZemabawkAizawl796001,30000.00
27,2013-2014,Mizoram,304330053,Sunshine Society for Children,Directorate of Social WelfareAizawl796012,925700.00
28,2013-2014,Mizoram,304330005,Synod Hospital,Durtlang AizawlAizawl796025,432000.00
29,2013-2014,Mizoram,304330052,The Fundamental Baptist Churches Association of Mizoram,Ramthar VengAizawl796008,2297175.00
30,2013-2014,Mizoram,304330019,Thutak Nunpuitu Team,Zuangtui Aizwal Mizoram -,2360465.65
31,2013-2014,Mizoram,304330040,TORCH BEARER MINISTRIES,Electric Veng Near YMA HallK- Sangthuama Ex MLA Building796001,2320905.00
32,2013-2014,Mizoram,304330049,VOLUNTEERS FOR COMMUNITY MENTAL HEALTH,TUIKHUAHTLANG AIZAWLAIZAWL796005,0.00
33,2013-2014,Mizoram,304330045,Zomi Baptist Church,ZBC Office Bethel VengChampai796321,0.00
34,2013-2014,Mizoram,304330034,Zoram Drivers Ramthim Board,Damna In Zuangiui Aizawl Mizoram -796017,0.00
35,2013-2014,Mizoram,304330039,ZORAM ENTU PAWL,BISHOPS HOUSE RAMTHAR VENG CHANMARI AIZAWLAIZAWL796007,11311875.00
36,2013-2014,Mizoram,304330002,Zoram Evangelical Fellowship,Chhanmari Veng Aizawl Mizoram-796007,929194.00
