S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Himachal Pradesh,182520025,Action Research and Training Institute (ARTI),V.P.O. Rajgarh Distt.- SirmourHimachal Pradesh-173101,0.00
2,2016-2017,Himachal Pradesh,182450059,Association for the Rural and Technical Education Centre,Vill. and P.O. Malan Tehsil and Distt. Kangra Himachal PradeshKangra176047,0.00
3,2016-2017,Himachal Pradesh,182520027,"Awarness Services for Rural Areas ""ASRA""",Vill. & PO Nainidhar Teh  Shillai SirmourHimachal Pradesh-173027,0.00
4,2016-2017,Himachal Pradesh,182500014,BODHICHITA FOUNDATION CHARITABLE TRUST,REWALSAR DISTT MANDIREWALSAR175023,0.00
5,2016-2017,Himachal Pradesh,182480007,BUDDHIST CULTURAL SOCIETY OF KEY GOMPA,VPO KEY GOMPA SPITI DISTT LAHAUL AND SPITI HIMACHAL PRADESHKAZA712114,898099.80
6,2016-2017,Himachal Pradesh,182540018,CHINMAYA EDUCATIONAL SOCIETY,CHINMAYA VIDYALAYA DR. Y. S. PARMAR UNIVERSITY OF HORTICULTURE AND FORESTRY NAUNISOLAN173230,1328520.06
7,2016-2017,Himachal Pradesh,182450025,Chinmaya Tapovan Trust, Kangra Himachal Pradesh -,385999.00
8,2016-2017,Himachal Pradesh,182520020,Community Action for Rural Excellence,V.P.O. Birla Teh Nahan  Via-Dadahu Distt-Sirmour -173022,0.00
9,2016-2017,Himachal Pradesh,182450068,COMMUNITY GROWTH SOCIETY,VILLAGE GAMRUDHARAMSALA176215,1641899.24
10,2016-2017,Himachal Pradesh,182450005,Dalai Lama's Central Tibetan Relief Committee,Central Tibetan Sectt Gang Chen Kyeshaong Session Rd. DharamshalaDist: Kangra Himachal Pradesh-176715,151668922.73
11,2016-2017,Himachal Pradesh,182470018,DECHEN CHOEKHOR MAHAVIHAR TRUST,VPO SARABAI BHUNTARBHUNTER175125,644477.00
12,2016-2017,Himachal Pradesh,182500005,Deen Bandhu Seva Mandal,Bharnal  MandiHimachal Pradesh -,1047289.00
13,2016-2017,Himachal Pradesh,182470009,Dhagpo Shedrup Ling Monastic Cultural Society,Vill.& PO-Kais Kothi-Kais KulluHimachal Pradesh-175101,9960813.04
14,2016-2017,Himachal Pradesh,182450073,DHAULADHAR EDUCATION SOCIETY,Pritam Nagar Dramman ShahpurKangra176223,0.00
15,2016-2017,Himachal Pradesh,182450026,Dip Tsechokling Monastery School, Dist: KangraHimachal Pradesh-,2040629.72
16,2016-2017,Himachal Pradesh,182500010,Divya Manav Jyoti Anathalaya,Village and Post- Dehar MandiHimachal Pradesh-175030,0.00
17,2016-2017,Himachal Pradesh,182450046,Dongyu Gatsal Ling Trust,Tashi Jong P.O.-TaragarhDistt.-Kangra Himachal Pradesh-176081,23673269.23
