S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Haryana,172270079,ADARSH RURAL DEVELOPMENT SOCIETY,227 DEEP PLAZA NEAR COURT GURGAONGURGAON122001,0.00
2,2016-2017,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,0.00
3,2016-2017,Haryana,172390007,Adarsh Saraswati Shiksha Samiti,Sant Graib Das Gali No. 2 Kakrai Rd SonepatHaryana-,0.00
4,2016-2017,Haryana,172270083,AGRASAR,A-261 SOUTH CITY-IGURGOAN122001,7196896.50
5,2016-2017,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,70072760.00
6,2016-2017,Haryana,172320011,Anant Charitable Trust,294/8 Bank ColonyKurukshetra136118,0.00
7,2016-2017,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,2733462.54
8,2016-2017,Haryana,172270087,ARPAN MUKHOPADHYAY MEMORIAL TRUST,24/801 HERITAGE CITY M.G ROAD DLF-IIGURGAONGURGAON122002,0.00
9,2016-2017,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
10,2016-2017,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
11,2016-2017,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,8410448.45
12,2016-2017,Haryana,172350009,Association for Social Health in India Haryana State Branch,Ashiana Children Home Building Opp H No 642 Sector 16Panchkula134109,0.00
13,2016-2017,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,0.00
14,2016-2017,Haryana,172230005,Baba Yogi Neta Nath Trust,Village Lohani Tehsil and District BhiwaniHaryana127021,0.00
15,2016-2017,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,454827.00
16,2016-2017,Haryana,172250003,Bethany Social Service Society,A-2 Central Graman N.H.5 FaridabadHaryana-121001,0.00
17,2016-2017,Haryana,172350008,BHARAT MEMORIAL CHARITABLE TRUST,86 INDUSTRIAL AREA PHASE IPANCHKULA134109,26912.44
18,2016-2017,Haryana,172250030,BHARTIYA GRAM SUDHAR SAMITI,FCA 794A BLOCK-C  SGM NAGAR  PATEL CHOCK FARIDABADFARIDABAD121001,0.00
19,2016-2017,Haryana,172220001,BUWAN KOTHI INTERNATIONAL TURST,VILLAGE LEHERIANBHUNA125113,664400.00
