S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Pondicherry,285130067,Adecom Network,No.9 Raja Singh StreetPost Box No.233605001,14402294.70
2,2016-2017,Pondicherry,285130102,Alliance Francaise De Pondicherry,58 Rue Suffren StreetPondicherry605001,1193500.01
3,2016-2017,Pondicherry,285130078,Anbalayam,140 Villinur Road Moolakulam PondicherryPondicherry-605010,3523734.80
4,2016-2017,Pondicherry,285130031,Atelier Shanti,20 Lazar Koil Street DubrayapetPondicherry-605001,0.00
5,2016-2017,Pondicherry,285130119,BABU TRUST,"157-a  ivth cross ivth main road
mahaveer nagar
lawspet605008",0.00
6,2016-2017,Pondicherry,285130107,Best Foundation,62 First Floor Villianur Road MulakulamPondicherry605010,652423.00
7,2016-2017,Pondicherry,285130026,Bon Secours Convent,Rangapillai Street  Pondicherry-,4000.00
8,2016-2017,Pondicherry,285150001,Carmel Convent Cluny, Karaikal Pondicherry-609602,193884.29
9,2016-2017,Pondicherry,285130022,Centre for Education Rehabilitation and Treatment of the Handicapped,181 Gingee Salai DubarayapetPondicherry-605001,7036632.00
10,2016-2017,Pondicherry,285150007,Community Collective Society for Integrated Development,34 Neela Kidangu Street KaraikalPondicherry-609602,488479.38
11,2016-2017,Pondicherry,285130050,Community Sewa Centre,No-2 Villikrishna illam IIIrd  Cross Kasthuribaigandhi St NetajiNagar-I Ullalam Pondicherry-605001,4535582.00
12,2016-2017,Pondicherry,285130020,Congregation Sisters of St. Joseph Cluny,Post Box 87  Pondicherry-,13262169.27
13,2016-2017,Pondicherry,285130058,Dipti Trust,No.8 St.Gilles Street Sh Aurobindo Ashram POPondicherry-605002,122221.00
14,2016-2017,Pondicherry,285130041,Don Bosco Boys Home,Thattanchavady  Pondicherry-605009,6817136.00
15,2016-2017,Pondicherry,285130101,EMMAUS ASIA SOCIETY,"NO.43 FIFTH CROSS STREET 
HEALTH EMPLOYEES COLONY
NAINARMANDAPAMPONDICHERRY605004",6956656.93
16,2016-2017,Pondicherry,285130085,EMPOWERMENT FOUNDATION,Soorya Udayam Illam-Habitat Mariaman Koil StreetOdhiyampattu Village Villianur Commune,431912.67
17,2016-2017,Pondicherry,285130074,Foundation for Ecological Research Advocacy and Learning,No.27 2nd Cross Appavounagar VazhakulamPondicherry-605012,3525788.00
18,2016-2017,Pondicherry,285130091,FOUNDATION FOR LOW INCOME GROUP AND SOCIAL HEALTH,No.166 Subbiah Nagar ThattanchavadyPondicherry605009,0.00
19,2016-2017,Pondicherry,285130018,Franciscan Sisters of Saint Aloysius Gonzaga,Door No. 6 ST.ANGE STREETPONDICHERRY -605001,7674008.54
20,2016-2017,Pondicherry,285130120,Germination Society for the underprivileged,Plot No. 39 1st Cross Extension Rainbow Nagar Pondicherry-605011Pondicherry605011,69300.00
21,2016-2017,Pondicherry,285130072,Holistic approach for People's Empowerment(HOPE),Plot NO. 106 M.G.R. Nagar 100Feet Road MudaliarpetPondicherry-605004,2272412.00
22,2016-2017,Pondicherry,285130014,Hospice Convent,2 Laporte Street  Pondicherry-605001,149423.00
23,2016-2017,Pondicherry,285130009,Immaculate Boarding Convent,St. Therese Street  Pondicherry. -605001,141761.00
24,2016-2017,Pondicherry,285130011,Immaculate Heart of Mary Convent,Visitation Calanthottam AriyankuppamPondicherry-605007,0.00
25,2016-2017,Pondicherry,285130033,Immaculate Heart of Mary Convent, MuthialpetPondicherry-605003,1463482.00
26,2016-2017,Pondicherry,285130027,Immaculate Heart of Mary Social Service Society,Uppalam Road Colas NagarPondicherry-605001,1050703.00
