S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Punjab,115270007,1008-Sant Baba Hari Singh Ji Neki Wale Memorial Charitable Society,Vill-Panjaur Panjaur HoshiarpurPunjab-144404,0.00
2,2016-2017,Punjab,115280034,AAPI CHARITABLE FOUNDATION,Mohalla Kalhan  KartarpurJalandhar144208,4830497.00
3,2016-2017,Punjab,115320008,Adarsh Seva Samiti,Mohall Bari Sansthan Anandpur Sahib RoparPunjab-,0.00
4,2016-2017,Punjab,115260026,All India Christian Charitable Society,H.O Prem Nagar Hardhochhani RoadGurdaspur143521,0.00
5,2016-2017,Punjab,115210002,ALL INDIA PINGALWARA CHARITABLE SOCIETY, AmritsarPunjab-,97391512.15
6,2016-2017,Punjab,115210038,ASR Charitable Trust,1700 Chawal MandiAmritsar143006,1535846.55
7,2016-2017,Punjab,115320016,Association for Social and Rural Advancement,Vill & PO-Dher Teh-Anandpur Sahib RoparPunjab-140123,356000.00
8,2016-2017,Punjab,115260004,Avalon Girls Higher Secondary School,Mission Road PathankotPunjab-,0.00
9,2016-2017,Punjab,115210030,BABA JIWAN SINGH BABA DALIP SINGH EDUCATION TRUST,GOINDWAL ROAD DERA BABA JIWAN SINGHTARN TARAN143401,12544997.10
10,2016-2017,Punjab,115280023,Baba Kashmira Singh Jan Seva Trust,City V Garha JalandharPunjab-144022,50276495.40
11,2016-2017,Punjab,115260021,Beersheba Church of God, PathankotPunjab-145001,23521061.00
12,2016-2017,Punjab,115300030,BHAI DAYA SINGH (NISKHAM) SATSANG SABHA,379-E SBS NAGAR PAKHOWAL ROADLUDHIANA141004,0.00
13,2016-2017,Punjab,115270006,Bhai Ghanaiya Charitable Trust,372/ Gobind Nagar By Pass P O - Urmar HoshiarpurPunjab-144204,472807.00
14,2016-2017,Punjab,115210028,Bhai Ghanaya Ji Mission Society,62 East Mohan Nagar AmritsarPunjab-143001,751831.00
15,2016-2017,Punjab,115210037,BHAI KAHNIAYA JI BIRD GHAR JATIM GHAR AYURVEDIC DAWAGHAR WELFARE SOCIETY,BHAI MAJH SAHIB ROADSULTANWIND.AMRITSAR143001,95537.00
16,2016-2017,Punjab,115270010,BHAMESHWARI MISSIONARY TRUST,VPO BHAMBHAM146103,490452.24
17,2016-2017,Punjab,115300048,Bharat Vikas Parishad Charitable Trust Punjab,100-C Rishi Nagar LudhianaLudhiana141001,0.00
18,2016-2017,Punjab,115210020,BIBI KAULAN JI BHALAI KENDER TRUST CHARITABLE,Tarn Taran RoadAmritsar143001,5073123.40
19,2016-2017,Punjab,115210050,BIBI KAULAN JI CHARITABLE TRUST,TARN TARAN ROADAMRITSAR143001,0.00
20,2016-2017,Punjab,115210029,Bible Church of God,Post Box NO.-32 Back side Aanaam Cinema CourtRoad Amritsar-143001,1268123.00
21,2016-2017,Punjab,115270001,Carmelite Charitable Society, Hoshiarpur Punjab-,532718.00
22,2016-2017,Punjab,115280017,Catholic Institute of Carmelite Sisters, Jalandhar CanttPunjab-,0.00
23,2016-2017,Punjab,115210018,Chief Khalsa Diwan,G.T. Road  AmritsarPunjab-,0.00
24,2016-2017,Punjab,115320031,CHRIST THE KING CHURCH,VILLAGE NAYAGAONMOHALI140901,0.00
25,2016-2017,Punjab,115300018,Christian Community Service Centre,Brown Road B-XI 1995  Near CMC Library LudhianaPunjab-141008,48859176.13
26,2016-2017,Punjab,115300003,Christian Medical College,Ludhiana Society Brown Road LudhianaPunjab-141008,19908141.00
27,2016-2017,Punjab,115260019,Christian Primary School,Kahlwan Teh Batala GudaspurPunjab-,120000.00
28,2016-2017,Punjab,115230008,CHRISTIAN RESEARCH AND AIDS FOUNDATION,Prayer House Bangi Road St. No. 16Raman Mandi151301,5021926.39
29,2016-2017,Punjab,115210035,CHURCH OF NAZARENE,148 FRIENDS AVENUE MAJITHA ROADAMRITSAR143001,532036.00
30,2016-2017,Punjab,115290002,Community Poytechinc,V.P.O. Palahii Teh: Phagwara  Dist: KapurthalaPUNJAB-144403,0.00
31,2016-2017,Punjab,115290005,Daughters of Mary Punjab,Christ the King Convent Kanjali RoadKapurthala Punjab-144601,8613972.40
32,2016-2017,Punjab,115300031,DAYANAND MEDICAL COLLEGE AND HOSPITAL MANAGING SOCIETY,TAGORE NAGARLUDHIANA141002,0.00
33,2016-2017,Punjab,115210019,Dera Baba Teja Singh Trust,Village Saidpur Teh. Baba BakalaDistt. Amritsar Punjab-,12524089.80
34,2016-2017,Punjab,115210051,DERA KAR SEWA SANT BABA BHURI WALE JI NIRMALE TAPOBAN,TARN TARAN ROADAMRITSAR143001,0.00
35,2016-2017,Punjab,115210009,Diocese of Amritsar, AmritsarPunjab-,29306582.50
36,2016-2017,Punjab,115300007,Diocese of Chandigarh,Church of North India CNI Compound Brown RoadLudhianaPunjab-,52035.00
37,2016-2017,Punjab,115280003,Diocese of Jalandhar, Jalandhar CanttPunjab-,25445487.24
38,2016-2017,Punjab,115320027,DOOR OF PEACE,HB-229 PHASE -1MOHALI160055,1649242.03
39,2016-2017,Punjab,115300046,DR D ABRAHAM CHARITABLE  AND  EDUCATIONAL TRUST,GHULAL   SAMRALA.SAMRALA141124,1806198.12
40,2016-2017,Punjab,115300036,Dr. R.C Jain Charitable Trust,164-G B.R.S NagarLudhiana141001,0.00
41,2016-2017,Punjab,115300020,Dream and Beauty Charitable  Trust,Indira ColonyB-XXXI-419/4 Chandigarh Road LudhianaPunjab-141008,37662399.32
42,2016-2017,Punjab,115280032,EK ONKAR CHARITABLE TRUST,NIRMAL KUTEYA SEECHEWALTehsil Shahkot144701,0.00
43,2016-2017,Punjab,115270008,EVERLASTING LIFE,WARD NO 2 MARASGARHTEHSIL DASUYA144205,502159.97
44,2016-2017,Punjab,115250002,Frances Newton Hospital, Firozpur Punjab-152001,501503.00
45,2016-2017,Punjab,115250003,FRISHTA INDIA CHARITABLE TRUST,157/A KAPOOR BUILDINGS BASTI TANKAN WALIFEROZEPUR.152001,0.00
46,2016-2017,Punjab,115320037,GENERATION SAVIOUR ASSOCIATION,HOUSE NO. 338 PHASE XI S.A.S.NAGAR MOHALIMOHALI160055,3802948.00
47,2016-2017,Punjab,115210041,Global Sikh Educational Society,1 Shergill Market Near Ganga Building PutligharAmritsar143001,492844.46
48,2016-2017,Punjab,115230007,Gram Sewa and Viklang Sahayata Sanstha,Kiran Hospital ComplexFactory Road Maur Mandi151509,200600.00
49,2016-2017,Punjab,115210024,Gurbakhsh Singh Nanak Singh Foundation,Preet Nagar Tehsil Ajanla AmritsarPunjab-,0.00
50,2016-2017,Punjab,115300022,Gurmat Gian Charitable Trust,C/o Gurhat Gian Missionary College Punjabi Bagh Jawaddi KalanLudhiana Punjab-141002,0.00
51,2016-2017,Punjab,115300043,GURU ANGAD DEV EDUCATIONAL AND WELFARE COUNCIL,Preet Nagar Tajpur Road Near Central JailLudhiana141007,98491.00
52,2016-2017,Punjab,115300010,Guru Govind Singh Study Circle,Model Town Extension LudhianaPunjab-,263490.00
53,2016-2017,Punjab,115280018,Guru Nanak Mission Hospital Trust,Guru Nanak Chowk Jalandhar City Punjab-144001,3699129.28
54,2016-2017,Punjab,115390004,GURU NANAK MISSION INTERNATIONAL CHARITABLE TRUST,VILLAGE - NAWANGRAN-KULPUR PO- SAROYA TEHSIL-BALACHAURSBS NAGAR144524,2701676.14
55,2016-2017,Punjab,115300015,Guru Tegh Bahadur Sahib Charitable Hospital,Shastri Nagar Model Town LudhianaPunjab-141002,0.00
56,2016-2017,Punjab,115280041,Guru Virjanand Smarak Smiti Trust,Guru virjanand Smarak Smiti trustkartarpur144801,2991645.00
57,2016-2017,Punjab,115320020,Himalaya Range Society,Post Box No. 23 Village Mattaur Sector-70 MohaliPunjab-,276487.44
58,2016-2017,Punjab,115320014,Holy Ghost Ministries,V.PO-Kotla Nihang RoparPunjab-140001,341910.00
59,2016-2017,Punjab,115280027,Holy Trinity Seminary Church  Society,Holy Trinity Seminary Chogitty JalandharPunjab-144009,0.00
60,2016-2017,Punjab,115210053,HSM CHARITABLE SOCIETY,DYAL BHATTI P.O. GAGO MAHALTEHSIL AJNALA143102,11676.50
61,2016-2017,Punjab,115280008,Indutrial Training Centre United Christian Institute,Suranussi JalandharPunjab-144027,0.00
62,2016-2017,Punjab,115390002,INTERNATIONAL FELLOWSHIP,VPO HEON NEAR HP GAS STOREBANGA144505,99582.00
63,2016-2017,Punjab,115280020,Jai Rani Province,Saradhana Bhavan 27 The Mall  Jalandhar CanttPunjab-,6972966.00
64,2016-2017,Punjab,115300037,JEEVAN ANAND ASHRAM WELFARE SOCIETY (REGD.),215 STREET NO. 2 NEW SABZI MANDI SALIM TABRILUDHIANA141008,0.00
65,2016-2017,Punjab,115280012,Jyothi Province Sacred Heart Congregation,G.T.Road Maqsudan  Jalandhar City Punjab-,9249406.20
66,2016-2017,Punjab,115210031,Karir Charitable Trust Hospital,G.T. Road Naushhra Pannuan Teh. Tarn Taran District AmritsarAmritsar143409,0.00
67,2016-2017,Punjab,115210049,Kausa Trust,21Lawrence road extensionopposite Nayyar HospitalAmritsar143001,3162708.22
68,2016-2017,Punjab,115310016,kheti virasat,kheti virasat Near Vishavkarma Mandir Krishana PuriNabha147201,0.00
69,2016-2017,Punjab,115280035,KIRPA BHAVAN MINISTRIES,RAMNEEK AVENUE PO DHANOWALI VILLAGE PRAGPURJALANDHAR144010,2493573.00
70,2016-2017,Punjab,115210042,Kundalini Yoga Educational Foundation 3HO,Miri Piri Academy Guru Ki Wadali ChhehartaAmritsar143105,99300.00
71,2016-2017,Punjab,115340007,LIONS CHARITABLE TRUST OF LIONS CLUB JAITU GANGSAR,GAUSHALA ROAD JAITUJAITU MANDI151202,0.00
72,2016-2017,Punjab,115210048,LIONS CLUB AMRITSAR GOLDEN TAMPLE PROJECT SOCIETY,RANJIT AVENUE 208-CAMRITSAR143001,127003.00
73,2016-2017,Punjab,115310017,LIONS CLUB PATRAN (NIAL),LIONS EYE HOSPITAL NIAL-DUGAL BYE PASS ROADPATRAN147105,0.00
74,2016-2017,Punjab,115280036,LIONS EYE HOSPITAL CHARITABLE SOCIETY,SANT BABA BHAG SINGH NAGAR NEAR BUS STANDADAMPUR DOABA144102,134520.00
75,2016-2017,Punjab,115340001,Little Flower Religious & Charitable Society, MuktsarPunjab-,9330499.51
76,2016-2017,Punjab,115210039,Lok Kalyan Samiti,79 Harikrishan Nagar Gali no 2 Surta Singh Road near khalsa public school AmritsarAmritsar143001,95.36
77,2016-2017,Punjab,115210010,Maharaj Jagat SIngh Medical Relief Society,Beas PO Dera Baba Jaimal SIngh Dist: AmritsarPunjab -,12929474.10
78,2016-2017,Punjab,115210021,Maharaja Baba Dev Singh Charitable Trust,Railway Road Taran Taran AmritsarPunjab-,1932142.00
79,2016-2017,Punjab,115320033,MAHILA KALYAN SAMITI,218 UNITED COOPERATIVE SOCIETY SECTOR 68MOHALI160062,0.00
80,2016-2017,Punjab,115280024,Manav Sehyog Society,Multani Building Ladowali Road Jalandhar city JalandharPunjab-144001,788281.00
81,2016-2017,Punjab,115210040,MATA MOHINDER KAUR MEMORIAL TRUST MMKMT,51A ANAND AVENUE MAQBOOL ROADAMRITSAR143001,0.00
82,2016-2017,Punjab,115320030,Mata Nanki Charitable Trust,Mata Nanki Charitable HospitalAnandpur Sahib140118,3316639.00
83,2016-2017,Punjab,115260016,Methodist Co-Educational Senior Secondary School,Kahnuwan Road Batala GurdaspurPunjab-,245000.00
84,2016-2017,Punjab,115260014,Methodist Hostel,Kahnuwan Road Batala  Dist: GurdaspurPunjab-,1801669.00
85,2016-2017,Punjab,115260018,Methodist Hostel Training School,Kahanuwan Road Batala Dist: GurdaspurPunjab-,0.00
86,2016-2017,Punjab,115260015,Methodist Primary School,Kahnuwan Road GurdaspurPunjab-,73060.00
87,2016-2017,Punjab,115210045,MISSION DEEP EDUCATIONAL TRUST,478A RANJIT AVENUE AMRITSARAMRITSAR143001,530363.00
88,2016-2017,Punjab,115280042,MORNING STAR CHURCH WELFARE SOCIETY,VPO  KANDOLA KALAN TEHSIL PHILLAURJALANDHAR144039,3647185.00
89,2016-2017,Punjab,115280028,Nari Niketan Trust,Nakodar road Town/City:JalandharDistt: Jalandhar Punjab-144003,1312450.00
90,2016-2017,Punjab,115300026,Nehru Sidhant Kender Trust,Feroze Gandhi Market Pakhowal roadLudhiana Punjab-141001,0.00
91,2016-2017,Punjab,115300038,NIKHIL SINGAL NOBLE TRUST REGD,SCO 15 2ND FLOOR NEAR NEHRU SIDHANT KENDRA PAKHOWAL ROADLUDHIANA141002,0.00
92,2016-2017,Punjab,115210036,NISHAN E SIKHI CHARITABLE TRUST (REGD),NISHAN –E- SIKHI CHARITABLE TRUST (REGD)  VILLAGE AND  P.O  KHADUR SAHIB TEHSIL KHADUR SAHIB DISTT - TARN TARAN.KHADUR SAHIB143117,39051605.00
93,2016-2017,Punjab,115280039,NISHKAM SEWA BHARTI TRUST,11 GUJRAL NAGARJALANDHAR144001,0.00
94,2016-2017,Punjab,115320029,NORTH INDIA INSTITUTE OF THEOLOGICAL STUDIES,SCF 12 PHASE 3AMOHALI160059,6746400.04
95,2016-2017,Punjab,115320036,NPACT MINISTRIES,H NO 1175  FIRST FLOOR  PHASE 10MOHALI160062,2411006.94
96,2016-2017,Punjab,115300029,OM PARKASH SONI CHARITABLE TRUST,CHOWK KALANJAGRAON142026,0.00
97,2016-2017,Punjab,115300021,Operation Agape,B-XI-1995Brown Road near Christian Medical college&HospitalLibraryLudhiana Punjab-141008,110714234.04
98,2016-2017,Punjab,115280043,PAHAL,36-New Vivekanand Park Maqsudan JalandharJalandhar144008,0.00
99,2016-2017,Punjab,115230005,Pendu Sahit Sabha,V/PO-BallianwaliVia-Rampura Phul BathindaPunjab-151107,0.00
100,2016-2017,Punjab,115270009,Pentecostal Welfare Society,VPO Bainch Bajja Distt HoshiarpurHoshairpur144203,2628535.00
101,2016-2017,Punjab,115310013,Progressive Youth   Forum,VPO- GhaggaDistt: Patiala Punjab -147102,0.00
102,2016-2017,Punjab,115300016,Punjab Agricultural University,Ludhiana Punjab -141004,12435926.00
103,2016-2017,Punjab,115210007,Radhasoami Satsang Beas,Beas Dist: AmritsarPunjab -,177140826.42
104,2016-2017,Punjab,115330008,REHBAR FOUNDATION,C o  KHAN HOSPITAL AND  MATERNITY HOME  OLD SUPER PIPE FACTORY ROADBHAWANIGARH148026,0.00
105,2016-2017,Punjab,115300042,Reviving Green Revolution Cell,1st Floor Communication Centre Building Punjab Agricultural UniversityLudhiana141004,0.00
106,2016-2017,Punjab,115310008,Roshni,25 Gulab Nagar Rajpura PatialaPunjab-140401,0.00
107,2016-2017,Punjab,115210047,RSSB EDUCATIONAL AND ENVIRONMENTAL SOCIETY,PO DERA BABA JAIMAL SINGHBEAS143204,2070110.00
108,2016-2017,Punjab,115280013,Ruby Nelson Memorial Hospital,C-1 Cantt Road Jalandhar Punjab-144005,15566134.00
109,2016-2017,Punjab,115320015,Rural Association for Human Interest,VPO-Nurpur BediPattan Rd Mandir Sarian RoparPunjab-140117,0.00
110,2016-2017,Punjab,115320006,Rural Human Development Centre,Saini Majra Post. Nurpur Bedi RoparPunjab-140117,497000.00
111,2016-2017,Punjab,115280038,S Ganga Singh and S Pritam Singh Memorial Charitable Eye Hospital,G T RoadGoraya144409,0.00
112,2016-2017,Punjab,115260011,Sadr Anjuman Ahmadiya Qudian, Gurdaspur Punjab-,399999450.00
113,2016-2017,Punjab,115300035,SAHAITA,117-A  Model Town ExtensionLudhiana141002,13191750.00
114,2016-2017,Punjab,115370002,SAHYOG FOR REHABILITATION AND DEVELOMENT SOCIETY,SinghanwalaMoga142001,0.00
115,2016-2017,Punjab,115260025,SAINT FRANCIS HOME SOCIETY,JANDWAL P.O. DALHOUSIE ROADPATHANKOT145001,5583990.20
116,2016-2017,Punjab,115310012,Salesian Society of Don BoscoKauli,Don Bosco Youth Centre Kauli(PO) PatialaPunjab-140701,67420.00
117,2016-2017,Punjab,115340008,Sangat Sahib Bhai Pheru Sikh Educational Society,Talwandi Road FaridkotFaridkot151203,0.00
118,2016-2017,Punjab,115280029,SANT BABA BHAG SINGH MEMORIAL CHARITABLE SOCIETY,"DERA SANTPURA V.P.O MANKO DISTT JALANDHAR
PUNJAB
PIN NO: 144106JALANDHAR144106",28611173.47
119,2016-2017,Punjab,115280019,Sant Sarwan Dass Charitable Hospital Trust,Adda Kathar  JalandharPunjab-,101316.00
120,2016-2017,Punjab,115330009,SARBAT DA BHALA CHARITABLE TRUST,Village KheriSangrur148001,36263.00
121,2016-2017,Punjab,115370003,SATGURU RAM SINGH SATSANG CHARITABLE SOCIETY,Village and Post Office - DaudharMoga142001,4836155.00
122,2016-2017,Punjab,115280040,Shree Guru Nanak Yog Mission,29-Shantipura Near Ladowali RoadJalandhar144001,0.00
123,2016-2017,Punjab,115300044,SHRI AKSHARPURSHOTAM SWAMI NARYAN SANSTHA,3 K Road   Ferozepur RoadAyali Chowk142027,0.00
124,2016-2017,Punjab,115280022,Shri Guru Ravidas Ji Janam Asthan Public Charitable Trust,Dera Sant Sarwan Dass Ji  V/P.O.- BalJalandhar  Punjab-,2381600.00
125,2016-2017,Punjab,115390003,SHRI NABH KANWAL RAJA SAHIB AVDHOOT MAHARAJ MEMORIAL TRUST,VILLAGE REHPA POST OFFICE HAKIMPURNAWANSHAHR144507,0.00
126,2016-2017,Punjab,115210033,Shri Ram Educational Society,The MallAmritsar143001,0.00
127,2016-2017,Punjab,115300041,Shri Ram Institute for Information and Technology,263-12 Rama GaliKhanna141401,0.00
128,2016-2017,Punjab,115310020,Shri Sanatan Dharam Kumar Sabha,Sheranwali Dharamshala  Sheranwala GatePatiala147001,368425.67
129,2016-2017,Punjab,115300025,Siyyon Prayer Tower,B-31/1097/3 OPP Police Colony Damalpur chandigarh RoadLudhiana141010,0.00
