S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Uttarakhand,347920007,Aarohi,P.o. Peora Vil lage Satoli Distt. NainitalUttaranchal-263138,8453737.09
2,2016-2017,Uttarakhand,347900173,AASRAA TRUST,119 Phase 1 Vasant ViharDehradun248001,13345703.00
3,2016-2017,Uttarakhand,347970012,ADARSH BAHUUDDESHIA JAN KALYAN SAMITI,MOHALLA KAZIBAGHKASHIPUR244713,0.00
4,2016-2017,Uttarakhand,347970011,Adarsh Sewa Sanstha,Indra Colony Lane 2Rudrapur263153,0.00
5,2016-2017,Uttarakhand,347910019,ADARSH YUVA SAMITI,DANDI IBRAHIMPUR  POST  BAHADRABADHARIDWAR249402,0.00
6,2016-2017,Uttarakhand,347890005,Advaita Ashram,Po. Mayavati Via Lohaghat Distt. ChampawatUttaranchal -262424,4839135.00
7,2016-2017,Uttarakhand,347900036,Agape,173-C Rajpur Road DehradunUttaranchal-248009,6776791.28
8,2016-2017,Uttarakhand,347900096,Agnes Kunze Society,Pari Mahal D-55 aman ViharVillage Chidowali Kandoli P O Sahastradhara Road,13380270.03
9,2016-2017,Uttarakhand,347960044,Ajatananda Interreligious Trust,H. No- 212Tapovan249192,3286014.00
10,2016-2017,Uttarakhand,347960001,AKHANDA YOGA DHAM TRUST,Sree Mangal Yoga and Nature cure Centre Muni-Ki- Reti PO:RishikeshTehri Garhwal  Uttranchal-249201,42919.50
11,2016-2017,Uttarakhand,347900114,Akhil Bhartiya Vikas Parishad,89 Dharmpur DehradunUttaranchal-248001,0.00
12,2016-2017,Uttarakhand,347860016,AMAN,Hussain Manzil Narsinghbari Post Almora Dist. AlmoraUttranchal-263601,13250344.11
13,2016-2017,Uttarakhand,347900147,Amar Jyoti Bal Vikas Sansthan,Lal Tappar Sai Mandir Hardwar RoadP.O. Resham Majri248004,836418.55
14,2016-2017,Uttarakhand,347960051,AMRIT FOUNDATION,KAILASH GATE MUNI KI RETIRISHIKESH249201,0.00
15,2016-2017,Uttarakhand,347960049,Anand Prakash Yoga Ashram Trust,Village Tapovan  Shivanand NagarVillage Tapovan249192,3743021.00
16,2016-2017,Uttarakhand,347910012,Anath Shishu Palan Trust Of India,Shri Ram Ashram Shyampur Distrt. Haridwar -,9011352.00
17,2016-2017,Uttarakhand,347900168,Anusuchit Jati Mahila Utthan Samiti,117 Khurbura StreetDehradun248001,0.00
