S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Tamil Nadu,076030006,A G Industrial School,Post Box 9 Kanakkapillai ValasaiSengottai-,4735332.00
2,2016-2017,Tamil Nadu,075901235,A P TIMOTHY BABU CHILDRENS HOME,10 4 GURUSWAMY NAGAR EXCHANGE ANUMAR NAGAR GOWRIVAKKAM VELACHERRY MAIN ROADCHENNAI601302,0.00
3,2016-2017,Tamil Nadu,075820278,A World of Friends,Gandhi Nagar Orikkai Village KanchipuramTamilnadu-631502,3411400.00
4,2016-2017,Tamil Nadu,076010005,A.L.C. High School,Kariyalur - (via) Vadakkanandal Kalrayan HillsVillupuram T N-,2250869.00
5,2016-2017,Tamil Nadu,075940470,Aarpaneam Trust,101Desiga Vinayagar Kovil Street K.Pudur MaduraiTamilnadu-625007,0.00
6,2016-2017,Tamil Nadu,076060080,AARUTHAL FOUNDATION,139A Mahathma Gandhi RoadBhavani638301,0.00
7,2016-2017,Tamil Nadu,075820355,AASTHA KIRAN,FLAT S-4AMIRTHA RANJINI APARTMENTDR.DEVARAJ NAGARMADAMBAKKAM P.O SELAIYURTambaram600126,3578904.50
8,2016-2017,Tamil Nadu,075850098,Abamalai Samuganala Seeramaipu Sangam,26\30  Rottikadai  CoimbatoreTn-,651244.00
9,2016-2017,Tamil Nadu,075900688,Ability Foundation,12fourth Main Road Gandhi Nagar AdayarChennai Tamil Nadu.-600020,41974.35
10,2016-2017,Tamil Nadu,075900516,Abk Aots Dosokai,Nelson Manickan Road AminjikkaraiMadras  600 029-,1562407.52
11,2016-2017,Tamil Nadu,076080141,ACHARYA SHREE AKALANKA EDUCATIONAL TRUST,ARIHANTHAGIRI THIRUMALAIPOLUR TALUK606907,0.00
12,2016-2017,Tamil Nadu,075900561,Action For Child Labour,No 5 A-R Nagar Near CTA Garden Mangadu Near CTA Garden Mangadu600056,1527400.00
13,2016-2017,Tamil Nadu,075940428,Action For Community Transformation India Foundation Trust,372 A/1 G.s.t. Main Road PasumalaiMadurai (tamil Nadu)-625004,883027.00
14,2016-2017,Tamil Nadu,076000147,Action for Disabled and Depressed in India,30/168 Andi Gounder Colony NethimeduSalem636002,61964.00
15,2016-2017,Tamil Nadu,075901047,Action for Improving Mankind,14/314th Lane Sastri NagarAdyar ChennaiTamilnadu-600020,0.00
16,2016-2017,Tamil Nadu,075860017,Action for Rehabilitation ReconstructionEducation and Development Support Trust,Kattalai PostKrishnarayapuram tk Krishnarayapuram KarurTamilnadu-639108,2737445.00
17,2016-2017,Tamil Nadu,075890320,Action for Rural Improvement Service and Tranining Organisation,Rajkumar Cottage Ulagampatty Agaram (PO)Thadikombu (Via)Dindigul (TamilNadu)-624709,0.00
18,2016-2017,Tamil Nadu,076110016,Action for rural Integration and Social Education,SivalingapuramMudukkangulam Post Kariapatti(Via)/TalukVirudhunagarTamilnadu-626106,3911106.00
19,2016-2017,Tamil Nadu,076060037,Action For Water And Rural Development,Kovai Bye Pass Road Eller Nagar DharmapuramErodetamil Nadu-638657,0.00
20,2016-2017,Tamil Nadu,076010170,Action for Welfare and Awakening in Rural Development,No.6 ganapatht Nagar Extension (behind Om Sakthi Koil)VadalurCuddalore Tamilnadu-607303,18604.00
21,2016-2017,Tamil Nadu,076030195,Action In Disabilities India,9rice Shop  Street Thoothukudi- DistrictT.n.-628704,2251858.34
