S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Tripura,206150020,Abhoy Mission,Ramnagar Road No. 1 2nd Lane P .O. Ramnagar799002,56625.77
2,2016-2017,Tripura,206150041,ARPAN SOCIETY,C/O. D DASCHAUDHURI DINESHSMRITI KRISHNANAGAR NUTANPALLY NEAR CHHATRASANGHAAgartala799001,0.00
3,2016-2017,Tripura,206130006,Ashray,Gournagar Kailashshar North TripuraTripura-799279,0.00
4,2016-2017,Tripura,206150039,ASSOCIATION FOR SOCIAL AND HUMAN ADVANCEMENT,Damdamia Lembucherra postAgartala799210,4798020.80
5,2016-2017,Tripura,206150037,AUXILIUM WELFARE SOCIETY,BANKUMARI NANDAN NAGAR VIA KUNJABANAGARTALA799006,0.00
6,2016-2017,Tripura,206140002,Bahujana Hitaya Education Trust,PO Bishnupur Manu Bankul Sabroom South TripuraTripura -799143,0.00
7,2016-2017,Tripura,206140007,BETHESDA WELFARE SOCIETY,VILL MAKHUCHHORA PO MANIKYAUDAIPUR799120,0.00
8,2016-2017,Tripura,206150025,Crafts World,Jorapukhur Par Madhya Banamalipur Agartala West TripuraTripura-799001,0.00
9,2016-2017,Tripura,206150011,Diocese of Agartala,Bishop House Airport Road P.O Durjoy Nagar AgartalaTripura (W)-499008,13099303.50
10,2016-2017,Tripura,206140004,Dishari,Ek No. Tilla Belonia South TripuraTripura -799155,0.00
11,2016-2017,Tripura,206150035,EVANGELICAL SYNOD SOCIETY(ESS),Rajghat Purabari English School CampP.O.- Kamalghat Mohanpur Subdivision799210,0.00
12,2016-2017,Tripura,206150028,Ganadoot Social Welfare Centre,PO Agartala Dist. West TripuraTripura-799001,0.00
13,2016-2017,Tripura,206130007,Global Friendship Mission,Darchawi Kumarghat Unakoti TripuraKumarghat799264,8062078.00
14,2016-2017,Tripura,206150040,Golaghati Welfare Society,Post and Village- Golaghati BishalgarhAgartala799102,0.00
15,2016-2017,Tripura,206150049,HEPATITIS FOUNDATION OF TRIPURA,INDRANAGAR ITI ROAD  P O  KUNJABANAGARTALA799006,0.00
16,2016-2017,Tripura,206150036,Human Care Mission,Bishramgonj 799103 tripura wbishramgonj799103,510454.00
17,2016-2017,Tripura,206150044,INDRANAGAR AMBEDKAR SEBA SANGHA,VILL - SOUTH INDRANAGAR P.O. - INDRANAGAR P.S. - EAST AGARTALAAGARTALA799006,0.00
18,2016-2017,Tripura,206150024,Jana Unnayan Samiti Tripura,Bishops House Durjoynagar AirportRoadAgartala West TripuraTripura-799009,5187911.00
19,2016-2017,Tripura,206130005,Janakalyan Parishad,Vill Nayapara PO Dharmanagar North TripuraTripura-799250,0.00
20,2016-2017,Tripura,206120005,Janthum Bongcolony Rural Development Society,JanthumKamalpur799286,0.00
21,2016-2017,Tripura,206130001,Kailashar Baptist Christian Association,Darchawi  KumarghatTripura-799264,678451.75
22,2016-2017,Tripura,206150048,LIFE TRANSFORMATION SOCIETY,VILL - ABHICHARAN PARA PO - MADHU CHOWDHURY PARA PS - LEFUNGA  DIST - WEST TRIPURAAGARTALA799211,0.00
23,2016-2017,Tripura,206150042,MERIT RESEARCH SOCIETY,AKHAURA ROAD AGARTALAAGARTALA799001,0.00
24,2016-2017,Tripura,206150022,Missionary Sisters of Mary Help of Christians,Belbari Jirania Champaknagar West TripuraTripura-799045,1413175.00
25,2016-2017,Tripura,206120001,Oisho Bani Society,Catholic Church Lalchori-K.P. Colony(PO)Ambassa Dhalai-799289,9316156.00
26,2016-2017,Tripura,206140003,Organisation for Rural Survivial,E K No.TillaBelonia,382460.00
27,2016-2017,Tripura,206120002,Pabitra Atma Society,Lalchuri K.P. Colony Ambassa Dhalai -Distt.Tripura-799289,16198785.00
28,2016-2017,Tripura,206150008,Ramakrishna Math,P.O. Amtali Vivek NagarTripura-799130,0.00
29,2016-2017,Tripura,206150012,Ramakrishna Mission, ViveknagarWest Tripura-799130,2667057.00
30,2016-2017,Tripura,206150043,RWNG SONGSAMA WELFARE SOCIETY,VILL - GACHIA PARA P.O. - MANDAI P.S. - MANDAIAgartala799045,0.00
31,2016-2017,Tripura,206150047,Sadar North Baptist Association,Mission Compound      A  D NAGARAGARTALA799003,0.00
32,2016-2017,Tripura,206150032,Sampari Hukumu Bodol,Bankumari Post KunjabanAgartala799006,78620.00
33,2016-2017,Tripura,206150033,Santikali Mission,Debtara p.o Birendranagarjirania tripura westAgartala799045,0.00
34,2016-2017,Tripura,206150046,sidheswari seva mission,Barkathal Sidhai MohanpurWest Tripura799211,0.00
35,2016-2017,Tripura,206150016,St Xaviers Bishramganj,Bishramgani West TripuraTripura.-,16742748.00
36,2016-2017,Tripura,206150027,St. Anthony's Home,Belbari Champaknagar (Post) Tripura West AgartalaTripura-799045,0.00
37,2016-2017,Tripura,206150004,The Society of the Father of Holy Cross,Durjoynagar P.O. via Airport Agartala Tripura-799009,21555099.95
38,2016-2017,Tripura,206150002,Tripura Baptist Christian Union,P.O Arundhuti Nagar AgartalaTripura-799003,6589444.12
39,2016-2017,Tripura,206150006,Voluntary Health Association of Tripura,Circuit House Area P.O: Kunjaban AgartalaAgartala799006,844938.22
40,2016-2017,Tripura,206150023,Young Development Club,Khasia Mangal Teliamura West TripuraTripura-799205,0.00
