S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Punjab,115270007,1008-Sant Baba Hari Singh Ji Neki Wale Memorial Charitable Society,Vill-Panjaur Panjaur HoshiarpurPunjab-144404,0.00
2,2015-2016,Punjab,115280034,AAPI CHARITABLE FOUNDATION,Mohalla Kalhan  KartarpurJalandhar144208,4996702.00
3,2015-2016,Punjab,115320008,Adarsh Seva Samiti,Mohall Bari Sansthan Anandpur Sahib RoparPunjab-,0.00
4,2015-2016,Punjab,115260026,All India Christian Charitable Society,H.O Prem Nagar Hardhochhani RoadGurdaspur143521,0.00
5,2015-2016,Punjab,115210002,ALL INDIA PINGALWARA CHARITABLE SOCIETY, AmritsarPunjab-,80896443.43
6,2015-2016,Punjab,115210038,ASR Charitable Trust,1700 Chawal MandiAmritsar143006,1530515.00
7,2015-2016,Punjab,115320016,Association for Social and Rural Advancement,Vill & PO-Dher Teh-Anandpur Sahib RoparPunjab-140123,419000.00
8,2015-2016,Punjab,115260004,Avalon Girls Higher Secondary School,Mission Road PathankotPunjab-,0.00
9,2015-2016,Punjab,115210030,BABA JIWAN SINGH BABA DALIP SINGH EDUCATION TRUST,GOINDWAL ROAD DERA BABA JIWAN SINGHTARN TARAN143401,22707150.07
10,2015-2016,Punjab,115280023,Baba Kashmira Singh Jan Seva Trust,City V Garha JalandharPunjab-144022,25983995.87
11,2015-2016,Punjab,115260021,Beersheba Church of God, PathankotPunjab-145001,26287669.00
12,2015-2016,Punjab,115300030,BHAI DAYA SINGH (NISKHAM) SATSANG SABHA,379-E SBS NAGAR PAKHOWAL ROADLUDHIANA141004,0.00
13,2015-2016,Punjab,115270006,Bhai Ghanaiya Charitable Trust,372/ Gobind Nagar By Pass P O - Urmar HoshiarpurPunjab-144204,1165852.00
14,2015-2016,Punjab,115210028,Bhai Ghanaya Ji Mission Society,62 East Mohan Nagar AmritsarPunjab-143001,1928646.00
15,2015-2016,Punjab,115210037,BHAI KAHNIAYA JI BIRD GHAR JATIM GHAR AYURVEDIC DAWAGHAR WELFARE SOCIETY,BHAI MAJH SAHIB ROADSULTANWIND.AMRITSAR143001,0.00
16,2015-2016,Punjab,115270010,BHAMESHWARI MISSIONARY TRUST,VPO BHAMBHAM146103,160601.38
17,2015-2016,Punjab,115210020,BIBI KAULAN JI BHALAI KENDER TRUST CHARITABLE,Tarn Taran RoadAmritsar143001,2248957.39
18,2015-2016,Punjab,115210029,Bible Church of God,Post Box NO.-32 Back side Aanaam Cinema CourtRoad Amritsar-143001,294110.00
19,2015-2016,Punjab,115270001,Carmelite Charitable Society, Hoshiarpur Punjab-,503675.00
20,2015-2016,Punjab,115280017,Catholic Institute of Carmelite Sisters, Jalandhar CanttPunjab-,0.00
21,2015-2016,Punjab,115210018,Chief Khalsa Diwan,G.T. Road  AmritsarPunjab-,0.00
22,2015-2016,Punjab,115320031,CHRIST THE KING CHURCH,VILLAGE NAYAGAONMOHALI140901,0.00
23,2015-2016,Punjab,115300018,Christian Community Service Centre,Brown Road B-XI 1995  Near CMC Library LudhianaPunjab-141008,62775891.46
24,2015-2016,Punjab,115300003,Christian Medical College,Ludhiana Society Brown Road LudhianaPunjab-141008,24357300.54
25,2015-2016,Punjab,115260019,Christian Primary School,Kahlwan Teh Batala GudaspurPunjab-,0.00
26,2015-2016,Punjab,115230008,CHRISTIAN RESEARCH AND AIDS FOUNDATION,Prayer House Bangi Road St. No. 16Raman Mandi151301,2901170.00
27,2015-2016,Punjab,115210035,CHURCH OF NAZARENE,148 FRIENDS AVENUE MAJITHA ROADAMRITSAR143001,653653.00
28,2015-2016,Punjab,115290002,Community Poytechinc,V.P.O. Palahii Teh: Phagwara  Dist: KapurthalaPUNJAB-144403,0.00
29,2015-2016,Punjab,115290005,Daughters of Mary Punjab,Christ the King Convent Kanjali RoadKapurthala Punjab-144601,5379796.00
30,2015-2016,Punjab,115300031,DAYANAND MEDICAL COLLEGE AND HOSPITAL MANAGING SOCIETY,TAGORE NAGARLUDHIANA141002,189236.00
31,2015-2016,Punjab,115210019,Dera Baba Teja Singh Trust,Village Saidpur Teh. Baba BakalaDistt. Amritsar Punjab-,7645786.00
32,2015-2016,Punjab,115210009,Diocese of Amritsar, AmritsarPunjab-,17951398.55
33,2015-2016,Punjab,115300007,Diocese of Chandigarh,Church of North India CNI Compound Brown RoadLudhianaPunjab-,49975.00
34,2015-2016,Punjab,115280003,Diocese of Jalandhar, Jalandhar CanttPunjab-,4580241.00
35,2015-2016,Punjab,115320027,DOOR OF PEACE,HB-229 PHASE -1MOHALI160055,2439919.18
