S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Chhattisgarh,327520041,Aakanksha Lions School for the ;Mentally Handicaped,Lions Den Jalvihar Colony RaipurRaipur Chhattisgarh-492001,0.00
2,2015-2016,Chhattisgarh,327530017,ADARSH NAVYUVAK MANDAL,BODELATUMDIBOD NEAR GRAMIN BANK TUMDIBODrajnandgaon491441,0.00
3,2015-2016,Chhattisgarh,327540032,Adarsh Prahari Samaj Sevi Sanstha,Near Karbala Nehru Ward Ambikapur SurgujaChhattisgarh-497001,0.00
4,2015-2016,Chhattisgarh,327590005,ADIM JATI SEVAK SANGH,Plot No. 103/1 Old Palace Manjha Para Main Road494334,0.00
5,2015-2016,Chhattisgarh,327540013,Adivasi Seva Mandal,Vill/PO Baghima SargujaChhatisgarh-497001,0.00
6,2015-2016,Chhattisgarh,327590003,Adiwasi samta Manch,Vill. & Po: Markatola Distt: KankerChhatisgarh-,1565812.00
7,2015-2016,Chhattisgarh,327630017,Adwitiya Raysa Bahudheshia Evam Jan Kalyankari Sanstha,Dallirajhara Road Balod DurgChhattisgarh-491226,0.00
8,2015-2016,Chhattisgarh,327520037,Agrocrat's Society for Rural Development(ASORD),Besides Farishta Hospital Near Netaji Chowk Civil lines RaipurDistt: Raipur Chhatisgarh-492001,0.00
9,2015-2016,Chhattisgarh,327580005,Akhil Bhartiya Vanvasi Kalyan Ashram,Jaspur Nagar JashpurChhatisgarh-496331,7384144.00
10,2015-2016,Chhattisgarh,327540008,Ambikapur Catholic Diocese,Bishop's House Ambikapur PO FunduldihariSurguja (Chhatisgarh)-497110,11834281.45
11,2015-2016,Chhattisgarh,327610001,Ankur Korba,H.I.G. -100 M.P.Nagar KorbaChhattisgarh-495677,0.00
12,2015-2016,Chhattisgarh,327470004,Aradhana Society,Pushpa Nivas Lal BaghJagdalpurDeepti ConventKadambari Bastar Chhatisgarh-494005,8552102.50
13,2015-2016,Chhattisgarh,327520063,Arshil Shikshan  And Prashikshan  Welfare Society,Siddiki Manjil Raja Talab Teh RaipurRaipur492001,0.00
14,2015-2016,Chhattisgarh,327530014,Arunodaya Shikshan Samiti,Hari Om Nager DongergaonDongergaon491661,0.00
15,2015-2016,Chhattisgarh,327540006,Asha Association in Surguja for Human Advancement Nawpara,Bishop's House Funduldihari P.O. Ambikapur Distt. SurgujaChhattisgarh-497110,4519652.00
16,2015-2016,Chhattisgarh,327630001,Assisi Seva Samaj,St. Thomas Ashram Dalli Rajhara  DurgChhatisgarh-491228,377796.00
17,2015-2016,Chhattisgarh,327540033,Association of the Sisters of St. of Elizabeth,St. Elizabeth Convent Bhelai Khurd Barion P.O Dist.- SurgujaChhattisgarh-497001,0.00
18,2015-2016,Chhattisgarh,327520062,Auroarts Society,K  12    Anupamnager  ShankernagerRaipur492007,0.00
19,2015-2016,Chhattisgarh,327470010,Bastar Dharma Kshema Samiti,Prakash Vidyalaya Kirandul BailadilaBastar. Chhatisgarh-494556,2929900.00
20,2015-2016,Chhattisgarh,327520058,Bastar Kala Vikash Sansthan,B-5 Farishta Complex G.E. roadRaipur492001,0.00
21,2015-2016,Chhattisgarh,327470014,Bastar Samagra Vikas Samiti,Jai Krista Pahurbel Po Bakawand Bastar Distt.Chhattisgarh-494222,0.00
