S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,West Bengal,147030064,16  MILE MOHAMMAD  RAFI  GRAMMYO  KALYAN  SAMITY,VILLAGE  16 MILE - PO  GURUTOLA - PS  KALIACHAKKOLKATA732127,0.00
2,2015-2016,West Bengal,147030030,16 Mile Rural Development Society,16 Mile PO-Gurutola Malda town MaldaWest Bengal-732127,0.00
3,2015-2016,West Bengal,147120791,8No.Bhukailash Road Swami Vivekananda Homoeo Clinic and Charitable Dispensary,8 No.Bhukailash Road KolkataWest Bengal-700023,0.00
4,2015-2016,West Bengal,147121026,A.Hand,1dr suresh sarkar roadKolkata700014,0.00
5,2015-2016,West Bengal,147111117,AASHAR AALO,Village and Post Office Gabberia Police Station Mandir Bazar District South 24 Parganas Pin 743336 West BengalKolkata743336,0.00
6,2015-2016,West Bengal,147111019,AAWAAZ A VOICE FOR THE VOICELESS,Sherwood Estate 169 N S C Bose Road Flat 2 K Block H NarendrapurKolkata700103,88258.74
7,2015-2016,West Bengal,147111039,ABAYAB TWO THOUSAND AND FIVE,Village and PO Beniabow KalikapurKalikapur743613,0.00
8,2015-2016,West Bengal,147110004,Accord,"51/A Middle Road Sourth View Apartment Ground Floor 
Barrackpore P.O. : Nona-Chandanpukur Dist. North 24 Parganas kolkata - 700122.Barrackproe700122",0.00
9,2015-2016,West Bengal,147121018,ACHARYA PADMASAGAR SURI CHARITABLE TRUST JIAGANJ,2B MOTILAL BASAK LANE KOLKATA - 700054KOLKATA700054,0.00
10,2015-2016,West Bengal,147110998,Acharya Pranavananda Seva Ashram,Vill and PO Purba Nishchintapur Budge Budge Kolkata 700 138Kolkata700138,0.00
11,2015-2016,West Bengal,147121028,ACID SURVIVORS AND WOMEN WELFARE FOUNDATION,SHREE GANESH CENTRE ROOM NO. 2C 216 A.J.C. BOSE ROADKOLKATA700017,591570.00
12,2015-2016,West Bengal,146920068,Adibasi Social Workers Association for Social Action Net Work,Champakiari PO KenduadiBankura722102,0.00
13,2015-2016,West Bengal,147120090,Adorers Congregation,P - 8 C.i.t.road Park Circus KolkataWest Bengal-700017,16278703.80
14,2015-2016,West Bengal,147120675,Agape Education Mission,near 4 No. Bheri  Nowbhanga Sector- IV Salt Lake KolkataWest Bengal-700105,11668354.64
15,2015-2016,West Bengal,147110890,Agarhati Sri Ramakrishna Sarada Sevashrama,Village and Post - Agarhati P.S. - SandeshkhaliBarasat743329,1409248.00
16,2015-2016,West Bengal,147000104,Agradut Palley Unnayan Samity,Vpo Gaza HowrahW.b-711226,0.00
17,2015-2016,West Bengal,147000027,Agragati,Vil Kalikata Po Raspur  HowrahWest Bengal-711401,0.00
18,2015-2016,West Bengal,147120387,Ahead,153a Block -g New Alipore KolkataWest Bengal -700053,13000.00
19,2015-2016,West Bengal,147120965,AHEAD INITIATIVES,5-1-2-G Cornfield RoadKolkata700019,14131813.00
20,2015-2016,West Bengal,147110225,Aikatan Sangha,Vill. & P.o.dara Ps.joynagarSouth 24 Parganas. W.b.-,0.00
21,2015-2016,West Bengal,146940068,Aikyatan Development Society,At- Gushkara Dharapara PO-Gushkara BurdwanWest Bengal-,75000.00
22,2015-2016,West Bengal,147120903,AIM Art Illuminates Mankind,234 Acharya Prafulla Chandra RoadKolkata700004,0.00
23,2015-2016,West Bengal,146940002,Akbarpur Sammelan,Po Nandanghat BurdwanWest Bengal-713515,0.00
24,2015-2016,West Bengal,147110291,Akshaynagar Pallisri Sangha,Block: Kakdwip AkshaynagarSouth 24 Parganas -743347-,0.00
25,2015-2016,West Bengal,147050089,Al ALAM EDUCATION AND WELFARE TRUST,VILL RAMNAGAR PO ZINNAT PARA PS RANINAGAR DIST MURSHIDABAD WBRANINAGAR742308,0.00
26,2015-2016,West Bengal,147050092,Al Falah Mission Berhampore,29-1E K K  Banerjee RoadBerhampore742101,0.00
27,2015-2016,West Bengal,147111094,AL MUSTAFA EDUCATIONAL AND WELFARE TRUST,VILL PO ATGHARA PS BADURIASUB DIV BASIRHAT743438,128489.94
28,2015-2016,West Bengal,147000120,Al- Ameen Mission,Village- Khalt Pur P.o.- DehibhursulRajbalhul Howrah West Bengal-,0.00
29,2015-2016,West Bengal,146940041,Al-madina Market Education $ Welfare,Society P.o.memari.madina MarketBurdwan -713146,0.00
30,2015-2016,West Bengal,147000170,Alam Mistry Lane Manav Vikas  Samiti,11 Alam Mistry Lane HowrahWest Bengal-711101,6277995.66
31,2015-2016,West Bengal,147111012,AlAmeen Memorial Society For Education and Health Program,Sajahan RoadBaruipur700144,0.00
32,2015-2016,West Bengal,146980019,Albela Boys Home,P.o.kalimpong  Darjeeling West Bengal -734301,7376707.39
33,2015-2016,West Bengal,147110549,Ali S.k. Memorial Society For The Children,17A East RoadSantoshpur Kolkata24 Parganas (south) West Bengal-700075,2751550.80
34,2015-2016,West Bengal,147040281,Alinan R.K.Vivekananda Yuva Sangha, Vill.&p.o.alinanMidnapur -721137.-,0.00
35,2015-2016,West Bengal,147120586,All Backward Class Relief And Development Mission,17A GIRISH CHANDRA BOSE ROADKOLKATA700014,0.00
36,2015-2016,West Bengal,147120003,All Bengal Women's Union Child.wel.home,89 Elliot Road Calcutta -West Bengal-700016,3181612.11
37,2015-2016,West Bengal,147120129,All Bengal Women's Union Home,89 Elliot Road Calcutta West Bengal-700016,664943.91
38,2015-2016,West Bengal,147120262,All Bengal Womens Union,89 Elliot Road KolkataWest Bengal-700016,508538.19
39,2015-2016,West Bengal,147120186,All Bengal Womens Union Balwadi Centre,89elliot Road Calcutta -West Bengal-700016,0.00
40,2015-2016,West Bengal,147120210,All Bengal Womens Union Primary School,89elliot Road Calcutta -West Bengal-700016,15477.00
41,2015-2016,West Bengal,147120916,ALL CHILDREN TOGETHER TRUST,162/A/31 LAKE GARDENS NEAR PUNJABI GARAGEKOLKATA700045,7016609.22
42,2015-2016,West Bengal,147120474,All India Council For Mass Education & Development, KolkataWest Bengal-,204700.00
43,2015-2016,West Bengal,147120147,All India Women Conference East Calcutta,B-248 Lake Town  Calcutta -  700089-,435460.00
44,2015-2016,West Bengal,147120889,ALOKA AND BIJOY SUR MEMORIAL TRUST,10 RADHA KANTA JEW STREET (GROUND FLOOR) P.S.- ULTADANGAKOLKATA700004,600081.00
45,2015-2016,West Bengal,147050058,Altab Charitable Society,Khidirpur P.O. ChhabghatiMurashidabad742201,0.00
46,2015-2016,West Bengal,147121005,Alumni Association  NCE Bengal  Jadavpur University,Jadavpur University CampusKolkata700032,334165.00
47,2015-2016,West Bengal,147120872,ALUMNORUM SOCIETAS,30 PARK STREETKOLKATA700016,138121.00
48,2015-2016,West Bengal,147120929,Alzheimers and Related Disorders Society of India Calcutta Chapter,15-3C Naskarpara Lane Kolkata 700031Kolkata700031,648549.00
49,2015-2016,West Bengal,147121003,Amader Arpan,206 Purbalok PO KalikapurEM Bypass Kolkata700099,0.00
50,2015-2016,West Bengal,147120894,AMADER PADAKHEP,16-P K. P. Roy Lane DhakuriaKolkata700031,0.00
51,2015-2016,West Bengal,147040015,Amaltora Palli Jeva Sangha,M.k.n.s.building P.o.gidniMidnapore -721505.-,0.00
52,2015-2016,West Bengal,147120869,AMAN FOUNDATION KOLKATA,8/3 Abdul Halim LaneKolkata700016,1768623.00
53,2015-2016,West Bengal,147120524,Amanat Foundation Trust,2h/22 Radha Gobinda Sahalane KolkataWest Bengal -700017,1327107.00
54,2015-2016,West Bengal,147110520,Amar Club,Vill: Joykrishnapur Po:nandakumarpurps:raidighi24 Parganaswest Bengal-743349,0.00
55,2015-2016,West Bengal,147121012,Amar Lata Garmin Seva Foundation,8 1B Ibrahimpur RoadKolkata700032,1057489.00
56,2015-2016,West Bengal,147040200,Amar Seva Sangha,Raine MidnaporWest Bengal -721130,0.00
57,2015-2016,West Bengal,147110230,Amara Sabai Kailaspur Nandakumarpur Joutha Sanstha,Nandakumarpur KailashpurSouth 24 Parganas -743349.-,0.00
58,2015-2016,West Bengal,147000093,Ambagan Karmi Sangha,P.o.baliachakvill.subalchak Dist. HowrahWest Bengal -712416,0.00
59,2015-2016,West Bengal,147040443,Ambassadors Service Society,AT- PatharhuriPost-Binandapur Via-Kultikri S.D-KharagpurPaschim MedinipurWest Bengal-721135,489321.00
60,2015-2016,West Bengal,147120610,Ambootia Welfare Trust,34A Metcalfe Street Kolkata West Bengal-700013,6341627.00
