S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Kerala,052850309,A-1 Poor Fund Foundation Of India,Vattekkunnam Edappally Northo P.o. CochinKerala-682024,0.00
2,2015-2016,Kerala,052910194,Abhaya,Kerala   -,1305897.55
3,2015-2016,Kerala,052930215,Abhaya Bhavan Society,Tiruvalla Muthoor PathanamthittaKerala  - 689 101-,65823.00
4,2015-2016,Kerala,052960033,ABHAYAM CHARITABLE TRUST,SHELTER FOR DESTITUTE WOMEN MEN AND CHILDREN VADAKKUM BHAGOM ERAVIPURAM POKOLLAM691011,1518449.00
5,2015-2016,Kerala,052910230,Ability Aids India International,5-B Windsor Mansions  Kuravankonam695003,3239497.00
6,2015-2016,Kerala,052910343,Action council Vellarada,ACL Building Vellarada TrivandrumKerala-695505,438972.00
7,2015-2016,Kerala,052850473,Adarsh,17/298Anchari Madam Elamana Road TripumithuraKochi-Kerala-682301,236478.00
8,2015-2016,Kerala,052880159,Adhwana Kerala Forum of Partners in Functional Vocational Training,HOUSE NO. 1/1188A KOYON HOUSE KODUVALLY VAYAL WEST HILL POKOZHIKODE673005,1951300.00
9,2015-2016,Kerala,052870358,ADIVASI DALIT WOMEN EMPOWERMENT STUDY CENTRE,CENTADS BUILDING I 34 MELUKAVUMATTOM P O  MELUKAVUKOTTAYAM686652,2501421.00
10,2015-2016,Kerala,052870169,Adoration Congn Provincial House,SANGIOVANNI ADORATION PROVINCIALATE ADORATION CONGN PROVINCIAL HOUSE KUNNAMBHAGAM KANJIRAPPALLY-686507KANJIRAPPALLY686507,0.00
11,2015-2016,Kerala,052870205,Adoration Congregation,Rita Bhavan Koothrapally P.o.Kottayam-686 540-,1012567.32
12,2015-2016,Kerala,052850072,Adoration Generalate Cenacle,U.c. College Aluva P.o.Ernakulam -683 102-,1298519.42
13,2015-2016,Kerala,052870123,Adoration Monastery, Chelacombu P.o. NedumkunnamKottayam -686 540-,557066.09
14,2015-2016,Kerala,052850203,Adoration Novitiate Convent,Thrikkakana Po Kochi ErnakulamKerala-682021,0.00
15,2015-2016,Kerala,052960014,Adorers Womens Welfare Kerala,Sisters of Adorers Infant Jesus Convent Moothakara KollamKerala-691013,979677.00
16,2015-2016,Kerala,052870329,Adorno CRM Society,Adorno AshramMallikassery Poovarany KottayamKerala-686577,7961309.00
17,2015-2016,Kerala,052850287,Agape Child Centre,West Vengala PerumbavoorErnakulam-,4704140.00
18,2015-2016,Kerala,052930225,Agape India Gospel Outreach Ministries,Agape Rock Hill Thumpamon P.O   PathanamthittaKerala-689505,2500980.00
19,2015-2016,Kerala,052960013,Agape Indians Ministries,Plavila House Anayam Anakottoor PO Kottarakara Kollam Dist.Kerala-691516,7120570.00
20,2015-2016,Kerala,052930214,Agency For Dev.of Oppressed Rel.& Edu.,(adore) Sakshya Sadan Podiyatuvila ValakomKollam - 691 021-,1816619.50
21,2015-2016,Kerala,052900367,AHALIA INTERNATIONAL FOUNDATION,AHALIA ARCADE KURUPPAM ROADTHRISSUR680001,17500.00
22,2015-2016,Kerala,052890084,Al Hidaya Islamic Charitable Trust,Hidaya Nagar Kombam P.O. Kodakkad Mannarkkad PalakkadKerala-678583,0.00
23,2015-2016,Kerala,052880029,Al Islam Charitable Trust,Dayapuram  Post- R. C. College Calicut  Kerala-673601,3752613.00
24,2015-2016,Kerala,052830110,Al Maquarru Sunniya Ali Islamiya, KannurKerala-,5000.00
