S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Assam,020760009,A Chik Baptist Convention,Baghpara Union Compound P.O. Khagarpur BongaigaonAssam-,0.00
2,2015-2016,Assam,020780080,Aaranyak,Samanwoy Path (Survey) P.O. Beltola GuwahatiKamrup Distt. (Assam)-781028,67833014.55
3,2015-2016,Assam,020780151,Adap  Arni Tribal Development Society,Birkuchi Narengi Ghy 26  BirkuchiBirkuchi781026,0.00
4,2015-2016,Assam,020820059,ADARSHA SAMAJ KALYAN SAMITTEE,Village-Beloguri Natun Bazar Post-Solmari Via- HaiborgaonNagaon782002,0.00
5,2015-2016,Assam,020780104,Adhoc  Pacifist Organisation,H.No.25 Narikal Basti5th Bye Lane Zoo Narengi Road GuwahatiAssam-781024,0.00
6,2015-2016,Assam,020520001,Agency for Growth and Upliftment of All,Don Bosco Doom Dooma Tinsukia (Assam) -786151,0.00
7,2015-2016,Assam,020820017,Aid for the Disabled Samity, MorigaonAssam-782105,0.00
8,2015-2016,Assam,020760016,AJAGAR SOCIAL CIRCLE,VILL Agia PO AgiaGoalpara783120,9134238.00
9,2015-2016,Assam,020820057,AJMAL FOUNDATION,COLLEGE ROADHOJAI782435,23313523.80
10,2015-2016,Assam,020780028,Al-Ameen Charitable Fund Trust,Barpeta  Assam-,0.00
11,2015-2016,Assam,020840027,Altruist Venture,Nayanpur Japarigog house no 42guwahati781006,0.00
12,2015-2016,Assam,020780020,Amri Karbi C D Project,Christian Hospital Compound KamrupAssam-782402,0.00
13,2015-2016,Assam,020760007,Amtika Community Development Project,Tukrajhar KokrajharAssam-,92932.00
14,2015-2016,Assam,020770002,Anchalik Gram Unnyan Parishad,Vill & P.O.:  Jania Distt.- BarpetaAssam-781314,0.00
15,2015-2016,Assam,020820055,Anfar Foundation,C/o- Anfar Shopping Centre J. Kedia RoadHojai782435,7392623.37
16,2015-2016,Assam,020780084,Ankan Academy,Vill & P.O.- Puthimari Kamrup Distt.Assam-781380,0.00
17,2015-2016,Assam,020780031,ARCHDIOCESE OF GUWAHATI,Kharguli Guwahati Assam-781001,72411574.80
18,2015-2016,Assam,020720005,Asapalli Christian Hostel Trust,P.O.Fulertal  CacharAssam-788106,1404796.00
19,2015-2016,Assam,020640009,ASHA DARSHAN TRUST,P.O-TAMULPUR DISTRICT-BAKSA(BTAD) STATE-ASSAMGUWAHATI781367,7469000.00
20,2015-2016,Assam,020780056,Ashadeep,KANAKLATA PATH LACHIT NAGAR GUWAHATIGUWAHATI781007,197800.00
21,2015-2016,Assam,020820065,ASOM RAJYIK KRISHAK SAMANNAY SAMANNAY SAMITY,SENCHOWA   PO SECHOWA  VIA  HAIBORGAON  DIST NAGAON ASSAMNAGAON782002,0.00
22,2015-2016,Assam,020690001,Assam Baptist Convention,Post Box No. 49 Mission Compound GolaghatAssam-785621,1633368.00
23,2015-2016,Assam,020780074,Assam Centre for Rural Development (ACRD),Indrakanta Bhawan Kanaklata Path  P.O. Ulubari Guwahati-7Kamrup Distt. (Assam)-781007,2103940.00
24,2015-2016,Assam,020820038,Assam Gana Mukti Society,Premnagar Dhing Road NagaonAssam-782002,1059199.99
25,2015-2016,Assam,020770001,ATA Bhavkamari Society Dev. Association,Vill-ATA-Bhowkamari P.O.-SarutapaDistt. Barpeta Assam.-,0.00
26,2015-2016,Assam,020780047,ATMA NIRBHAR-EK CHALLENGE,Gopinath Nagar P.O. GuwahatiAssam-781016,990750.00
27,2015-2016,Assam,020780095,Auxilium Reach out,Near Holy Child Higher Secondary School Krishnanagar ChandmariGuwahati Kamrup Metro781005,45331.00
28,2015-2016,Assam,020820023,Bahumukhi Krishi & Samaj Kalyan Samiti,P.O. Herapati NowgaonAssam-782002,0.00
29,2015-2016,Assam,020650002,Balidunga Jana Kalyan Samity,Vill.- Balidunga P.O- Bhuragaon P.S- LaharighatBhuragaon782121,0.00
30,2015-2016,Assam,020760003,Bengtal Catholic Mission Bengtal,Bengtol BongaigaonAssam.-783381,0.00
31,2015-2016,Assam,020630003,BHAGYA LAKSHMI ANCHALIK SISHU KALYAN KENDRA,Village Bandarmarigaon Post Nohat Via DemowSivasagar785662,0.00
32,2015-2016,Assam,020780155,Bhavada Devi Memorial Philanthropic Trust SENEH,Narakasur Nizara Path KahilaparaGuwahati781019,0.00
