S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Tamil Nadu,076030006,A G Industrial School,Post Box 9 Kanakkapillai ValasaiSengottai-,2649681.00
2,2015-2016,Tamil Nadu,075901235,A P TIMOTHY BABU CHILDRENS HOME,10 4 GURUSWAMY NAGAR EXCHANGE ANUMAR NAGAR GOWRIVAKKAM VELACHERRY MAIN ROADCHENNAI601302,519236.40
3,2015-2016,Tamil Nadu,075820278,A World of Friends,Gandhi Nagar Orikkai Village KanchipuramTamilnadu-631502,3358575.00
4,2015-2016,Tamil Nadu,076010005,A.L.C. High School,Kariyalur - (via) Vadakkanandal Kalrayan HillsVillupuram T N-,4158991.80
5,2015-2016,Tamil Nadu,075940470,Aarpaneam Trust,101Desiga Vinayagar Kovil Street K.Pudur MaduraiTamilnadu-625007,0.00
6,2015-2016,Tamil Nadu,076060080,AARUTHAL FOUNDATION,139A Mahathma Gandhi RoadBhavani638301,0.00
7,2015-2016,Tamil Nadu,075820355,AASTHA KIRAN,FLAT S-4AMIRTHA RANJINI APARTMENTDR.DEVARAJ NAGARMADAMBAKKAM P.O SELAIYURTambaram600126,2506231.00
8,2015-2016,Tamil Nadu,075850098,Abamalai Samuganala Seeramaipu Sangam,26\30  Rottikadai  CoimbatoreTn-,672496.00
9,2015-2016,Tamil Nadu,075900688,Ability Foundation,12fourth Main Road Gandhi Nagar AdayarChennai Tamil Nadu.-600020,0.00
10,2015-2016,Tamil Nadu,075900516,Abk Aots Dosokai,Nelson Manickan Road AminjikkaraiMadras  600 029-,1600898.69
11,2015-2016,Tamil Nadu,076080141,ACHARYA SHREE AKALANKA EDUCATIONAL TRUST,ARIHANTHAGIRI THIRUMALAIPOLUR TALUK606907,0.00
12,2015-2016,Tamil Nadu,076030141,Action  Group For Rural Organisations,7- S.V.K. Compound Silapathikaram StreetVannarpettai Tirunelvelli T.N.-627003,0.00
13,2015-2016,Tamil Nadu,075900561,Action For Child Labour,No 5 A-R Nagar Near CTA Garden Mangadu Near CTA Garden Mangadu600056,2175800.00
14,2015-2016,Tamil Nadu,075940428,Action For Community Transformation India Foundation Trust,372 A/1 G.s.t. Main Road PasumalaiMadurai (tamil Nadu)-625004,2593410.84
