S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Assam,020760009,A Chik Baptist Convention,Baghpara Union Compound P.O. Khagarpur BongaigaonAssam-,694492.00
2,2012-2013,Assam,020780080,Aaranyak,Samanwoy Path (Survey) P.O. Beltola GuwahatiKamrup Distt. (Assam)-781028,28117866.20
3,2012-2013,Assam,020820059,ADARSHA SAMAJ KALYAN SAMITTEE,Village-Beloguri Natun Bazar Post-Solmari Via- HaiborgaonNagaon782002,0.00
4,2012-2013,Assam,020780104,Adhoc  Pacifist Organisation,H.No.25 Narikal Basti5th Bye Lane Zoo Narengi Road GuwahatiAssam-781024,0.00
5,2012-2013,Assam,020520001,Agency for Growth and Upliftment of All,Don Bosco Doom Dooma Tinsukia (Assam) -786151,0.00
6,2012-2013,Assam,020820017,Aid for the Disabled Samity, MorigaonAssam-782105,0.00
7,2012-2013,Assam,020780107,AIDS Literacy Society,Monaliv Clininc and Research CenterZOO - Narengi Road Guwahati781021,0.00
8,2012-2013,Assam,020780041,AIDs Prevention Society,MonalivClinic & AidsResearch Centre Zoo Narangi Road GuwahatiAssam-781021,0.00
9,2012-2013,Assam,020760016,AJAGAR SOCIAL CIRCLE,VILL Agia PO AgiaGoalpara783120,28337886.00
10,2012-2013,Assam,020820057,AJMAL FOUNDATION,COLLEGE ROADHOJAI782435,15977779.06
11,2012-2013,Assam,020780028,Al-Ameen Charitable Fund Trust,Barpeta  Assam-,0.00
12,2012-2013,Assam,020640010,All Assam Socio Economic and Health Association   AASHA,Tilana Village         PO    MugkuchiNalbari781334,0.00
13,2012-2013,Assam,020780020,Amri Karbi C D Project,Christian Hospital Compound KamrupAssam-782402,0.00
14,2012-2013,Assam,020760007,Amtika Community Development Project,Tukrajhar KokrajharAssam-,0.00
15,2012-2013,Assam,020770002,Anchalik Gram Unnyan Parishad,Vill & P.O.:  Jania Distt.- BarpetaAssam-781314,234500.00
16,2012-2013,Assam,020820055,Anfar Foundation,C/o- Anfar Shopping Centre J. Kedia RoadHojai782435,6749943.82
17,2012-2013,Assam,020780084,Ankan Academy,Vill & P.O.- Puthimari Kamrup Distt.Assam-781380,0.00
18,2012-2013,Assam,020780031,ARCHDIOCESE OF GUWAHATI,Kharguli Guwahati Assam-781001,75274637.10
19,2012-2013,Assam,020720005,Asapalli Christian Hostel Trust,P.O.Fulertal  CacharAssam-788106,1617076.00
20,2012-2013,Assam,020640009,ASHA DARSHAN TRUST,P.O-TAMULPUR DISTRICT-BAKSA(BTAD) STATE-ASSAMGUWAHATI781367,3260890.91
21,2012-2013,Assam,020780056,Ashadeep,KANAKLATA PATH LACHIT NAGAR GUWAHATIGUWAHATI781007,368278.40
22,2012-2013,Assam,020690001,Assam Baptist Convention,Post Box No. 49 Mission Compound GolaghatAssam-785621,4198527.66
23,2012-2013,Assam,020780074,Assam Centre for Rural Development (ACRD),Indrakanta Bhawan Kanaklata Path  P.O. Ulubari Guwahati-7Kamrup Distt. (Assam)-781007,958899.01
24,2012-2013,Assam,020820038,Assam Gana Mukti Society,Premnagar Dhing Road NagaonAssam-782002,166763.30
25,2012-2013,Assam,020780076,Association for Socio-Cultural and Environmental Development,SBI Officers Colony House No.341st Floor Hatigarh Chari Ali Guwahati781024,0.00
26,2012-2013,Assam,020770001,ATA Bhavkamari Society Dev. Association,Vill-ATA-Bhowkamari P.O.-SarutapaDistt. Barpeta Assam.-,0.00
27,2012-2013,Assam,020780047,ATMA NIRBHAR-EK CHALLENGE,Gopinath Nagar P.O. GuwahatiAssam-781016,1208109.91
28,2012-2013,Assam,020780095,Auxilium Reach out,Near Holy Child Higher Secondary School Krishnanagar ChandmariGuwahati Kamrup Metro781005,16657144.00
29,2012-2013,Assam,020820023,Bahumukhi Krishi & Samaj Kalyan Samiti,P.O. Herapati NowgaonAssam-782002,0.00
30,2012-2013,Assam,020650002,Balidunga Jana Kalyan Samity,Vill.- Balidunga P.O- Bhuragaon P.S- LaharighatBhuragaon782121,0.00
31,2012-2013,Assam,020720025,BARAK VALLEY WELFARE DEVELOPMENT SOCIETY,R.K.Mission RoadSilchar788007,0.00
32,2012-2013,Assam,020760003,Bengtal Catholic Mission Bengtal,Bengtol BongaigaonAssam.-783381,230400.00
33,2012-2013,Assam,020780096,Bhabendra Nath Sakia Children Welfare Trust,Basisthapur : 2 Beltola Guwahati Kamrup DistrictAssam-781028,0.00
