S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Mizoram,304330014,Agape Moral Reformation Organisation (AMRO),T/74 C R. Z. Lalbuaia BuildingVenghlui Republic Road796001,0.00
2,2012-2013,Mizoram,304330047,AIZAWL MUTIPURPOSE SOCIAL SERVICE SOCIETY,Kulikawn  AizawlAizawl796005,0.00
3,2012-2013,Mizoram,304340001,Baptist Church Of Mizoram,Serkawn Zotlang P.O LungleiMizoram-796691,9721306.92
4,2012-2013,Mizoram,304330043,BIBLE BELIEVING EVANGELICAL CHURCH,A/39 THANGRUMA BUILDING ZION STREET DAWRPUIAIZAWL796001,0.00
5,2012-2013,Mizoram,304330041,CENTRE FOR PEACE AND DEVELOPMENT,"3rd Floor K. V. Tlangmawia Building
TuikhuahtlangAizawl796001",9879545.00
6,2012-2013,Mizoram,304340002,Citizens Action for Rural Development,Lungsen PO Lungsen Lunglei (Mizoram) -797730,183500.00
7,2012-2013,Mizoram,304330042,Cod Nerc,Cod Nerc Head Office 2nd Floor Dr. C.Lalthanga Building Near Mahatma Gandhi Statue Zodin Sq.Aizawl796001,0.00
8,2012-2013,Mizoram,304330015,Don Bosco,Don Bosco Complex Seling P.OMizoram-796017,1021351.00
9,2012-2013,Mizoram,304350003,Evangelical Church of Maraland,PO Saiha District Saiha Mizoram -796901,0.00
10,2012-2013,Mizoram,304430002,Faithful Trust,Prince Computer Centre New Colony SaihaMizoram-796901,0.00
11,2012-2013,Mizoram,304330035,Ferrando Integrated Women Development Centre,Peace Home-Zione Veng-Durtlang Aizawl Mizoram -796025,908350.00
12,2012-2013,Mizoram,304330055,Friends of Children,Directorate of Social Welfare LaipuitlangAizawl796012,917730.36
13,2012-2013,Mizoram,304330020,Goodwill Foundation,"PC Lianchungnunga Building
Opp: Aizawl West College
Dawrpui Vengthar AizawlAizawl796001",306850.00
14,2012-2013,Mizoram,304330030,Greenwood Hospital Society,Bawngkawn AizawlMizoram-796014,0.00
15,2012-2013,Mizoram,304330028,Institute of the Brothers of St. Gabriel Society Province of N.E. India,Montfort Villa Aizawl Mizoram -796005,10052737.85
16,2012-2013,Mizoram,304350004,Isua Krista Kohhran Headquarters Bualpui (NG),Bualpui (NG)Saiha796901,0.00
17,2012-2013,Mizoram,304350002,Lairam Isua Krista Baptist Kohhran Lairam Jesus Christ Baptist Church,Lawngtlai P.O.- Lawngtlai Mizoram-796891,0.00
18,2012-2013,Mizoram,304350005,Lairam Social Mission,"2nd Floor LIKBK Office Building
Chanmari Lawngtlai
Mizoram 796 891
Ph : 0385-232175Lawngtlai796891",342245.00
19,2012-2013,Mizoram,304330036,Mission for Christ,Hermon Street Durtlang Aizawl Mizoram -796025,0.00
20,2012-2013,Mizoram,304330054,Mission Foundation Movement,Ngama Building Topm floor BawngkawnAizawl796001,0.00
21,2012-2013,Mizoram,304330004,Mizoram Presbyterian Church,Synod Office AizawlMizoram-796001,2473307.00
22,2012-2013,Mizoram,304330021,Mizoram Social Defence & Rehb. Board,Aizwal Chaltlang Aizwal Mizoram -769012,0.00
23,2012-2013,Mizoram,304330022,Montfort Educational Development Society(MEDS),C/o St. Paul's Hr. Sec. School  Montfort HillsAizwal Mizoram-796005,4936018.54
24,2012-2013,Mizoram,304330031,People's Action for Rural Transformation,Aibawk Aizawl District Mizoram -,734110.00
25,2012-2013,Mizoram,304330023,Samaritans'Association for the Blind,Durtlang Aizawal Mizoram -796025,0.00
26,2012-2013,Mizoram,304330008,Social Guidance Agency,Post Box 153 AizawlMizoram-796001,0.00
27,2012-2013,Mizoram,304330024,Society for HIV/AIDS and Lifeline Operation in Mizoram,A-48/1 Lalrengpuia Building Lower ZarkawtAizawl796007,1842441.00
28,2012-2013,Mizoram,304330011,Spastic Society of Mizoram,Falkland Veng PO ZemabawkAizawl796001,0.00
29,2012-2013,Mizoram,304330053,Sunshine Society for Children,Directorate of Social WelfareAizawl796012,2163348.27
30,2012-2013,Mizoram,304330005,Synod Hospital,Durtlang AizawlAizawl796025,0.00
31,2012-2013,Mizoram,304330003,The Church of God 7th Day,P.O.Box 70 Aizawl Mizoram-796001,169840.00
32,2012-2013,Mizoram,304330052,The Fundamental Baptist Churches Association of Mizoram,Ramthar VengAizawl796008,488930.00
33,2012-2013,Mizoram,304330019,Thutak Nunpuitu Team,Zuangtui Aizwal Mizoram -,2422058.88
34,2012-2013,Mizoram,304330040,TORCH BEARER MINISTRIES,Electric Veng Near YMA HallK- Sangthuama Ex MLA Building796001,1430634.00
35,2012-2013,Mizoram,304330049,VOLUNTEERS FOR COMMUNITY MENTAL HEALTH,TUIKHUAHTLANG AIZAWLAIZAWL796005,0.00
36,2012-2013,Mizoram,304330045,Zomi Baptist Church,ZBC Office Bethel VengChampai796321,2105270.00
37,2012-2013,Mizoram,304330034,Zoram Drivers Ramthim Board,Damna In Zuangiui Aizawl Mizoram -796017,0.00
38,2012-2013,Mizoram,304330039,ZORAM ENTU PAWL,BISHOPS HOUSE RAMTHAR VENG CHANMARI AIZAWLAIZAWL796007,3158112.56
39,2012-2013,Mizoram,304330002,Zoram Evangelical Fellowship,Chhanmari Veng Aizawl Mizoram-796007,1538719.00
