S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Haryana,172270053,AADARSHWELFARE SOCIETY(REGD.),WARD NO.1 SAINI DHARAMSHALA SAINIPURA TAURUGURGAON122105,0.00
2,2012-2013,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,0.00
3,2012-2013,Haryana,172390007,Adarsh Saraswati Shiksha Samiti,Sant Graib Das Gali No. 2 Kakrai Rd SonepatHaryana-,0.00
4,2012-2013,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,8031270.00
5,2012-2013,Haryana,172270023,All India Ujwal Charitable Trust,Ujwal Niketan 2096/4 GurgaonHaryana-12201,105634.00
6,2012-2013,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,10300240.25
7,2012-2013,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
8,2012-2013,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
9,2012-2013,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,7398987.00
10,2012-2013,Haryana,172350009,Association for Social Health in India Haryana State Branch,Ashiana Children Home Building Opp H No 642 Sector 16Panchkula134109,25000.00
11,2012-2013,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,0.00
12,2012-2013,Haryana,172250006,Baba Deep Singhji Shahid Charitable Trust,2298 Jawahar Colony  Faridabad Haryana-,0.00
13,2012-2013,Haryana,172230005,Baba Yogi Neta Nath Trust,Village Lohani Tehsil and District BhiwaniHaryana127021,0.00
14,2012-2013,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,96013.00
15,2012-2013,Haryana,172230001,Baptist Girls Hostel, BhiwaniHaryana-,824247.00
16,2012-2013,Haryana,172250003,Bethany Social Service Society,A-2 Central Graman N.H.5 FaridabadHaryana-121001,100000.00
17,2012-2013,Haryana,172350008,BHARAT MEMORIAL CHARITABLE TRUST,86 INDUSTRIAL AREA PHASE IPANCHKULA134109,0.00
18,2012-2013,Haryana,172210018,Centre for Rural Development & Social Awareness,VPO Kherawaliu Via Kalka Dist. AmbalaHaryana-133302,0.00
