S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Nagaland,164780015,AGAPE YOUTH WELFARE ORGANISATION (AYWO),TOURIST COLONY POST BOX- 20WOKHA TOWN797111,1889870.00
2,2012-2013,Nagaland,164740006,Akhoia Village Farmer Society,Akhoia Village MokokchungNagaland.-,0.00
3,2012-2013,Nagaland,164730035,Akimbo Society,H.No.163Supply ColonyPost Boz.No.423Dimapur797112,2036505.00
4,2012-2013,Nagaland,164730021,Anma Integrated Development Association,P.Box No.40 DimapurNagaland-797112,34387243.28
5,2012-2013,Nagaland,164730083,Asia Evangelistic Fellowship,PO Box - 111 2  1/2 Mile Near Kin School DimapurNagaland-797112,8786995.22
6,2012-2013,Nagaland,164730145,Asia Soul Winners,Hospital ColonyKOHIMA797001,401115.75
7,2012-2013,Nagaland,164730095,Bethesda Ministries,Walford Road Dimapur Nagaland -797112,0.00
8,2012-2013,Nagaland,164730060,Bethesda Youth welfare Centre,Post Box -3194-Duncan Basti DimapurNagaland-79712,4455612.00
9,2012-2013,Nagaland,164740012,Care and Support Society,Post Box No 65Mokokchung798601,498100.00
10,2012-2013,Nagaland,164730067,Care-Centre for Environment and Rural Poor,Post Box # 416United North Block Sector-BA-Mao ColonyBurma CampKK RoadDimapur Nagaland.-797112,237727.00
11,2012-2013,Nagaland,164730094,Carmel Bhawan,P.B.68 Dimapur Nagaland -797112,2433606.00
12,2012-2013,Nagaland,164770002,Chakhesang Baptist Church Council, T.ChikhariPfustero-797107,3507438.00
13,2012-2013,Nagaland,164770001,Chakhesang Women Welfare Society,T. Chikhri PfutseroNagaland-797107,0.00
14,2012-2013,Nagaland,164740010,CLARK MEMORIAL HIGHER SECONDARY SCHOOL,IMPURMOKOKCHUNG798615,0.00
15,2012-2013,Nagaland,164730017,Clark Theological College,Aolijen MokokchungNagaland-,3609529.00
16,2012-2013,Nagaland,164730139,Clivia Welfare Society,H.No. 21 Padum Pukhuri DimapurDimapur P.O.797112,2223955.00
17,2012-2013,Nagaland,164730124,COMMUNITY AWARENESS AND DEVELOPMENT FOUNDATION,CAD FOUNDATION OFFICE OPP. WEST POLICE COLONY No. 194 PWD ROADDIMAPUR797112,0.00
18,2012-2013,Nagaland,164730155,COMMUNITY EDUCATIONAL CENTRE SOCIETY,GRACE COLONY KUDA C NAGARJAN  POST BOX 443DIMAPUR797112,120231385.00
19,2012-2013,Nagaland,164730024,Development Association of Nagaland,C/o Bishop's House P.O. Box No 3 Circular Road DimapurNagaland-797112,4736322.77
20,2012-2013,Nagaland,164730002,Diocese of Kohima,Bishop's House P..Box 3 Circular Road DimapurNagaland-797112,39414789.91
21,2012-2013,Nagaland,164730018,Don Bosco Book Centre,P.Box 43 DimapurNagaland-797112,0.00
22,2012-2013,Nagaland,164730064,Don Bosco Foundation for Education and Training,Don Bosco Provincial House  DimapurNagaland-797112,5423109.00
23,2012-2013,Nagaland,164760001,Don Bosco Maram Centre, Maram Bazar Manipur-795105,0.00
24,2012-2013,Nagaland,164730138,DON BOSCO VOCATIONAL TRAINING CENTRE,3rd MILE PB 40DIMAPUR797112,680.00
25,2012-2013,Nagaland,164730032,Eleutheros Christian Society,P.Box 51 Dist: TuensangNagaland-798612,105159.00
26,2012-2013,Nagaland,164730137,ENTREPRENEUR DEVELOPMENT AND INTEGRATED TRAINING INSTITUTE (EDITI),N.S.T. Building 2nd Floor.Kohima797001,0.00
27,2012-2013,Nagaland,164770015,EUREKA LIFE FOUNDATION,NEW COLONY PHEK TOWNPHEK797108,0.00
28,2012-2013,Nagaland,164730097,Faith Ministry Society,Nagagaon Colony Dimapur (Nagaland) -797112,0.00
29,2012-2013,Nagaland,164730072,Franciscan Clarist Society of North East,Clare Bhavan Kacharigaon PB No. 306Dimapur (Nagaland)-797112,3266488.78
30,2012-2013,Nagaland,164730156,FRIENDS OF THE POOR SOCIETY,HOUSE NO 116 UNB B BURMA CAMPDIMAPUR797112,44958.51
31,2012-2013,Nagaland,164730030,Good Sheperd Ministry,Post Box No. 312 KohimaNagaland-797001,0.00
32,2012-2013,Nagaland,164740008,Grace Society,P.W.D. Colony Chagtongya Town Mokokchung Nagaland -798613,0.00
33,2012-2013,Nagaland,164730135,Great Commission Kids Academy,P.O. Box-321 BridgepointNaga United Village797112,0.00
34,2012-2013,Nagaland,164730103,Guardian Angel Society,East Police Colony DimapurNagaland-797112,331716.00
35,2012-2013,Nagaland,164730043,Gymkhana Khadi Village Industries Association,ADC Court Charalip P.O.Box 122 DimapurNagaland-,0.00
36,2012-2013,Nagaland,164730126,Himalayan For Christ,House No. 28 Aoyimkum Vill.Dimapur797112,1393470.00
37,2012-2013,Nagaland,164740007,Impur Christian Hospital,B.P.O.-Impur Distt-MokokchungNagaland-798615,0.00
38,2012-2013,Nagaland,164730077,K. P. Bethesda Health Society,T. Khel Green B-6 Kohima Village Kohima (Nagaland) -797003,0.00
39,2012-2013,Nagaland,164730147,kohima educational society,"Kohima Educational Society
C/O Western Book Depot
Main Town
Kohima Nagaland 797001Kohima797001",1227276.00
40,2012-2013,Nagaland,164730028,Kohima Orphanage & Destitute Home,Post Box 300 KohimaNagaland-797001,0.00
41,2012-2013,Nagaland,164770012,Krode Development Society,Porba Village Pfutsero Phek (Nagaland) -797107,0.00
42,2012-2013,Nagaland,164730127,L.Y.DOULO WOMEN SOCIETY,6th MILEDIMAPUR797112,0.00
43,2012-2013,Nagaland,164750013,LATE YOPIKYU THONGTSAR MEMORIAL TRUST,HOUSE NO DC H 55 NAGALAND STATE COOPERATIVE BANK HIGH SCHOOL ROAD KIPHIRE TOWNKIPHIRE798611,0.00
44,2012-2013,Nagaland,164730107,Living Stone Foundation,Thakekhu Village Dimapur Nagaland -797112,0.00
45,2012-2013,Nagaland,164730142,Longjaknep Women Welfare Society,Thilai Gate Veterinary Colony (Ao Khel)Dimapur797112,0.00
