S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Goa,271830133,Anyay Rahit Zindagi,Plot No.71Next to ESI DispensarySancoale Industrial Estate SaurinagarSouth Goa403726,8923325.04
2,2014-2015,Goa,271830093,Auxilium Salesian  Society, CaranzalemGoa-403523,0.00
3,2014-2015,Goa,271810007,BETHESDA LIFE CENTRE,H No 1503/3 Rego Bagh Bambolim Complex TisWadi NorthNorth Goa403202,5203750.93
4,2014-2015,Goa,271830104,Canossa  Society Goa,Modlo Vaddo ArambolPernem Goa-403524,0.00
5,2014-2015,Goa,271830025,Capuchin Friars Minor Society,Modi Navelim  SalcetteGoa-,8336569.00
6,2014-2015,Goa,271830015,Car melite Fathers  Fatima Retreat Centre,Xelim Loliem CanaconaGoa-403728,0.00
7,2014-2015,Goa,271830153,Care and Compassion - Goa,4F/G-2 Models ComplexTaleigao Market Ilhas403002,3991045.85
8,2014-2015,Goa,271830003,Caritas Goa,Paco Pathiarcal Altinho PanjimGoa -403001,1369936.45
9,2014-2015,Goa,271830058,Carmelite Monastery, ChimalimGoa-,31970.00
10,2014-2015,Goa,271830008,Central Fund of Archdiocese of Goa & Daman, PanjimGoa-,8497320.00
11,2014-2015,Goa,271830155,CHANDOR JYOTHI SEVA SANGH,PALLOTTI JYOTHI NIWASGUIRDOLIMCHANDOR403714,1248656.00
12,2014-2015,Goa,271830156,Childrens Rights in Goa,H.No 754/1 11 2nd Floor CHRISTINA APARTMENTSAlto Porvorim403521,4659190.20
13,2014-2015,Goa,271830130,Chorao Educational Society,Boctawada-Chorao Ilhas- North-GoaGoa-403102,0.00
14,2014-2015,Goa,271830080,Churach of our Lady Of The Sea, Nani DamanDaman & Diu -396210,145503.00
15,2014-2015,Goa,271830150,Cofre De Sao Sebastiao DA Igreja De Aquem,C/o St. Sebastian Church Aquem-Alto MargaoSouth GoaGoa-403601,0.00
16,2014-2015,Goa,271830072,Congr Of The Srs Of St Joseph Of Clunny, VernaGoa -403722,349720.00
17,2014-2015,Goa,271830073,Congregation Sisters St.Joseph Of Cluny,Cluny Convent  Nagoa De VernaSalcete-Goa-403722,440788.00
