S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Tripura,206150020,Abhoy Mission,Ramnagar Road No. 1 2nd Lane P .O. Ramnagar799002,0.00
2,2014-2015,Tripura,206150045,Ananta Welfare Society,Joynagar Po-Battala  Agartala WestAgartal Tripura799002,0.00
3,2014-2015,Tripura,206150041,ARPAN SOCIETY,C/O. D DASCHAUDHURI DINESHSMRITI KRISHNANAGAR NUTANPALLY NEAR CHHATRASANGHAAgartala799001,0.00
4,2014-2015,Tripura,206130006,Ashray,Gournagar Kailashshar North TripuraTripura-799279,0.00
5,2014-2015,Tripura,206150039,ASSOCIATION FOR SOCIAL AND HUMAN ADVANCEMENT,Damdamia Lembucherra postAgartala799210,12354164.40
6,2014-2015,Tripura,206150037,AUXILIUM WELFARE SOCIETY,BANKUMARI NANDAN NAGAR VIA KUNJABANAGARTALA799006,432431.00
7,2014-2015,Tripura,206140006,Baba Garia Mission,GARIA HATHAI ATHARABLA UDAIPUR SOUTH TRIPURAUDAIPUR799114,0.00
8,2014-2015,Tripura,206140002,Bahujana Hitaya Education Trust,PO Bishnupur Manu Bankul Sabroom South TripuraTripura -799143,0.00
9,2014-2015,Tripura,206150025,Crafts World,Jorapukhur Par Madhya Banamalipur Agartala West TripuraTripura-799001,0.00
10,2014-2015,Tripura,206150011,Diocese of Agartala,Bishop House Airport Road P.O Durjoy Nagar AgartalaTripura (W)-499008,19182811.00
11,2014-2015,Tripura,206140004,Dishari,Ek No. Tilla Belonia South TripuraTripura -799155,0.00
12,2014-2015,Tripura,206150035,EVANGELICAL SYNOD SOCIETY(ESS),Rajghat Purabari English School CampP.O.- Kamalghat Mohanpur Subdivision799210,0.00
13,2014-2015,Tripura,206150028,Ganadoot Social Welfare Centre,PO Agartala Dist. West TripuraTripura-799001,0.00
14,2014-2015,Tripura,206130007,Global Friendship Mission,Darchawi Kumarghat Unakoti TripuraKumarghat799264,8538206.00
15,2014-2015,Tripura,206150040,Golaghati Welfare Society,Post and Village- Golaghati BishalgarhAgartala799102,0.00
16,2014-2015,Tripura,206150036,Human Care Mission,Bishramgonj 799103 tripura wbishramgonj799103,3542976.00
17,2014-2015,Tripura,206150044,INDRANAGAR AMBEDKAR SEBA SANGHA,VILL - SOUTH INDRANAGAR P.O. - INDRANAGAR P.S. - EAST AGARTALAAGARTALA799006,0.00
18,2014-2015,Tripura,206150024,Jana Unnayan Samiti Tripura,Bishops House Durjoynagar AirportRoadAgartala West TripuraTripura-799009,13046595.20
19,2014-2015,Tripura,206130005,Janakalyan Parishad,Vill Nayapara PO Dharmanagar North TripuraTripura-799250,0.00
20,2014-2015,Tripura,206130001,Kailashar Baptist Christian Association,Darchawi  KumarghatTripura-799264,3873601.00
21,2014-2015,Tripura,206150042,MERIT RESEARCH SOCIETY,AKHAURA ROAD AGARTALAAGARTALA799001,0.00
22,2014-2015,Tripura,206150026,Minority Development Organisation,South Ramnagar Agartala West TripuraTripura-799001,0.00
23,2014-2015,Tripura,206150022,Missionary Sisters of Mary Help of Christians,Belbari Jirania Champaknagar West TripuraTripura-799045,829987.00
24,2014-2015,Tripura,206120001,Oisho Bani Society,Catholic Church Lalchori-K.P. Colony(PO)Ambassa Dhalai-799289,17744649.00
25,2014-2015,Tripura,206140003,Organisation for Rural Survivial,E K No.TillaBelonia,746120.00
26,2014-2015,Tripura,206120002,Pabitra Atma Society,Lalchuri K.P. Colony Ambassa Dhalai -Distt.Tripura-799289,10872374.73
27,2014-2015,Tripura,206150008,Ramakrishna Math,P.O. Amtali Vivek NagarTripura-799130,0.00
28,2014-2015,Tripura,206150012,Ramakrishna Mission, ViveknagarWest Tripura-799130,856806.00
29,2014-2015,Tripura,206150043,RWNG SONGSAMA WELFARE SOCIETY,VILL - GACHIA PARA P.O. - MANDAI P.S. - MANDAIAgartala799045,0.00
30,2014-2015,Tripura,206150032,Sampari Hukumu Bodol,Bankumari Post KunjabanAgartala799006,678862.00
31,2014-2015,Tripura,206150033,Santikali Mission,Debtara p.o Birendranagarjirania tripura westAgartala799045,0.00
32,2014-2015,Tripura,206150046,sidheswari seva mission,Barkathal Sidhai MohanpurWest Tripura799211,0.00
33,2014-2015,Tripura,206150016,St Xaviers Bishramganj,Bishramgani West TripuraTripura.-,2596779.00
34,2014-2015,Tripura,206150027,St. Anthony's Home,Belbari Champaknagar (Post) Tripura West AgartalaTripura-799045,0.00
35,2014-2015,Tripura,206150004,The Society of the Father of Holy Cross,Durjoynagar P.O. via Airport Agartala Tripura-799009,27021856.15
36,2014-2015,Tripura,206150002,Tripura Baptist Christian Union,P.O Arundhuti Nagar AgartalaTripura-799003,6801548.48
37,2014-2015,Tripura,206150015,Tripura Social Service Association,Kanchanmala  Agartala Tripura-,0.00
38,2014-2015,Tripura,206150006,Voluntary Health Association of Tripura,Circuit House Area P.O: Kunjaban AgartalaAgartala799006,4369939.40
39,2014-2015,Tripura,206150023,Young Development Club,Khasia Mangal Teliamura West TripuraTripura-799205,0.00
