S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Kerala,052850309,A-1 Poor Fund Foundation Of India,Vattekkunnam Edappally Northo P.o. CochinKerala-682024,0.00
2,2014-2015,Kerala,052910194,Abhaya,Kerala   -,1454557.70
3,2014-2015,Kerala,052930215,Abhaya Bhavan Society,Tiruvalla Muthoor PathanamthittaKerala  - 689 101-,61400.00
4,2014-2015,Kerala,052960033,ABHAYAM CHARITABLE TRUST,SHELTER FOR DESTITUTE WOMEN MEN AND CHILDREN VADAKKUM BHAGOM ERAVIPURAM POKOLLAM691011,1498755.00
5,2014-2015,Kerala,052910230,Ability Aids India International,5-B Windsor Mansions  Kuravankonam695003,3766065.76
6,2014-2015,Kerala,052910343,Action council Vellarada,ACL Building Vellarada TrivandrumKerala-695505,655619.00
7,2014-2015,Kerala,052850473,Adarsh,17/298Anchari Madam Elamana Road TripumithuraKochi-Kerala-682301,5000.00
8,2014-2015,Kerala,052880159,Adhwana Kerala Forum of Partners in Functional Vocational Training,HOUSE NO. 1/1188A KOYON HOUSE KODUVALLY VAYAL WEST HILL POKOZHIKODE673005,748690.00
9,2014-2015,Kerala,052870358,ADIVASI DALIT WOMEN EMPOWERMENT STUDY CENTRE,CENTADS BUILDING I 34 MELUKAVUMATTOM P O  MELUKAVUKOTTAYAM686652,1568590.00
10,2014-2015,Kerala,052870169,Adoration Congn Provincial House,SANGIOVANNI ADORATION PROVINCIALATE ADORATION CONGN PROVINCIAL HOUSE KUNNAMBHAGAM KANJIRAPPALLY-686507KANJIRAPPALLY686507,77544.36
11,2014-2015,Kerala,052870205,Adoration Congregation,Rita Bhavan Koothrapally P.o.Kottayam-686 540-,2045841.96
12,2014-2015,Kerala,052850072,Adoration Generalate Cenacle,U.c. College Aluva P.o.Ernakulam -683 102-,381645.00
13,2014-2015,Kerala,052870123,Adoration Monastery, Chelacombu P.o. NedumkunnamKottayam -686 540-,753948.00
14,2014-2015,Kerala,052850203,Adoration Novitiate Convent,Thrikkakana Po Kochi ErnakulamKerala-682021,1500.00
15,2014-2015,Kerala,052960014,Adorers Womens Welfare Kerala,Sisters of Adorers Infant Jesus Convent Moothakara KollamKerala-691013,3038312.00
16,2014-2015,Kerala,052870329,Adorno CRM Society,Adorno AshramMallikassery Poovarany KottayamKerala-686577,16320492.00
