S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Jammu & Kashmir,152750032,AGAPE KASHMIR TRUST,SAVERA Opposite B ED College Pornibal Shivpura Batwara PostSrinagar190004,67585.83
2,2014-2015,Jammu & Kashmir,152710061,ALL LADAKH GONPA ASSOCIATION,GONPA COMPLEX-LEHLEH194101,0.00
3,2014-2015,Jammu & Kashmir,152710030,All Ladakh Social Welfare Society,Housing Colony Group B/H.No. 167 LehJ & K-194101,0.00
4,2014-2015,Jammu & Kashmir,152670037,BHARTIYA LOK SANGEET KALA SANSTHAN,4-124 Old SBI Lane Pamposh Colony JanipurJammu180007,0.00
5,2014-2015,Jammu & Kashmir,152680015,Border Area Development Organization Kargil,Akwoou Corpleu Main Rood Poyen KargilPoyen194103,11122534.00
6,2014-2015,Jammu & Kashmir,152750004,Catholic Social Service Society,Seva Niketan Kunjwani Bye Pass JammuJammu & Kashmir-,60885896.08
7,2014-2015,Jammu & Kashmir,152710036,Centre for Sustainable Development and Food Security in Ladakh,PO Box No.53 Serdung House Chubi-Leh Ladakh(Jammu and Kashmir)-194101,6063161.00
8,2014-2015,Jammu & Kashmir,152750028,CHILD NURTURE AND REIELF KASHMIR CHINAR Kashmir,Guru Lane Opposite Ply Emporium Barzulla SrinagarSrinagar190005,7370191.00
9,2014-2015,Jammu & Kashmir,152710018,Child Welfare Society,P.B.No. 135 Leh LadakhJammu & Kashmir-194101,21447.00
10,2014-2015,Jammu & Kashmir,152710014,Chumur Cultural And Welfare Society,Chumur Gompa  C/o Hotel Lingzi East Leh - LadakhJammu & Kashmir-194101,10304728.00
11,2014-2015,Jammu & Kashmir,152670024,CMI Service Society,Yesupal Ashram 7A Sector 4 Extn Trikutanagar JammuJammu and Kashmir-180012,1297250.00
12,2014-2015,Jammu & Kashmir,152750003,Dar-Ul- Fazl Childrens Home,P.O Box 54 Manali Dist: KulluHimachal Pradesh -175131,16458839.40
13,2014-2015,Jammu & Kashmir,152670008,Diocese of Jammu - Srinagar St. Mary's Church, Jammu CanttJammu & Kashmir-,18144726.50
14,2014-2015,Jammu & Kashmir,152710032,Drigung Dharma Foundation,Phyang District LehJammu and Kashmir-194101,0.00
15,2014-2015,Jammu & Kashmir,152710045,Drikung Kagyu Cultural and Welfare Society,Gaon GonpaPheyang194101,7221823.00
16,2014-2015,Jammu & Kashmir,152710054,Druk Pema Karpo Educational Society,Hemis ComplexLeh194101,15021263.26
17,2014-2015,Jammu & Kashmir,152760001,Emmanuel Mission Hostel, RamnagarJ&K-182122,282499.09
18,2014-2015,Jammu & Kashmir,152750023,Global Green Peace,15/1 Poloview SrinagarJammu and Kashmir-190001,0.00
19,2014-2015,Jammu & Kashmir,152750036,GREEN WORLD WELFARE SOCIETY,Nowhatta Haka BazarSrinagar190002,0.00
20,2014-2015,Jammu & Kashmir,152710031,Gyudzin Tantric Monastery (Phey),Phey PO Box No. 85 Leh Ladakh DistrictJammu and Kashmir-194101,4086266.00
21,2014-2015,Jammu & Kashmir,152760010,HARE KRISHNA FOOD FOR LIFE,SRILA PRABHUPADA ASHRAMUDHAMPUR182101,1046390.00
22,2014-2015,Jammu & Kashmir,152750014,Help Foundation,16-A Gogji Bagh Srinagar(Kashmir)Jammu &  Kashmir-190008,12991371.85
23,2014-2015,Jammu & Kashmir,152740004,Himalayan Voice,Ward No.7 RajouriJammu and Kashmir-185131,0.00
24,2014-2015,Jammu & Kashmir,152710022,His Holiness The Cyalwa Karumpu Welfare Society,P.o Box No.81 CPO Leh LadakhJ&K-,3052723.00
25,2014-2015,Jammu & Kashmir,152610003,Human Welfare Foundation,310 Room No. Lone Building K.P. RoadAnantnag192101,10566962.00
26,2014-2015,Jammu & Kashmir,152750031,Human Welfare Organisation,H. No. 171 Balgarden Nursingh Garh Karan-Nagar Srinagar-190009(J and K)Srinagar190009,0.00
27,2014-2015,Jammu & Kashmir,152750037,Human Welfare Voluntary Organisation,427-1/D GOVT HOUSING COLOY BEMINASRINAGAR190010,1755609.00
28,2014-2015,Jammu & Kashmir,152610005,HUMANITY WELFARE ORGANIZATION HELP LINE,National Highway Road BijbeharaAnantnag192124,1664371.00
29,2014-2015,Jammu & Kashmir,152710039,Imamiya Mission Educational and Social Welfare Society,Chuchot PO Box No.32Leh Ladakh194101,0.00
30,2014-2015,Jammu & Kashmir,152750006,Iqbal Memorial Trust,Iqbalabad Bemina  SrinagarJammu & Kashmir-,9404027.13
31,2014-2015,Jammu & Kashmir,152640002,ISLAMIC RELIEF AND RESEARCH TRUST KASHMIR,ALAMDAR BAGH GOPALPORACHADOORA191113,21970202.00
32,2014-2015,Jammu & Kashmir,152730002,ISLAMIC UNIVERSITY OF SCIENCE AND TECHNOLOGY,ONE UNIVERSITY AVENUE AWANTIPORAPULWAMA192122,0.00
33,2014-2015,Jammu & Kashmir,152750018,J & K Yateem Foundation,8- Top Floor Auqaf Building Budshah Chowk SgrSrinagar (J&K)-190001,17475902.48
34,2014-2015,Jammu & Kashmir,152750024,J and K Habakhatoon Foundation,103-Hotel Mazda BoulevardNehru Park190001,0.00
35,2014-2015,Jammu & Kashmir,152760008,J&K Destitute Handicapped Welfare Association,Khan Ramnagar UdhampurJ&K.-,0.00
36,2014-2015,Jammu & Kashmir,152750012,Jammu  & Kashmir  Yateem Trust  Srinagar,Red Cross Road Maisooma SrinagarJammu & Kashmir -190001,48353938.70
37,2014-2015,Jammu & Kashmir,152670010,Jammu & Kashmir Presentation Society,Gandhi Nagar JammuJammu & Kashmir-,0.00
38,2014-2015,Jammu & Kashmir,152670015,Jammu & Kashmir Women Society,70 (a) 2 - A Extn Gandhi Nagar Jammu Jammu & Kashmir-180004,0.00
