S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Mizoram,304330047,AIZAWL MUTIPURPOSE SOCIAL SERVICE SOCIETY,Kulikawn  AizawlAizawl796005,15000.00
2,2014-2015,Mizoram,304340001,Baptist Church Of Mizoram,Serkawn Zotlang P.O LungleiMizoram-796691,410000.00
3,2014-2015,Mizoram,304330043,BIBLE BELIEVING EVANGELICAL CHURCH,A/39 THANGRUMA BUILDING ZION STREET DAWRPUIAIZAWL796001,0.00
4,2014-2015,Mizoram,304330059,Centre For Environment Protection,B 27 1 Tuikual South AizawlMizoram796001,0.00
5,2014-2015,Mizoram,304330041,CENTRE FOR PEACE AND DEVELOPMENT,"3rd Floor K. V. Tlangmawia Building
TuikhuahtlangAizawl796001",7944323.00
6,2014-2015,Mizoram,304330048,CHAMPHAI GRAPE GROWERS SOCIETY,CHAMPHAICHAMPHAI796321,0.00
7,2014-2015,Mizoram,304330042,Cod Nerc,Cod Nerc Head Office 2nd Floor Dr. C.Lalthanga Building Near Mahatma Gandhi Statue Zodin Sq.Aizawl796001,1196265.00
8,2014-2015,Mizoram,304350003,Evangelical Church of Maraland,PO Saiha District Saiha Mizoram -796901,0.00
9,2014-2015,Mizoram,304430002,Faithful Trust,Prince Computer Centre New Colony SaihaMizoram-796901,0.00
10,2014-2015,Mizoram,304330035,Ferrando Integrated Women Development Centre,Peace Home-Zione Veng-Durtlang Aizawl Mizoram -796025,1030829.18
11,2014-2015,Mizoram,304330055,Friends of Children,Directorate of Social Welfare LaipuitlangAizawl796012,1418863.35
12,2014-2015,Mizoram,304330056,GAN SABRA,ZONUAMAIZAWL796009,555590.00
13,2014-2015,Mizoram,304330020,Goodwill Foundation,"PC Lianchungnunga Building
Opp: Aizawl West College
Dawrpui Vengthar AizawlAizawl796001",354450.00
14,2014-2015,Mizoram,304330030,Greenwood Hospital Society,Bawngkawn AizawlMizoram-796014,0.00
15,2014-2015,Mizoram,304330028,Institute of the Brothers of St. Gabriel Society Province of N.E. India,Montfort Villa Aizawl Mizoram -796005,9477595.44
16,2014-2015,Mizoram,304350004,Isua Krista Kohhran Headquarters Bualpui (NG),Bualpui (NG)Saiha796901,0.00
17,2014-2015,Mizoram,304350002,Lairam Isua Krista Baptist Kohhran Lairam Jesus Christ Baptist Church,Lawngtlai P.O.- Lawngtlai Mizoram-796891,0.00
18,2014-2015,Mizoram,304350005,Lairam Social Mission,"2nd Floor LIKBK Office Building
Chanmari Lawngtlai
Mizoram 796 891
Ph : 0385-232175Lawngtlai796891",3022174.00
19,2014-2015,Mizoram,304330036,Mission for Christ,Hermon Street Durtlang Aizawl Mizoram -796025,291490.00
20,2014-2015,Mizoram,304330054,Mission Foundation Movement,Ngama Building Topm floor BawngkawnAizawl796001,0.00
21,2014-2015,Mizoram,304330004,Mizoram Presbyterian Church,Synod Office AizawlMizoram-796001,4170157.00
22,2014-2015,Mizoram,304330058,Mizoram State Tobacco Control Society,Administrative Building State Referral HospitalFalkawn796005,7756910.00
23,2014-2015,Mizoram,304330022,Montfort Educational Development Society(MEDS),C/o St. Paul's Hr. Sec. School  Montfort HillsAizwal Mizoram-796005,2384500.00
24,2014-2015,Mizoram,304330057,Open Doors,AizawlAizawl796012,0.00
25,2014-2015,Mizoram,304330023,Samaritans'Association for the Blind,Durtlang Aizawal Mizoram -796025,0.00
26,2014-2015,Mizoram,304330024,Society for HIV/AIDS and Lifeline Operation in Mizoram,A-48/1 Lalrengpuia Building Lower ZarkawtAizawl796007,1380290.00
27,2014-2015,Mizoram,304330011,Spastic Society of Mizoram,Falkland Veng PO ZemabawkAizawl796001,50000.00
28,2014-2015,Mizoram,304330053,Sunshine Society for Children,Directorate of Social WelfareAizawl796012,0.00
29,2014-2015,Mizoram,304330005,Synod Hospital,Durtlang AizawlAizawl796025,1958054.00
30,2014-2015,Mizoram,304330003,The Church of God 7th Day,P.O.Box 70 Aizawl Mizoram-796001,266079.00
31,2014-2015,Mizoram,304330052,The Fundamental Baptist Churches Association of Mizoram,Ramthar VengAizawl796008,3877287.00
32,2014-2015,Mizoram,304330019,Thutak Nunpuitu Team,Zuangtui Aizwal Mizoram -,1314825.98
33,2014-2015,Mizoram,304330040,TORCH BEARER MINISTRIES,Electric Veng Near YMA HallK- Sangthuama Ex MLA Building796001,2993271.00
34,2014-2015,Mizoram,304330044,Tribal Welfare Agency (TWA),Lily Veng Chaltlang BC Injection Bldg 4th FloorAizawl796014,0.00
35,2014-2015,Mizoram,304330049,VOLUNTEERS FOR COMMUNITY MENTAL HEALTH,TUIKHUAHTLANG AIZAWLAIZAWL796005,0.00
36,2014-2015,Mizoram,304340004,WOMEN ANTI DRUGS ASSOCIATION,FSAPA BUILDING TARGET BAZAR CHANMARI IILUNGLEI796701,0.00
37,2014-2015,Mizoram,304330045,Zomi Baptist Church,ZBC Office Bethel VengChampai796321,0.00
38,2014-2015,Mizoram,304330034,Zoram Drivers Ramthim Board,Damna In Zuangiui Aizawl Mizoram -796017,0.00
39,2014-2015,Mizoram,304330039,ZORAM ENTU PAWL,BISHOPS HOUSE RAMTHAR VENG CHANMARI AIZAWLAIZAWL796007,4874168.00
40,2014-2015,Mizoram,304330002,Zoram Evangelical Fellowship,Chhanmari Veng Aizawl Mizoram-796007,570096.00
