S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Tamil Nadu,076030006,A G Industrial School,Post Box 9 Kanakkapillai ValasaiSengottai-,2161539.00
2,2014-2015,Tamil Nadu,075901235,A P TIMOTHY BABU CHILDRENS HOME,10 4 GURUSWAMY NAGAR EXCHANGE ANUMAR NAGAR GOWRIVAKKAM VELACHERRY MAIN ROADCHENNAI601302,89895.00
3,2014-2015,Tamil Nadu,075820278,A World of Friends,Gandhi Nagar Orikkai Village KanchipuramTamilnadu-631502,3410150.00
4,2014-2015,Tamil Nadu,076010005,A.L.C. High School,Kariyalur - (via) Vadakkanandal Kalrayan HillsVillupuram T N-,2474718.00
5,2014-2015,Tamil Nadu,075870100,A.V.P.MET Social Service Organization,59 Blossom Villa M.M nagar Opp. LALHosur635109,0.00
6,2014-2015,Tamil Nadu,075940470,Aarpaneam Trust,101Desiga Vinayagar Kovil Street K.Pudur MaduraiTamilnadu-625007,0.00
7,2014-2015,Tamil Nadu,076060080,AARUTHAL FOUNDATION,139A Mahathma Gandhi RoadBhavani638301,0.00
8,2014-2015,Tamil Nadu,075820355,AASTHA KIRAN,FLAT S-4AMIRTHA RANJINI APARTMENTDR.DEVARAJ NAGARMADAMBAKKAM P.O SELAIYURTambaram600126,1797874.50
9,2014-2015,Tamil Nadu,075850098,Abamalai Samuganala Seeramaipu Sangam,26\30  Rottikadai  CoimbatoreTn-,0.00
10,2014-2015,Tamil Nadu,075900688,Ability Foundation,12fourth Main Road Gandhi Nagar AdayarChennai Tamil Nadu.-600020,450000.00
11,2014-2015,Tamil Nadu,075900516,Abk Aots Dosokai,Nelson Manickan Road AminjikkaraiMadras  600 029-,602072.00
12,2014-2015,Tamil Nadu,076080141,ACHARYA SHREE AKALANKA EDUCATIONAL TRUST,ARIHANTHAGIRI THIRUMALAIPOLUR TALUK606907,0.00
13,2014-2015,Tamil Nadu,075900561,Action For Child Labour,No 5 A-R Nagar Near CTA Garden Mangadu Near CTA Garden Mangadu600056,2648300.00
14,2014-2015,Tamil Nadu,075940428,Action For Community Transformation India Foundation Trust,372 A/1 G.s.t. Main Road PasumalaiMadurai (tamil Nadu)-625004,358721.00
15,2014-2015,Tamil Nadu,076000147,Action for Disabled and Depressed in India,30/168 Andi Gounder Colony NethimeduSalem636002,0.00
16,2014-2015,Tamil Nadu,075901047,Action for Improving Mankind,14/314th Lane Sastri NagarAdyar ChennaiTamilnadu-600020,265000.00
17,2014-2015,Tamil Nadu,075860017,Action for Rehabilitation ReconstructionEducation and Development Support Trust,Kattalai PostKrishnarayapuram tk Krishnarayapuram KarurTamilnadu-639108,2102984.00
18,2014-2015,Tamil Nadu,075890320,Action for Rural Improvement Service and Tranining Organisation,Rajkumar Cottage Ulagampatty Agaram (PO)Thadikombu (Via)Dindigul (TamilNadu)-624709,0.00
