S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,West Bengal,147030064,16  MILE MOHAMMAD  RAFI  GRAMMYO  KALYAN  SAMITY,VILLAGE  16 MILE - PO  GURUTOLA - PS  KALIACHAKKOLKATA732127,0.00
2,2014-2015,West Bengal,147030030,16 Mile Rural Development Society,16 Mile PO-Gurutola Malda town MaldaWest Bengal-732127,348000.00
3,2014-2015,West Bengal,147120791,8No.Bhukailash Road Swami Vivekananda Homoeo Clinic and Charitable Dispensary,8 No.Bhukailash Road KolkataWest Bengal-700023,0.00
4,2014-2015,West Bengal,147121026,A.Hand,1dr suresh sarkar roadKolkata700014,0.00
5,2014-2015,West Bengal,147111117,AASHAR AALO,Village and Post Office Gabberia Police Station Mandir Bazar District South 24 Parganas Pin 743336 West BengalKolkata743336,0.00
6,2014-2015,West Bengal,147111019,AAWAAZ A VOICE FOR THE VOICELESS,Sherwood Estate 169 N S C Bose Road Flat 2 K Block H NarendrapurKolkata700103,118106.83
7,2014-2015,West Bengal,147111039,ABAYAB TWO THOUSAND AND FIVE,Village and PO Beniabow KalikapurKalikapur743613,0.00
8,2014-2015,West Bengal,147110277,Abubakkar Khan Seba Sadan,Purba Bayar Singh Via PathankhaliP S Basanti743611,0.00
9,2014-2015,West Bengal,147110004,Accord,"51/A Middle Road Sourth View Apartment Ground Floor 
Barrackpore P.O. : Nona-Chandanpukur Dist. North 24 Parganas kolkata - 700122.Barrackproe700122",150600.00
10,2014-2015,West Bengal,147121018,ACHARYA PADMASAGAR SURI CHARITABLE TRUST JIAGANJ,2B MOTILAL BASAK LANE KOLKATA - 700054KOLKATA700054,0.00
11,2014-2015,West Bengal,147110998,Acharya Pranavananda Seva Ashram,Vill and PO Purba Nishchintapur Budge Budge Kolkata 700 138Kolkata700138,0.00
12,2014-2015,West Bengal,147110251,Action Of Promoters For Dev.& Liberation,Mamudpur P.o.kanyanagarSouth 24 Parganas -743503.-,0.00
13,2014-2015,West Bengal,146920068,Adibasi Social Workers Association for Social Action Net Work,Champakiari PO KenduadiBankura722102,0.00
14,2014-2015,West Bengal,147120090,Adorers Congregation,P - 8 C.i.t.road Park Circus KolkataWest Bengal-700017,8920102.60
15,2014-2015,West Bengal,147120675,Agape Education Mission,near 4 No. Bheri  Nowbhanga Sector- IV Salt Lake KolkataWest Bengal-700105,7718180.43
16,2014-2015,West Bengal,147110890,Agarhati Sri Ramakrishna Sarada Sevashrama,Village and Post - Agarhati P.S. - SandeshkhaliBarasat743329,267420.00
17,2014-2015,West Bengal,147000104,Agradut Palley Unnayan Samity,Vpo Gaza HowrahW.b-711226,0.00
18,2014-2015,West Bengal,147000027,Agragati,Vil Kalikata Po Raspur  HowrahWest Bengal-711401,1198225.00
19,2014-2015,West Bengal,147040269,Agrani Sangha And Pathagar,Vil Jagannath Karbar Pirijkhanbar MidnaporeWb-721422,0.00
20,2014-2015,West Bengal,147120387,Ahead,153a Block -g New Alipore KolkataWest Bengal -700053,442086.55
21,2014-2015,West Bengal,147120965,AHEAD INITIATIVES,5-1-2-G Cornfield RoadKolkata700019,8637000.00
22,2014-2015,West Bengal,147110225,Aikatan Sangha,Vill. & P.o.dara Ps.joynagarSouth 24 Parganas. W.b.-,0.00
23,2014-2015,West Bengal,146940068,Aikyatan Development Society,At- Gushkara Dharapara PO-Gushkara BurdwanWest Bengal-,75000.00
24,2014-2015,West Bengal,147120903,AIM Art Illuminates Mankind,234 Acharya Prafulla Chandra RoadKolkata700004,0.00
25,2014-2015,West Bengal,146920056,AKASH GRAM UNNAYAN SAMITY,Village- Lodna P.O- LodnaP.S- OndaBankura722174,0.00
26,2014-2015,West Bengal,146940002,Akbarpur Sammelan,Po Nandanghat BurdwanWest Bengal-713515,2616734.06
27,2014-2015,West Bengal,147110291,Akshaynagar Pallisri Sangha,Block: Kakdwip AkshaynagarSouth 24 Parganas -743347-,0.00
28,2014-2015,West Bengal,147050092,Al Falah Mission Berhampore,29-1E K K  Banerjee RoadBerhampore742101,0.00
29,2014-2015,West Bengal,147111094,AL MUSTAFA EDUCATIONAL AND WELFARE TRUST,VILL PO ATGHARA PS BADURIASUB DIV BASIRHAT743438,121864.47
30,2014-2015,West Bengal,147000120,Al- Ameen Mission,Village- Khalt Pur P.o.- DehibhursulRajbalhul Howrah West Bengal-,0.00
31,2014-2015,West Bengal,146940041,Al-madina Market Education $ Welfare,Society P.o.memari.madina MarketBurdwan -713146,36610.00
32,2014-2015,West Bengal,147000170,Alam Mistry Lane Manav Vikas  Samiti,11 Alam Mistry Lane HowrahWest Bengal-711101,5219397.50
33,2014-2015,West Bengal,147111012,AlAmeen Memorial Society For Education and Health Program,Sajahan RoadBaruipur700144,0.00
34,2014-2015,West Bengal,146980019,Albela Boys Home,P.o.kalimpong  Darjeeling West Bengal -734301,4179092.70
