S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Meghalaya,214250099,AGENCY FOR SUSTAINABLE DEVELOPMENT INITIATIVES,CHURCH HOUSE MISSION COMPOUNDSHILLONG793002,0.00
2,2014-2015,Meghalaya,214250051,Archdiocese Of Shillong,ArchBishop's House ShillongMeghalaya-793003,15649803.72
3,2014-2015,Meghalaya,214260024,BAKDIL,Lower Chandmari TuraWest Garo Hills Meghalaya-794002,8141574.06
4,2014-2015,Meghalaya,214250065,Bethany Society,Arai Mile New Tura W. Garo HillsMeghalaya-794101,13542489.00
5,2014-2015,Meghalaya,214260018,Bosco Mount, RongkhonTura -794001,1197500.00
6,2014-2015,Meghalaya,214250027,Bosco Reach Out,Sacred Heart College  Dist: Shillong  East Khasi HillsMeghalaya-793008,87559906.70
7,2014-2015,Meghalaya,214250023,Catholic Church, NongpohEast Khasi Hills -793102,0.00
8,2014-2015,Meghalaya,214270004,Catholic Church, RingdoSonapahar -793119,232421.24
9,2014-2015,Meghalaya,214270007,Catholic Mission, West Garo Hills Meghalaya-,0.00
10,2014-2015,Meghalaya,214250022,Christ King College,  Shillong -793003,2482500.00
11,2014-2015,Meghalaya,214250019,Church of God Ecclesia,Mawkhar Main Road Shillong Meghalaya-793001,2416510.00
12,2014-2015,Meghalaya,214530008,Claretian Formation Association of North East India,Claret Villa MawlaiShillong -793008,1091396.00
13,2014-2015,Meghalaya,214250053,Daughters Of St Paul  Society,Laitumkhram ShillongMeghalaya-793003,200085.00
14,2014-2015,Meghalaya,214240018,Diocese of Jowai,Bishop's House Jowai Jaintia Hills DistrictMeghalaya-793150,12836897.00
15,2014-2015,Meghalaya,214270012,Diocese of Nongston,Bishop's House Nongstoin West Khasi HillsMeghalaya-793119,43692188.77
16,2014-2015,Meghalaya,214260002,Diocese Of Tura,Bishop's House TuraMeghalaya-794001,18648378.60
17,2014-2015,Meghalaya,214230012,District Multipurpose Socio Economic Dev. Organisation,Kusimkolgre Willaim Nagar East Garo HillsMeghalaya-,0.00
18,2014-2015,Meghalaya,214250086,Divya Jeevan Foundation Society,Lady Veronica Park Laitumkhrah Shillong East Khasi HillsMeghalaya-793003,0.00
19,2014-2015,Meghalaya,214530011,Don Bosco Centre for Indigenous Cultures,PO Mawlai ShillongMeghalaya-793008,0.00
20,2014-2015,Meghalaya,214260019,Don Bosco College,Tura West Garo HillsMeghalaya.-,6473638.00
21,2014-2015,Meghalaya,214250072,Don Bosco Education Aid Society,Sacred Heart College Shillong East Khasi HillsMeghalaya-,0.00
22,2014-2015,Meghalaya,214250028,Don Bosco Technical School,  Shillong-793003,1529015.00
23,2014-2015,Meghalaya,214250063,Don Bosco Youth Centre,Don Bosco Road  Shillong-793003,2353812.80
24,2014-2015,Meghalaya,214250054,DOULOS BIBLE INSTITUTE,Riathsamathiah Shillong -793001,561232.00
25,2014-2015,Meghalaya,214250070,Dwar Jingkyrmen,School For Children in Need of  Special Education StonlandShillong Meghalaya-793003,0.00
26,2014-2015,Meghalaya,214250001,Evangelical Free Church of  India,P.O  Madanriting 21 East Khasi Hills ShillongMeghalaya-793021,6941362.53
27,2014-2015,Meghalaya,214530009,Ferando Development Educational and Welfare Society,St. Margaret's Convent  PeachlandsShillong Meghalaya-793003,1596781.00
28,2014-2015,Meghalaya,214240016,Ferrando Educational and Welfare Society,Ferrando convent Myndihati Jaintia Hills Meghalaya -793200,0.00
29,2014-2015,Meghalaya,214250076,Ferrando Speech & Hearing Centre,Mawroh- Mawlai Shillong East Khasi Hills -793008,9175311.66
30,2014-2015,Meghalaya,214250090,FMA-Outreach for Underprivileged Women and Children,Auxilium Nongthymmai Shillong East Khasi Hills (Meghalaya) -793014,1561540.00
31,2014-2015,Meghalaya,214290002,Franciscan Capuchin Social Service Society,Byrnihat Ri-Bhoi DistrictMeghalaya-793101,15387487.00
32,2014-2015,Meghalaya,214530012,FRANSALIAN EDUCATIONAL AND WELFARE SOCIETY,M.S.F.S. STUDY HOUSEMAWROH MAWLAI793008,3244523.00
33,2014-2015,Meghalaya,214260008,Garo Baptist Convention,Tura  Meghalaya   -794002,7170690.72
34,2014-2015,Meghalaya,214250108,Grassroot,mawkhar main roadshillong793001,0.00
35,2014-2015,Meghalaya,214260016,Holy Cross Church,Rongkhon TuraMeghalaya-794001,0.00
36,2014-2015,Meghalaya,214240004,Holy Family Church,Khliehriat Naintia HillsMeghalaya-793200,0.00
37,2014-2015,Meghalaya,214250081,Impulse NGO Network,Temple Road Lower Lachumiere near Horse shoe Blg ShillongMeghalaya-793001,0.00
38,2014-2015,Meghalaya,214260020,Integral Tribal Welfare Society,St. Claret Mission Ampati West Garo HillsMeghalaya.-,617814.00
39,2014-2015,Meghalaya,214250103,J. N. BAWRI TRUST,BARA BAZAR ROADSHILLONG793002,0.00
40,2014-2015,Meghalaya,214240019,JAINTIA HILLS DEVELOPMENT SOCIETY,BISHOPS HOUSE LUMBIHSYNTU MIHMYNTDU JOWAI P OJOWAI793150,0.00
41,2014-2015,Meghalaya,214250041,Kharang Rural  Centre,Goldmine ShillongMeghalaya-793004,0.00
42,2014-2015,Meghalaya,214250010,Khasi Jaintia Presbyterian Assembly Social Economic Life Development Association,Church House Mission Compound ShillongMeghalaya-793002,277228.00
43,2014-2015,Meghalaya,214250062,Khasi Jaintia Presbyterian Synod HospitalShillong,Jaiaw Shillong East Khasi HillsMeghalaya-793001,217214.50
44,2014-2015,Meghalaya,214250074,Khat Arshnong Socio-Organisation,Khat Arshang Hqs. Laitmawsiang Cherrapunjee East Khasi HillsMeghalaya.-,0.00
45,2014-2015,Meghalaya,214250097,KHYNDAI KYNTOIT SOCIAL AND CULTURAL ORGANIZATION,WAHLANG (VILLAGE)MADAN BITAW (POST)EAST KASIHILLS793121,0.00
46,2014-2015,Meghalaya,214250087,Living Word Communicators,RISA Colony Shillong East Khasi Hills DistrictMeghalaya-793003,1321303.00
47,2014-2015,Meghalaya,214250091,Maitri,No 36 R R Colony Near Rynjah DispensaryLance No 3 Rynjah Shilong793006,11976914.00
48,2014-2015,Meghalaya,214250006,Mary Our Help Training Centre, ShillongMeghalaya-793001,683849.64
49,2014-2015,Meghalaya,214230008,Medical Mission Sister Society North East India, MendipatharMeghalaya-,3658240.00
50,2014-2015,Meghalaya,214240003,Mihmyntdu Community Development Project, JowaiJaintia Hills-,0.00
51,2014-2015,Meghalaya,214250018,Missionary Sisters of Mary Help of Christians,St. Margaret's Convent Shillong East Khasi HillsMeghalaya -793003,2567943.00
52,2014-2015,Meghalaya,214270014,Mount Calvary Society,Vill. NongstoinRambrai793119,1188269.00
53,2014-2015,Meghalaya,214260025,Multipurpose Development for Social Action,Village Damal-Asim PO Daddengre Tura  West Garo HillsMeghalaya-794104,3006532.00
54,2014-2015,Meghalaya,214250035,Nazareth Hopital Society,Laitukrah Shillong -793003,3085191.00
55,2014-2015,Meghalaya,214250003,Nirmali Society of Christ Jesus,Red Hill RoadLaitumkhrah793003,1151037.00
56,2014-2015,Meghalaya,214250095,Nongkrem Youth Development Association,NongkremShillong793015,0.00
57,2014-2015,Meghalaya,214270015,NONGSTOIN SOCIAL SERVICE SOCIETY,NONSTOIN DIOCESENONSTOIN793119,0.00
58,2014-2015,Meghalaya,214250088,North East Centre for Training and Research,Kong Doris buildingNear Power GridLower NongrahLapalang RynjahShillong793006,8738562.00
59,2014-2015,Meghalaya,214250055,North East India Committee on Relief & Development,Non Grimbah Road LaitumkhrahShillong -793003,10113932.00
60,2014-2015,Meghalaya,214250045,North East India Diocesan Council (CNI),Bishops Kuti  ShillongMeghalaya-793001,252500.00
61,2014-2015,Meghalaya,214290006,NORTH EAST MARYSALIAN MULTIPURPOSE SOCIAL SERVICE SOCIETY,BARIDUA PO AMERIGOGNONGPOH781023,1053782.00
62,2014-2015,Meghalaya,214250084,North East Society of Sisters of the Holy Cross,'Meiaida' LaitumkhrahNongrim Road Shillong East Khasi Hills DistrictMeghalaya-793003,3819127.10
63,2014-2015,Meghalaya,214250104,NORTH EASTERN REGIONAL DOMESTIC WORKERS WELFARE TRUST,MARIA VILLA 2ND FLOOR DHANKHETI MALKISHILLONG793001,0.00
64,2014-2015,Meghalaya,214250061,North-East India Christian Mission,Nongpoh Ri BhaiMeghalaya-793102,6552711.00
65,2014-2015,Meghalaya,214250017,OPERA RAVALICO,Savio Juniorate  MawlaiShillong -793008,43798883.16
66,2014-2015,Meghalaya,214250029,Oriens Theological College,Mawlai Shillong Meghalaya-793008,5560265.00
67,2014-2015,Meghalaya,214250033,Pastoral Centre,Tripura Castle Road  Shillong -793003,0.00
68,2014-2015,Meghalaya,214250060,Pine Brook Society,22Shillong Super Market MawkharShillong -793002,0.00
69,2014-2015,Meghalaya,214250012,Presbyterian Churches of Inida,Central Ward  ShillongMeghalaya-793001,2726029.00
70,2014-2015,Meghalaya,214270009,Presentation Catholic Church Nonghyllam,Nonghyllam Village Borsora P.O Shillong West Khasi HillsMeghalaya-,2510441.00
71,2014-2015,Meghalaya,214250075,R.S Syngdoh Training Centre,SMIT Shillong      Meghalaya.-793021,0.00
72,2014-2015,Meghalaya,214250040,Ramakrishna Mission, LaitumkhrahShillong -793003,587551.00
73,2014-2015,Meghalaya,214250038,Ramakrishna Mission Asram, CherrapunjeeEast khasi Hills -793111,200000.00
74,2014-2015,Meghalaya,214270010,RI-Lyngham Rural Development Association,Mawthengkut BPO Riangod West Khasi HillsMeghalaya-793119,385486.00
75,2014-2015,Meghalaya,214250101,Rilum Foundation for Sustainable Development,Lumkynsai SmitShillong793015,0.00
76,2014-2015,Meghalaya,214240017,Rilum Social Welfare Organisation,Namdong-B Namdong Vill & BPO Via Jowai Jaintia Hills DistrictMeghalaya-793150,0.00
77,2014-2015,Meghalaya,214230001,RONGJENG CATHOLIC CHURCH,Rongjeng Meghalaya -794001,0.00
78,2014-2015,Meghalaya,214250025,Sacred Heart Theological College,Mawlai Shillong Meghalaya-793008,3696172.11
79,2014-2015,Meghalaya,214250026,Salesian Sisters of Northern India,Nongthymmai ShillongMeghalaya-793014,22888036.40
80,2014-2015,Meghalaya,214250021,Salesians of Don Bosco North East India,Sacred Heart College Touri Mawlai Shillong Dist: East Khasi HillsMeghalaya-793008,77258972.00
81,2014-2015,Meghalaya,214250077,Sarvodaya Salesian Society,Don Bosco Technical School E. Khasi HillsMeghalaya-793003,0.00
82,2014-2015,Meghalaya,214250068,Shillong Province of M.S.M. Help of Christian,Peach Land ShillongMeghalaya-793003,184127.00
83,2014-2015,Meghalaya,214290005,SILOAM,DON BOSCO LAKE VIEW P.O. - UMIAMUMIAM793123,933493.64
84,2014-2015,Meghalaya,214250013,Sisters of Charity Mercy Home,Dem Thring ShillongMeghalaya-793021,174707.00
85,2014-2015,Meghalaya,214530005,Social Service Centre,  Shillong -793003,0.00
86,2014-2015,Meghalaya,214250096,SOCIETY FOR PROMOTION OF EYE CARE AND SIGHT (SPECS),LADY VERONICA PATH LAITUMKHRAHSHILLONG793003,3582948.00
87,2014-2015,Meghalaya,214250098,SOCIETY OF PROVIDENCE,ST. EDMUNDS CAMPUS LAITUMKHRAHSHILLONG793003,4472873.66
88,2014-2015,Meghalaya,214530015,Society of the Sisters of the Holy Cross NE India,Holy Cross Villa  Red Hill RoadLaitukhrah793003,4879794.00
89,2014-2015,Meghalaya,214260015,St Dominic Savio Church, GarobadhaWest Garo Hills -794105,0.00
90,2014-2015,Meghalaya,214260005,St Don Bosco Church, MendalE.Garo Hills -794002,0.00
91,2014-2015,Meghalaya,214260026,ST FRANCIS HOME FOR THE DISABLED GIRLS,DANAKGRE ARAIMILE POSTTURA794101,980871.00
92,2014-2015,Meghalaya,214250031,ST Josephs Agricultural Training Centre,Umran Nayabungalow Ri-BhoiMghalaya-793105,564055.00
93,2014-2015,Meghalaya,214250082,ST JOSEPHS CONVENT,St. Joseph's Convent Jaiaw ShillongEast Khasi Hills Dist (Meghalaya)-793002,2728398.00
94,2014-2015,Meghalaya,214270005,ST Mary's Catholic  Church,Lum  Maria RangblangMeghalaya-793119,0.00
95,2014-2015,Meghalaya,214240012,St. Anthony's College, ShillongMeghalaya-793001,0.00
96,2014-2015,Meghalaya,214230007,St. John Bosco Shrine,Cherrapunjee  Meghalaya-793111,0.00
97,2014-2015,Meghalaya,214250024,St. Paul's Seminary,  Upper Shillong-,0.00
98,2014-2015,Meghalaya,214260023,St. Peter's Minor Seminary,Tura TuraWest Garo Hills Meghalaya-794001,0.00
99,2014-2015,Meghalaya,214260007,St. Xavier's Of Christ Jesus, TuraWest Garo Hills -794002,1027984.00
100,2014-2015,Meghalaya,214250069,ST.Dominic Savio  Church, MawlaiShillong  `-793008,0.00
101,2014-2015,Meghalaya,214530007,Sunny Side, Upper ShillongShillong -793005,0.00
102,2014-2015,Meghalaya,214250106,Synroplang for Social Transformation,near sunny dale school Nongshilliang NongthymmaiShillong793014,0.00
103,2014-2015,Meghalaya,214250089,The New Hope Mission,Kenilworth Lane Laitumkhrah PO PB No.10 ShillongEast Khasi HillsMeghalaya-793003,0.00
104,2014-2015,Meghalaya,214250083,The Society for the Welfare of the Diabled,Lady Veronica Lane Laitumakhrah Shillong MeghalayaEast Khasi Hills (Meghalaya)-793003,269995.00
105,2014-2015,Meghalaya,214250032,THE SOCIETY OF FRANCISCAN BROTHERS OF NORTH EAST INDIA,Mawlai ShillongMeghalaya-793008,2887967.00
106,2014-2015,Meghalaya,214290001,The Society of Lum Assisi of North East Ind,Umsiang-Maiong P.O.-Jagi Road Meghalaya Ri Bhoi -782410,20967579.00
107,2014-2015,Meghalaya,214260021,Tura Christian Hospital,Chandmari Mission Compound Tura West Garo Hills Meghalaya-794002,244627.93
108,2014-2015,Meghalaya,214260022,Tura Don Bosco School,Don Bosco Secondary School  Lower ChandmaryTura  West Garo Hills Meghalaya-794002,0.00
109,2014-2015,Meghalaya,214250043,Union Christian College, BarapaniRi Bhoi -793122,0.00
110,2014-2015,Meghalaya,214240006,Unitarian Union North Eastern India,Jowai Jaintia Hills Meghalaya-793150,8206707.00
111,2014-2015,Meghalaya,214250042,United Pentecostal Church of  North East India,Nongthymmai ShillongMeghalaya-793014,8310989.00
112,2014-2015,Meghalaya,214250015,Visitation Sisters Of Don Bosco, NongksekhUpper Shillong -793005,4195170.00
113,2014-2015,Meghalaya,214250071,Voluntary Health Association of Meghalaya,DemseingiongShillong793019,1182258.00
114,2014-2015,Meghalaya,214250092,WOMEN FOR INTEGRATED SUSTAINABLE EMPOWERMENT (WISE),St. Mary's Convent Shillong East Khasi HillsMeghalaya-793003,256420.26
115,2014-2015,Meghalaya,214530002,World Vision of India,Pan Bazar Guwahati  -781001,0.00
116,2014-2015,Meghalaya,214250005,Young Men's Christian Association, ShillongMeghalaya -793001,158040.00
