S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Bihar,031090088,A FUTURE OF CHILDREN IN BODHGAYA SOCIETY,VILL-DURGAPURMONIA P.O-BODHGAYADIST-GAYABODHGAYA824231,1828517.00
2,2014-2015,Bihar,031250022,AADHUNIK KRISHI VIKAS SANSTHAN,AT - HOTEL MAYUR MARKET DUMRAON ROAD BIKRAMGANJ DISTRICT - ROHTAS BIHAR - 802212BIKRAMGANJ802212,0.00
3,2014-2015,Bihar,031140061,Aakanksha Seva Sadan,At- Maidapur Chaubey Post-Kharuana dih Via-Patahi MuzaffarpurBihar-843113,655450.00
4,2014-2015,Bihar,031290090,Abala Sewa Ashram,At & PO -Khajouji MadhubaniBihar.-847228,0.00
5,2014-2015,Bihar,031240012,Abdul Qayum Ausari Audyogik Vidy. S. PRK,Bhagalpur  Bihar  -,0.00
6,2014-2015,Bihar,031170448,ABHA,Road No-20Rajiv NagarPatna800024,0.00
7,2014-2015,Bihar,031270011,Abha Christian Social Welfare Society,Chanpatia West Champaran Bihar  -845449,1014939.00
8,2014-2015,Bihar,031290031,Abhigyan Disha,P.O. Narhi Via-Kaluahi Madhubani Bihar -847222,1813783.00
9,2014-2015,Bihar,031300022,ABHILASHA PARIWAR SWYAMSEVI SANSTHA,Mirchaibari Katihar Distt. - KatiharKatihar854105,0.00
10,2014-2015,Bihar,031140030,Abhinandan,N.H.28 Bhagwanpur Muzaffarpur Distt   Bihar  -,0.00
11,2014-2015,Bihar,031170097,Abhiyan,Barai Bhawan Birsa Adivasi ColonyGulzarbagh Patna800007,1447517.00
12,2014-2015,Bihar,031180022,Abul Hasan Ali Educational and Welfare Trust,Madrasa Rauzaatulmaarif Aziz  Nagar Ufrail P.o.Khokha Dist. PurneaBihar.-,2862197.07
13,2014-2015,Bihar,031080007,Action for Community Organisation & Rural Development,St. Xavier's Campus  Ghoushala Road KhagariaBihar.-851204,0.00
14,2014-2015,Bihar,031170309,Action for Development of Demos (ADD),East Indira Nagar Road no.-5 PO.O. -Lohiya Nagar KankarbaghPatna-,324951.02
15,2014-2015,Bihar,031040025,Action for Social Change,At-PO-Kanhauli Via- MahuaVaishali-Bihar-844122,0.00
16,2014-2015,Bihar,031170307,Adarsh Divya Vikas,202P.V. Complex West Boring Canal Road PatnaBihar.-800001,0.00
17,2014-2015,Bihar,031290105,Adarsh Mahila Mandal Laddugama,Vill-LaddugamaP.O-AgaiVia-JogiyaraDistt.-MadhubaniMadhubani847303,0.00
18,2014-2015,Bihar,031330009,Adarsh Mahila Shilp Kala Kendra,Tajpur Road Distt. SamastipurBihar -,0.00
19,2014-2015,Bihar,031140097,Adarsh Sarvodaya Vikas Sansthan,Line no.3Adarsh Nagarmajhualiyapost khabraMuzaffarpur842001,0.00
20,2014-2015,Bihar,031380035,ADARSH SEVA SANSTHAN,VILL PO RAJOPATTISITAMARHI843302,0.00
21,2014-2015,Bihar,031170126,Adarshila Gramin Vikas Sansthan,Kailashpuri Hanuman Nagar  Patna Bihar  -800020,0.00
22,2014-2015,Bihar,031270020,Adhar,Rajguru Chowk P.O. Bettiah West Champaran Bihar  -845438,300000.00
23,2014-2015,Bihar,031170089,Adhunik Mahila Vikas Samiti,At. P.O. Rupas (Barh) Patna Bihar  -803211,0.00
24,2014-2015,Bihar,031240035,ADI SANATAN INSTITUTE OF BIOFORCE IMPROVEMENT AND RESEARCH ( AIBI RESEARCH ),MAHARAJA HATAARAARA802301,0.00
25,2014-2015,Bihar,031170047,Adithi,Er. K P Singh IAS Colony West of Nahar Off Bailey RoadDanapur,18928929.00
26,2014-2015,Bihar,030950028,AIM OF PEOPLE,MADHWAN NAGAR ROAD NO.-4 KAKO ROAD JEHANABADJEHANABAD804417,0.00
27,2014-2015,Bihar,031250008,Akhil  Bhartiya Sikshit Benasagar Yuva Kalyan Sansthan,Nokha Distt. Rohtas Bihar -,0.00
28,2014-2015,Bihar,031300023,Akhil Bhartiya Gramin Vikas Parishad,At. Naraynpur P.O-MukuriyaKatihar854317,0.00
29,2014-2015,Bihar,031270021,Akhil Bhartiya Jan Kalyan Parishad,V Gahiri Kothi PO.Victoria Mission Vis. Jagdishpur Dis West ChamparanBihar-845459,0.00
30,2014-2015,Bihar,031140039,Akhil Gramin Yuva Vikash Samiti,A.T.- Mani Fulkahan Post- Rakesha  Vai- Kanti Distt.- Muzaffarpur Bihar  -843109,193073.82
31,2014-2015,Bihar,031360027,Akshaywat Seva Sansthan,Bhikham Pur P.o.-Rupow Distt.-NawadaBihar-805107,0.00
32,2014-2015,Bihar,031180036,AL AMAN EDUCATIONAL SOCIETY,VILLAGE MIRJABARI PO BETUNAPURNEA854330,2993966.00
33,2014-2015,Bihar,031280029,AL AMEEN EDUCATIONAL AND WELFARE TRUST,VILLAGE SISWA P.S. AND ANCHAL BANJARIAMOTIHARI845401,81000.00
34,2014-2015,Bihar,031390019,al belal social and educational welfare society,vill bagaha nizamat po thawegopalganj841440,0.00
35,2014-2015,Bihar,031170515,AL HIND EDUCATIONAL AND WELFARE SOCIETY,MANDAI PATTHER KI MASJID DARGAH ROAD PO-MAHENDRUPATNA800006,0.00
36,2014-2015,Bihar,031240044,AL MADAD WELFARE SOCIETY,WALIGANJ ARABHOJPUR802301,0.00
37,2014-2015,Bihar,031390016,Al-Helal Welfare Society  for Education  &  Social  Services,AT-Semra P.O. Thawe  Dist.-Gopal GanjBihar.-341440,0.00
38,2014-2015,Bihar,031170389,Al-Mahad Trust,Qazi Nagar Phulwari SharifPatna801505,3152665.19
39,2014-2015,Bihar,031300021,Alhilal Educational Society,Hajipur P.O. Box. No. 22Katihar854104,0.00
40,2014-2015,Bihar,031170478,ALL INDIA MUSLIM YOUTH MAJLIS,At. Phulwari Kothi Sabzibagh DariyapurPatna800004,0.00
41,2014-2015,Bihar,031170509,ALL INDIA SIDDHI GANGA FOUNDATION,G1 JAGAT ENCLAVE  POST OFFICE ASHIANA NAGARPATNA800025,0.00
42,2014-2015,Bihar,031140023,Alpa Samkaak Avam Harijan S.K. Kendra,Data Kambal Shah Road Distt. Muzaffarpur Bihar 1`  -,0.00
43,2014-2015,Bihar,031080010,Alpsankhyak Uthan Evam Kalyan Samity,Ward No.11 Jaiprakash Nagar Khagria Bihar -851204,0.00
44,2014-2015,Bihar,031380036,AMAR TRISHALA SEVA ASHRAM,AT PO SHIRKHIRIYA  VIA RAMPURHARIRUNNI SAIDPUR843117,0.00
45,2014-2015,Bihar,031140080,AMBEDKER VIKASH SEVA SANSTHAN,SPEAKER ROAD NAYATOLAMUZAFFARPUR842002,0.00
46,2014-2015,Bihar,031170570,AMBIKA UTHAN SEVA ASHRAM,AT KARSA BIKRAMPATNA801104,0.00
47,2014-2015,Bihar,031040032,Amod Prabodhi Seva Sansthan APSS,Chandra Mangal Bhawan Prabodhi NarenderHajipur844125,0.00
48,2014-2015,Bihar,031000005,Amrita Kalyan  Samiti,Liladharpur . P.O.ParsiaBuxarBihar-802111,0.00
49,2014-2015,Bihar,031060032,ANCHOR HUMAN WELFARE SOCIETY,C/O SANOBAR APARTMENT NEAR MADRASA FAIZULULOOM AT FAIZABAD PO BAURAM VIA BIRAUL PS JAMALPUR BLOCK GORA BAURAM DISTRICT DARBHANGAGORA BAURAM847203,0.00
50,2014-2015,Bihar,031170541,ANIRUDH SEVA SANSTHAN,JANKI KUNJ MOHANPUR PUNAICHAKPATNA800023,0.00
51,2014-2015,Bihar,031350011,Anjuman Urdu Hindi Sahitya,AT: Shukul Toli  SiwanBihar-841226,0.00
52,2014-2015,Bihar,031340059,Antodaya Seva Sansthan,Shekhpura P.O.- BaderwaliNalanda-Bihar-803110,0.00
53,2014-2015,Bihar,031230021,Antyaj Sewa Samiti,Rasulpur ChainwaSaran-Bihar-841204,0.00
54,2014-2015,Bihar,031270036,Antyodaya  Lok Karyakram (Alok),At.Bahuarwa P.O.Majharia Via JagdishpurDistt. West Champaran Bihar-845459,1048260.00
55,2014-2015,Bihar,031170422,ANUBHOOTI,B-102 JAYPRAKASH NAGARPATNA800014,0.00
56,2014-2015,Bihar,030880003,Anugrah Karya Vridhi Kalyan Sanstha,At Chakiya Kudra PO KudraKudra  Kaimur821108,1602793.00
57,2014-2015,Bihar,031110016,Anukaran,Vill - Vmane Post Chatra Dist. ChatraJharkhand -825401,0.00
58,2014-2015,Bihar,031090091,AOZORA CHILDREN EDUCATIONAL WELFARE TRUST,VILLAGE BAKROARBODHGAYAGAYA824231,751441.50
59,2014-2015,Bihar,031300015,Aprajita,Officers Colony Mirchai Bari KatiharBihar-854105,0.00
60,2014-2015,Bihar,031170355,Apurn Bhavna Samiti,Vidyrthi Sadan Chitrakut Nagar Takiyapar Danapur PatnaBihar-800012,0.00
61,2014-2015,Bihar,031170055,Arpan Gramin Vikas Samity, PatnaBihar-801108,2517504.00
62,2014-2015,Bihar,031350024,Arpan Lokayatan Sansthan,Vill.+Post-Panjawar P.S.- Raghhunathpur Dist.-SiwanBihar.-841509,0.00
63,2014-2015,Bihar,031170498,ARPAN SEWA SANSTHAN,Roy Niwas N/3 Tilak Nagar Chitragupta Nagar P.O.-Lohia Nagar Kankarbagh PatnaPatna800020,0.00
64,2014-2015,Bihar,031290013,Arunofyog Rachnatmak Parishad,Jhanjharpur MadhubaniBihar-,0.00
65,2014-2015,Bihar,031350028,Asadullah Foundation,At Chanp House Chanp P.o- ChanpSiwan841241,0.00
66,2014-2015,Bihar,031170264,Ashirwad Foundation,G-1P.C.Colony Ke-ankar BaghPatna-Bihar-800020,0.00
67,2014-2015,Bihar,031170281,Ashray Asthali Seva Sharam,At Chinta Niwas Purandarpur Girja Path Post G.P.O. PatnaPatna Bihar-800001,0.00
68,2014-2015,Bihar,031170139,Asian Development Research Institute,BSIDC Colony  Off Boring Patliputra RoadPatna800001,9336085.47
69,2014-2015,Bihar,031170486,ASIAN SCIENCE AND TECHNOLOGY DEVELOPMENT ORGANISATION,AT - ASHIANA DIGHA ROAD NEAR C.R.P.F. CAMP PATNA DISTRICT - PATNA STATE - BIHAR PIN CODE - 800025PATNA800025,0.00
70,2014-2015,Bihar,031270006,Assemblies of Godmission,Bettiah West ChamparanBihar-,1858167.91
71,2014-2015,Bihar,031170050,Association  for Social Engineering Recruitment & Training,143-DS.K. Puri Patna Bihar  -,0.00
72,2014-2015,Bihar,031090063,Association For Buddhist Circuit Development,In front of thai Temple Bodhgaya Distt.- GayaBihar-824231,0.00
73,2014-2015,Bihar,031170354,Association for Social Research and Action,104 M.E. ApartmentK.M. Singh Lane East Boaring Canal Road PatnaBihar-800001,0.00
74,2014-2015,Bihar,031170223,Assssociation for Promotion of Creative Learning,Creativity Enclave Nargada Shiwala RoadDanapur,4829599.00
75,2014-2015,Bihar,030940004,Astha Gram Sewa,By Pass Road JamuiBihar-811307,0.00
76,2014-2015,Bihar,031130002,Atma Rojagari Mahila Samiti Seva,P.O. Haveli Kharagpur Dist: MungerBihar-811213,0.00
77,2014-2015,Bihar,031040008,Aulia Adhyatmik Anusandhan Kendra,Aulia Darbar Pauni  HasanpurDistrict- Vaishali Bihar -844123,0.00
78,2014-2015,Bihar,031090041,Avidya Vimukti Sansthan,Vil. Masitpur P.O. Bodhgaya Dist: GayaBihar-824231,104025.00
79,2014-2015,Bihar,031170340,Avinav Niketan,811 Jagat Trade Centre Fraser Road PatnaBihar.-800001,0.00
80,2014-2015,Bihar,031170315,Awadesh Singh Vikas Sanstan,Mirjapur NohtaStation Road Fatuha PatnaBihar.-803201,0.00
81,2014-2015,Bihar,031090045,Awakening Special Universal Education,Pachhati  GayaBihar-824231,15005705.28
82,2014-2015,Bihar,031390004,Ayodhya Lal Kalyan Niketan,P.O.-  Sapha Sbha  Bazar Via- Nechua JalalpurDistt. Gopalganj Bihar -841503,0.00
83,2014-2015,Bihar,031170023,Ayub Urdu Girls High School Cum Inter College,Lal Bagh Patna Bihar  -800006,109500.00
84,2014-2015,Bihar,030910003,Azad India Foundation,Azad Manzil Line MohallaKishan Ganj-Bihar-855107,3258461.98
85,2014-2015,Bihar,031130032,Baba Baidyanath Balika Mookbadhir VidhayalaMunger,Head Office Ghoshi Toala  Munger Bihar  -811201,0.00
86,2014-2015,Bihar,030950022,Bahudeshiya Gramin Vikas Seva Samiti,AT+PO- Baidrabad ArwalBihar-804402,0.00
87,2014-2015,Bihar,031170495,baidyanath foundation,makhania kuan road near maszid patnapatna800004,0.00
88,2014-2015,Bihar,031380026,BAJRANG YUVA SANSTHAN,VILL. YADUPATTI P.O. YADUPATTI BAZAR P.S. PUPRI VIA CHORAUTSITAMARHI843319,0.00
89,2014-2015,Bihar,031300011,Bal Mahila Kalyan Vikas Ashram,Officers Colony Mirchai Bari Katihar Bihar  -845105,23841.00
90,2014-2015,Bihar,031170484,BALAJEE SEWA SANSTHAN,VILLAGE AND P.O.- RAILEE BARDH PATNAPATNA803221,71244.00
91,2014-2015,Bihar,031170171,Balaji Uthan Sansthan,Uma Complex Frasen RoadPatna Bihar -800001,0.00
92,2014-2015,Bihar,031170082,Balsakha Janata Rest House,Road No.2 Plot No.31 Sri Krishna NagarPatna Bihar -800001,8740009.10
93,2014-2015,Bihar,031280012,Bashinul Hoda Islahul Muslemin Welfare  Society,Nakchhea Tala East ChamparanBihar ` -,0.00
94,2014-2015,Bihar,031170194,Bateshwar Seva Sansthan,Road No. 1 House No. 30 Shivpuri P.O.-Shastri NagarPatna Bihar-800023,0.00
95,2014-2015,Bihar,031060014,Batika,Karimganj P.O.- Lekhsarai DarbangaBihar-846002,0.00
96,2014-2015,Bihar,031060021,Batohi Samaj Seva Sansthan,AT+Post-Baghant P.S.Manigachi Dist-DarbhangaBihar.-847422,0.00
97,2014-2015,Bihar,030880010,BAUDDHA SEVA SANGH,BUDDHA NAGAR BAMHOUR MOHANIA DISTRICT-KAIMURMOHANIA821109,0.00
98,2014-2015,Bihar,030870011,BELTRON GRAMIN KALYAN SHODH SANSTHAN,Vill.-PO.- Maheshpur Via-Ganpatganj Distt.-SupaulSupaul852109,0.00
99,2014-2015,Bihar,031270013,Berojgar Sangh Valmiki Nagar,P.O. Valmiki Nagar Distt. West ChamparanBihar -,0.00
100,2014-2015,Bihar,031300007,Bethel Church Association,Manihari  Manihar KatiharBihar-,2159547.00
101,2014-2015,Bihar,030910001,Bethel Educational Sovereign Trust,Millanpally Kishan GanjBihar-855107,0.00
102,2014-2015,Bihar,031300001,Bethel Home,Mission House Manihri Katihar Bihar -854113,0.00
103,2014-2015,Bihar,031270029,Bettiah Diocean Social Service Society,Sewa Kendra Dussaiya Bettiah West ChamparanBihar-845438,7980003.64
104,2014-2015,Bihar,031270030,Bettiah Diocean Society,Bishop's House Bettiah West ChamparanBihar-845438,8168525.00
105,2014-2015,Bihar,031270005,Bettiah Holy Cross Sisters Society,P.O. Bettiah West Champaran Bihar -845438,721312.25
106,2014-2015,Bihar,031030002,Bhagalpur Prefecture Association,Chancery Office Nawab Colony BhagalpurBihar-812001,21511583.68
107,2014-2015,Bihar,031030007,Bhagalpur Social Service Society,Chancery Office Nawab Colony Post Box  61 BhagalpurBihar -812001,11042077.00
108,2014-2015,Bihar,031170358,Bhagwati Shankar Memorial Seva Ashram,Meena Bazar Gali PO-Gulzar Bagh PatnaBihar-800007,0.00
109,2014-2015,Bihar,031170162,Bharatiya Gramin Vikas Evam Ayurved Seva Sansthan,Purvi Lohanipur Kadamquan Patna Bihar  -800003,0.00
110,2014-2015,Bihar,031030048,BHARTI MAHILA VIKAS SAMITI,VILL- MAMALKHA P.O.- MAMALKHABHAGALPUR813210,0.00
111,2014-2015,Bihar,031340020,Bhartiya Jan Uthan Parishad,Qamruddin Ganj Bihar Sharif Distt. NalandaBihar -803101,2093927.62
112,2014-2015,Bihar,031090078,Bhartiya Shiksha Avom Samajik  Sodh Sansthan,At- Sahmeer Takya New Kalibari Road GayaBihar-,0.00
113,2014-2015,Bihar,031280024,Bhartiya Vivah Kendra,BelisaraiPO-Motihari845401,0.00
114,2014-2015,Bihar,031330053,BHATRI LOK KALYAN SEVA ASHRAM,Vill-BhouaP.O.- Shahpur Undi Via- Patory848504,0.00
115,2014-2015,Bihar,031300025,BHAWNA PRAGATI MANCH,VILLAGE- SHYAMGARH HAT P.O.- SONAILIKATIHAR855114,0.00
116,2014-2015,Bihar,031240040,Bhojpur Gramin Vikas Parishad,At- Maharana Pratap Nagar Ara BhojpurBhojpur802301,0.00
117,2014-2015,Bihar,031240018,Bhojpur Mahila Kala Kendra,Bazari Shah Ka Mandir  Abar Pool Par Ara Ara Bhojpur Bihar.-802301,202626.00
118,2014-2015,Bihar,031140073,Bhojpuri Kala Vikas Parishad,New Colony Ballughat MuzaffarpurBihar-842001,0.00
119,2014-2015,Bihar,031300012,Bhoomika Vihar,Mirchai Bari Katihar BiharKATIHAR854105,6973840.77
120,2014-2015,Bihar,031140012,Bhusra Mahila Vikash Samiti,Via Bochaha Bhusra P.O. HasnaMuzaffarpur Bihar -,2824962.00
121,2014-2015,Bihar,031170564,BHUWANESHWAR EDUCATIONAL AND SOCIAL TRUST,GC 1B LOHIANAGAR KANKARBAGHPATNA800020,0.00
122,2014-2015,Bihar,031140072,Bhuwaneshwar Lok Seva Sansthan,BB Ganj Bhagwanpur Chatti MuzaffarpurBihar-842001,0.00
123,2014-2015,Bihar,031330034,Bicklang Avam Upachait Seva Sadan,Vill. Sukhpur Post Kusaiya Block-WarisnagarSamastipur Bihar-848301,20301653.95
124,2014-2015,Bihar,031170524,Bihar Bal Bhawan Kilkari,2nd Floor Red Cross Bhawan Gandhi MaidanPatna800001,0.00
125,2014-2015,Bihar,031170032,Bihar Dalit Vikas Samiti,Administrative Office Rukunpura Near Singh Petrol Pump Bailey RoadPatna800014,9551783.60
126,2014-2015,Bihar,031170555,BIHAR DEVELOPMENT TRUST,A 6 PROFESSORS COLONY CHITRAGUPTA NAGAR KANKARBAGHPATNA800020,0.00
127,2014-2015,Bihar,031380006,Bihar Gram Vikas Parishad,PO Andauli Vil Manikpur Musaharnia Dist. SitamarhiBihar-843324,8116655.00
128,2014-2015,Bihar,031020009,Bihar Gramin Jagrukta Abhiyan SamitiRatnapur,Madhurya Loka Ratanpur Vishnupur P.O. P.S.  & District-Begusari  .(Bihar)-851101,0.00
129,2014-2015,Bihar,031020004,Bihar Gramin Vikas Parishad,AT/PO: Sshebpur Kamal Distt. BagusaraiBihar-851217,0.00
130,2014-2015,Bihar,031170144,Bihar Institute of Economic  Studies,113/70B Lal Bahadur Shastri  Nagar Patna Bihar  -800023,815569.00
131,2014-2015,Bihar,031170060,Bihar Khet Parishad,Jagatnarayan Road KadamkuanDistt. Patna Bihar -,0.00
132,2014-2015,Bihar,031170342,Bihar Lok Jeevan,Kashi Nath Lane East Lohanipur Kadam KuamPatna Bihar-800003.-,0.00
133,2014-2015,Bihar,031130004,Bihar School of Yoga,Ganga Darshan Munger Bihar 811207-,34518776.60
134,2014-2015,Bihar,031130017,Bihar Seva Mandal,Munger Bihar  -,0.00
135,2014-2015,Bihar,031290025,Bihar Seva Samiti,Kutchery Road MadhubaniBihar -847211,0.00
136,2014-2015,Bihar,031360004,Bihar Seva Sansthan,VPO Bargawan Via Narhut Blk. Sirdala NawadaBihar-,0.00
137,2014-2015,Bihar,031140062,Bihar Viklang Kalyan Parishad,Adarsh Nagar Majhaulia Town.city;- KhabraDistt-Muzaffarpur Bihar-846143,0.00
138,2014-2015,Bihar,031170005,Bihar Voluntary Health Association,West of Ganga Apartments L.C.T. ChatMainpura800001,27845536.00
139,2014-2015,Bihar,031170010,Bihar Water Development Society,Kurji P.O Sadaquat Ashram PatnaBihar-800010,18862969.52
140,2014-2015,Bihar,031130026,BIHAR YOGA BHARATI,Ganga Darshan  Munger Bihar-811201,1909192.50
141,2014-2015,Bihar,031350012,Bilal Charitable Trust of India,Gopalpur PO Bakarganj SiwanBihar-841286,1454350.52
142,2014-2015,Bihar,031340012,Binoba Aroyagya Lok Sikchhan Kendra,P.O. Boday At. Jaikrishna Nagar Via- Islamp Ur. Nalanda Bihar -801303,2081358.00
143,2014-2015,Bihar,031090099,BODDHISATTVA WELFARE TRUST,VILL BAKROAR PS BODHGAYABODHGAYA824231,0.00
144,2014-2015,Bihar,031090086,BODHGAYA CHILDREN AID CHARITABLE TRUST,C/O HOTEL MAHAMAYABODHGAYA824231,6709000.00
145,2014-2015,Bihar,031090069,Bodhgaya International Vipassana Meditation Center,Gaya-Dovi  Road P.O.-Magadh UniversityGaya(Bodh Gaya)Bihar.-824234,2623527.29
146,2014-2015,Bihar,031170558,BODHI SEVA SANSTHAN,VILL SARAIYA PO SIRSI BAKHTIYARPUR PATNABAKHTIYARPUR803110,0.00
147,2014-2015,Bihar,031170116,Bread,Moh. Pirmohani Lane 3 P.O. Kadmkuan           Distt. Patna Bihar -800003,352790.00
148,2014-2015,Bihar,031200002,Brethern In Christ Church Society,Mission Compound B.I.C. Church Box No..8Saharsa Bihar -,5854618.72
149,2014-2015,Bihar,031170343,Buddha  Society  Trust,Gitanjali Bhawan Ramlakhan Path. Ashok Nagar Road No.8Kankar BaghPatna Bihar-800020,0.00
150,2014-2015,Bihar,031090084,BUDDHA EDUCATIONAL FOUNDATION,VILL / POST- BAKROURBODHGAYA824231,2981953.00
151,2014-2015,Bihar,031090096,BUDDHA INSTITUTE OF POLLUTION CONTROL AND SOCIAL WELFARE DEVELOPMENT,A P COLONYGAYA823001,0.00
152,2014-2015,Bihar,031090050,Buddha Viklang Vikash Sansthan,Pachhati Bodhgaya GayaBihar-824231,0.00
153,2014-2015,Bihar,031090014,Buddhagaya Temple Management Committee,Bodgaya Distt. GayaBihar -,35592945.00
154,2014-2015,Bihar,031230049,BUDH RAM RAY SAMAJ SEVA SANSTHAN,VILLAGE JAHARI PAKRI KEWARI KALA SARIKHANCHOWK POST PAKRI MAHMMADCHAPRA841218,0.00
155,2014-2015,Bihar,031170172,Bureau of obligate and Accompaniner for Rural Development,At& P.O. Shahjahanpur  Via Nagarnousha Dist: PatnaBihar-,704764.95
156,2014-2015,Bihar,031090052,Butt Shinji Public Charitable Trust,Village Mastipur BodhgayaDistt. Gaya Bihar-824231,926100.00
157,2014-2015,Bihar,031300010,Catholic Church,Katihar Girja Colony Bihar  -854105,5156991.00
158,2014-2015,Bihar,031180003,Catholic Church Purnea Bihar,Dumka Catheloic Doices Bihar  -854301,2704.00
159,2014-2015,Bihar,031170188,Centre for Action in Rural Development,Vill.-Rukunpura Post-B.V. College Patna -800014,0.00
160,2014-2015,Bihar,031330061,Centre for All Round Development CARD,Waini SamastipurSamastipur848131,0.00
161,2014-2015,Bihar,031170076,Centre For Communication Resource Development,Shyama Bhavan West Boring Canal Rd PatnaBihar-800001,0.00
162,2014-2015,Bihar,031170458,Centre For Development Orientation and Training,607 Verma Centre Boring Road CrossingPatna800001,0.00
163,2014-2015,Bihar,031170240,Centre for DocumentationInformation Research Education Communication Training,4B Charuvilla ApartmentBoring Road800001,4760881.45
164,2014-2015,Bihar,031170396,CENTRE FOR PROMOTING SUSTAINABLE LIVELIHOOD,HOUSE NO 22 R.L ENCLAVE DUPLEX COLONY NEAR SONALI AUTO BYPASS ROAD VISHNUPURI ANISHABAD117800002,5934340.00
165,2014-2015,Bihar,031170193,Centrre for Health and Resource Management,5 Pragati Path  West Boring Canal RoadPatna Bihar. -800001,0.00
