S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Jammu & Kashmir,152670022,Abhiyaan,16 Mhesh Pura Jammu (Tawi)J & K -180001,0.00
2,2006-2007,Jammu & Kashmir,152710030,All Ladakh Social Welfare Society,Housing Colony Group B/H.No. 167 LehJ & K-194101,0.00
3,2006-2007,Jammu & Kashmir,152710028,Basgo Welfare Committee Basgo,B.P.O-Basgo LehJammu & Kashmir-194101,387898.00
4,2006-2007,Jammu & Kashmir,152670005,Bee Enn Charitable Trust, Jammu J&K.-,0.00
5,2006-2007,Jammu & Kashmir,152750004,Catholic Social Service Society,Seva Niketan Kunjwani Bye Pass JammuJammu & Kashmir-,31241228.00
6,2006-2007,Jammu & Kashmir,152750015,Centre for Slum Development,New National Hotel Kahna Khan Dalgate SrinagarJammu and Kashmir-190001,0.00
7,2006-2007,Jammu & Kashmir,152710036,Centre for Sustainable Development and Food Security in Ladakh,PO Box No.53 Serdung House Chubi-Leh Ladakh(Jammu and Kashmir)-194101,3718.00
8,2006-2007,Jammu & Kashmir,152710018,Child Welfare Society,P.B.No. 135 Leh LadakhJammu & Kashmir-194101,0.00
9,2006-2007,Jammu & Kashmir,152710014,Chumur Cultural And Welfare Society,Chumur Gompa  C/o Hotel Lingzi East Leh - LadakhJammu & Kashmir-194101,2851491.00
10,2006-2007,Jammu & Kashmir,152670024,CMI Service Society,Yesupal Ashram 7A Sector 4 Extn Trikutanagar JammuJammu and Kashmir-180012,1522368.00
11,2006-2007,Jammu & Kashmir,152750019,D.P.Dhar Memorial Trust,Kamal Villa Sonwar Srinagar Jammu and Kashmir -190004,0.00
12,2006-2007,Jammu & Kashmir,152750003,Dar-Ul- Fazl Childrens Home,P.O Box 54 Manali Dist: KulluHimachal Pradesh -175131,2755259.11
13,2006-2007,Jammu & Kashmir,152670008,Diocese of Jammu - Srinagar St. Mary's Church, Jammu CanttJammu & Kashmir-,47641667.00
14,2006-2007,Jammu & Kashmir,152710032,Drigung Dharma Foundation,Phyang District LehJammu and Kashmir-194101,0.00
15,2006-2007,Jammu & Kashmir,152680007,Drigung Kangyud Stanglasling Association,Bodhkharboo KargilJammu & Kashmir-,0.00
16,2006-2007,Jammu & Kashmir,152760001,Emmanuel Mission Hostel, RamnagarJ&K-182122,309402.00
17,2006-2007,Jammu & Kashmir,152750023,Global Green Peace,15/1 Poloview SrinagarJammu and Kashmir-190001,0.00
18,2006-2007,Jammu & Kashmir,152710031,Gyudzin Tantric Monastery (Phey),Phey PO Box No. 85 Leh Ladakh DistrictJammu and Kashmir-194101,695755.00
19,2006-2007,Jammu & Kashmir,152740004,Himalayan Voice,Ward No.7 RajouriJammu and Kashmir-185131,0.00
20,2006-2007,Jammu & Kashmir,152710022,His Holiness The Cyalwa Karumpu Welfare Society,P.o Box No.81 CPO Leh LadakhJ&K-,3832332.00
21,2006-2007,Jammu & Kashmir,152760004,Indian Pentecostal Church of God,Samuel Hebron Garhi P.O.  Udhampur Jammu & Kashmir-182121,329344.00
22,2006-2007,Jammu & Kashmir,152750006,Iqbal Memorial Trust,Iqbalabad Bemina  SrinagarJammu & Kashmir-,25767988.11
23,2006-2007,Jammu & Kashmir,152750018,J & K Yateem Foundation,8- Top Floor Auqaf Building Budshah Chowk SgrSrinagar (J&K)-190001,1349461.00
24,2006-2007,Jammu & Kashmir,152750012,Jammu  & Kashmir  Yateem Trust  Srinagar,Red Cross Road Maisooma SrinagarJammu & Kashmir -190001,7407316.51
25,2006-2007,Jammu & Kashmir,152670010,Jammu & Kashmir Presentation Society,Gandhi Nagar JammuJammu & Kashmir-,0.00
26,2006-2007,Jammu & Kashmir,152670015,Jammu & Kashmir Women Society,70 (a) 2 - A Extn Gandhi Nagar Jammu Jammu & Kashmir-180004,0.00
27,2006-2007,Jammu & Kashmir,152670017,Jay  Kay Women Welfare Society,299 Nai Basti Satwari Jammu Cantt Jammu TawiJ & K-,1874000.00
28,2006-2007,Jammu & Kashmir,152680010,Kargil Development Project,Greenland Campus Near TRC Kargil (J&K) -194103,5511150.00
29,2006-2007,Jammu & Kashmir,152680008,Kargil Educational Society,Main Bazar- Kargil KargilJammu & Kashmir-194103,12054767.00
30,2006-2007,Jammu & Kashmir,152680011,Karsha Gonpa Cultural & Welfare Society,Karsha Zanskar BPO Padum Kargil (Jammu and Kashmir) -194102,0.00
31,2006-2007,Jammu & Kashmir,152760002,Kashmir Evangelical Fellowship, UdhampurJammu & Kashmir-182101,11810288.00
32,2006-2007,Jammu & Kashmir,152670016,Krist  Jyoti Social  Welfare Society,Chak Manga Samba Jammu TawiJammu & Kashmir-,259150.00
33,2006-2007,Jammu & Kashmir,152710024,Ladakh Buddhist Association,Chokhang Vehara Leh-LadakhJammu and Kashmir-194101,0.00
34,2006-2007,Jammu & Kashmir,152710007,Ladakh Ecological Developmental Group,Karzoo  Leh - LadakhJammu & Kashmir-194101,8673942.00
35,2006-2007,Jammu & Kashmir,152710013,Ladakh Environment and Health Organisation,Himalya Hostel Complex Leh - LadakhJammu & Kashmir-,2521462.00
36,2006-2007,Jammu & Kashmir,152710033,Ladakh Eye Care Foundation Leh - Ladakh,Leh Town District LehJammu and Kashmir-194101,0.00
37,2006-2007,Jammu & Kashmir,152710019,Ladakh Heart Foundation,PO-Box No. 150 Polo Ground Leh Ladakh Jammu & Kashmir-194101,0.00
38,2006-2007,Jammu & Kashmir,152710023,Ladakh Nuns Association,C/O G.H. Airport Road Lower Skara Leh LadakhJammu & Kashmir-194101,2107367.00
39,2006-2007,Jammu & Kashmir,152710034,Ladakh Society for Traditional Medicines,Rizong Labrang Leh PO Box 97 Ladakh (J & K) -,0.00
40,2006-2007,Jammu & Kashmir,152680013,Lamdon Model High School,Padum Zanskar Kargil (Ladakh) PadumJammu and Kashmir-194302,1668000.00
41,2006-2007,Jammu & Kashmir,152710025,Lamdon Model Senior Secondary School,P.O.Box No.1 Leh-LadakhJammu & Kashmir-194101,11991284.00
42,2006-2007,Jammu & Kashmir,152710008,Lamdon Social Welfare Society,P. Box 1 Leh Ladakh Jammu & Kashmir-194101,0.00
43,2006-2007,Jammu & Kashmir,152710011,Leh Nutrition Project,Housing Colony  P. Box  59 Leh Ladakh Jammu & Kashmir-194101,8809041.00
44,2006-2007,Jammu & Kashmir,152710029,Lha-Rje Sorig Foundation,Sumoor-Nubra Leh LadakhJammu and Kashmir-194101,372092.00
45,2006-2007,Jammu & Kashmir,152710035,Lingshed Area Development Foundation,Amchi Health Centre Lingshed Vill Khaltsi Block LehLadakh (Jammu and Kashmir)-,1708994.00
46,2006-2007,Jammu & Kashmir,152710026,Lingshed Nunnery Welfare Society,Lingshed Labrang Opposite New Bus  LehJammu & Kashmir-194101,684979.00
47,2006-2007,Jammu & Kashmir,152710006,Lions Club of Leh, Leh Ladakh Jammu & Kashmir-,3306976.00
48,2006-2007,Jammu & Kashmir,152680004,Lungnag Youth Association,Raru Padum Zanskar KargilJ&K-,693600.00
49,2006-2007,Jammu & Kashmir,152710017,Mahabodhi Intermational Meditation Centre,P.Box 22 Devachan Leh - LadakhJammu & Kashmir-194101,24826202.94
