S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Karnataka,094630184,A. Shama Rao Foundation,13-2-116 Hotel Srinivas Building GHS Road MangaloreDakshina Kannada Karnataka-575001,0.00
2,2006-2007,Karnataka,094420285,A.R. Adaikappa Chettier Charities Trust,48 Levelle Rod. Bangalore Karnataka-560001,0.00
3,2006-2007,Karnataka,094460022,A.R.A.L.U.,M.C Compound Kamthana BidarKarnataka.-585226,1960529.00
4,2006-2007,Karnataka,094421010,Aarding Charitable Childrens Education Service,32A2nd CrossVeera Sandra Industrial AreaElectronic City Hosur Road560100,0.00
5,2006-2007,Karnataka,094420715,Abala Ashraya Sangha,No.4B 4th Street Shivaji Nagar Bangalore Karnataka-560051,0.00
6,2006-2007,Karnataka,094420703,Abalashram,Dr.DVG Road Basavanowdi Bangalore Karnataka-560004,214110.00
7,2006-2007,Karnataka,094640028,ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT,"ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT
 ABHYUDHAYA  2nd Cross Manjunathnagar Kyathasandra PostTUMKUR572104",2950445.00
8,2006-2007,Karnataka,094421009,Abundant Life for All Ministries,No.83 Alfa Centre Yelahanka near Palamahalli tankMarutinagarBangalore-560064,4243890.00
9,2006-2007,Karnataka,094450034,Abundant Life in Christ Ministries Association,H.No. 6/8(1) Beside M.A.K. Azad High School Ordinance RoadBellary Karnataka-583102,0.00
10,2006-2007,Karnataka,094440063,Abyndaya Kendra,Gratia Plena Convent Santibastwad BelgaumKarnataka.-,0.00
11,2006-2007,Karnataka,094420912,Academy For Severe Handicaps And Autism(Asha charitable Trust),CA# L-76/A(Opp.L-50)Kirloskar  ColonyHBCS3rd stageIV BlockBasveswarnagarBangaloreKarnataka-560079,363539.00
12,2006-2007,Karnataka,094630177,Academy of Liberal Education (R),Kurunjibag Sullia DHAKSHINA KANNADAKarnataka-574327,0.00
13,2006-2007,Karnataka,094580031,Academy Of Sanskrit  Research,Melkote Mandya Karnataka -571431,0.00
14,2006-2007,Karnataka,094420006,Action Aid,P.O. No. 5406 No. 139  Richmond Road BangaloreKarnataka.-560025,1080230623.98
15,2006-2007,Karnataka,094420611,Action Aid Karnataka Project,10/1 Bride St Long Ford Rd BangaloreKarnataka-560025,17237719.00
16,2006-2007,Karnataka,094420584,Action for Asia Outreach,6/111A III rd Cross Lingrajpuram BangaloreKarnataka-560084,0.00
17,2006-2007,Karnataka,094420439,Action for Community Organisation Rehabilitation & Development,14/1 A North Road St. Thomas Town BangaloreKarnataka-560084,9330702.87
18,2006-2007,Karnataka,094570072,Action For Social & Education Development Association,Shivanilaya Fort Gauribindanur Kolar Karnataka-561208,136270.00
19,2006-2007,Karnataka,094420535,Action on Disability and Development India,No 4005 19th Cross Banashankari 2nd StageBangalore560070,5642991.00
20,2006-2007,Karnataka,094570078,Action Society for Integral Development,Kumbarpet  BagepalliKarnataka-561207,0.00
21,2006-2007,Karnataka,094420010,Acts Ministries,54K.H.B. Colony. 2nd Cross Koramangala BangaloreKarnataka-560095,23034298.00
22,2006-2007,Karnataka,094421198,Acts of Mercy,No.226 Wheeler Road Extension St. Thomas Town PostBangalore Karnataka-560084,3419304.00
23,2006-2007,Karnataka,094420246,Adhyatama Vidyapeeth Institute of Spirituality,Carmelaram BangaloreKarnataka-560035,871253.28
24,2006-2007,Karnataka,094420711,Adman Mutt Education Foundation,No.4 Sadashiva Nagar Bangalore Karnataka-560080,0.00
25,2006-2007,Karnataka,094420884,Agape Bible Fellowship,No. 3 Church Street LingarajapuramSt Thomas Town Post560084,2089223.50
26,2006-2007,Karnataka,094421174,Agape Leprosy Ministries India,Charitable and Education Trust KM 500 Behind St. Pious ChurchBangalore Karnataka-560084,227147.00
27,2006-2007,Karnataka,094420610,Agape Ministries India,No. 632 Erappa Layout Banaswadi Main Road BangaloreKarnataka.-560043,4220441.79
28,2006-2007,Karnataka,094421207,Agastya International Foundation,1st Floor 101 Varsav Plaza 12 Jaymahal RoadBangalore560046,14781142.00
29,2006-2007,Karnataka,094630168,Agency for Development Awakening and Rural Self Help Associations,Adarshadhama Vijayanagar 3rd Cross P O Box No 22 MoodbidriDakshina Kannada574227,1231450.00
30,2006-2007,Karnataka,094420649,Agency for Sustainable Rural Development & Relief,156Charles A Campbell Rd Cox Town BangaloreKarnataka-560005,695563.05
31,2006-2007,Karnataka,094421039,Agni Raksha,Rosy Cottage58/113th Main` J.P.NagarI Phase BangaloreKarnataka-560078,1335232.41
32,2006-2007,Karnataka,094410003,Agricultural  Science Foundation,Hulkoti GadagKarnataka-582205,517243.00
33,2006-2007,Karnataka,094570001,Agricultural Development and Training Society,ADATS Campus Bagepalli KolarKarnataka-561207,64191512.55
34,2006-2007,Karnataka,094420807,AH Lalithakala Academy,429 Middle School 2nd Cross Road Visveswarapuram BangaloreKarnataka-,0.00
35,2006-2007,Karnataka,094420431,Aid the Weaker Trust,Printing Training Institute for woemn 41841st crossVth blockJayanagar BangaloreKarnataka-,1043507.00
36,2006-2007,Karnataka,094420985,Aids Counseling CareEducation & Prevention Training(ACCEPT),245 KRC Road(next to Visthar)Dodda Gubbi Bangalore Karnataka - 560077Bangalore560077,2241753.00
37,2006-2007,Karnataka,094420371,Aikya,76/75 IInd Main 41st Cross 8th Block Jayanagar Bangalore Karnataka-560082,211699.00
38,2006-2007,Karnataka,094420874,Aina  Trust,1487/B LNR Garden Karianapalaya St Thomas Town Post BangaloreKarnataka-560084,11230095.00
39,2006-2007,Karnataka,094570142,Aiswarya Kala Niketana,Rotary Bala Bhavan B. B. Road Chikkaballapura Kolar DistrictKarnataka-562101,0.00
40,2006-2007,Karnataka,094420783,Akhila Bharat Mahila Seva Samajam,No.2 1st Floor2nd Cross N.K Palaya Sivaji Nagar BangaloreKarnataka-,50000.00
41,2006-2007,Karnataka,094590188,Akkana Balaga,Thyagaraja Road Cross Krishnaraja Mohalla MysoreKarnataka-570004,0.00
42,2006-2007,Karnataka,094420987,Akshara Foundation,No 621 5th Main Road Near Axis BankOMBR Layout Banaswadi560043,35610574.00
43,2006-2007,Karnataka,094630161,Akshath Charitable Trust -India(Act India),No.16-9-527/1 Berith Balmatta Mangalore Karnataka -575002,0.00
44,2006-2007,Karnataka,094620017,Al - Mahmood Education Trust/Society (R),M.K.K. Road Shimoga -577202,0.00
45,2006-2007,Karnataka,094420601,Al- Ameen Educational Society,Al-Ameen Campus Hosur Road Near Lalbagh Main GateBangalore Urban560027,826804.00
46,2006-2007,Karnataka,094440072,Al-ameen Progressive Educational Society,B.c.no.6 Fort` BelgaumKarnataka-590016,0.00
47,2006-2007,Karnataka,094420596,Al-falah Educational Economic Trust,No.1264near Town Municipal Council Magadi TownBangalore Karnataka.-,0.00
