S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Chhattisgarh,327520041,Aakanksha Lions School for the ;Mentally Handicaped,Lions Den Jalvihar Colony RaipurRaipur Chhattisgarh-492001,1639310.00
2,2006-2007,Chhattisgarh,327480023,Abhiyaan,Rao's House First Floor Raghvendra NagarBilaspur (Chhattesgarh)-459001,0.00
3,2006-2007,Chhattisgarh,327540032,Adarsh Prahari Samaj Sevi Sanstha,Near Karbala Nehru Ward Ambikapur SurgujaChhattisgarh-497001,0.00
4,2006-2007,Chhattisgarh,327590005,ADIM JATI SEVAK SANGH,Plot No. 103/1 Old Palace Manjha Para Main Road494334,0.00
5,2006-2007,Chhattisgarh,327540013,Adivasi Seva Mandal,Vill/PO Baghima SargujaChhatisgarh-497001,235000.00
6,2006-2007,Chhattisgarh,327590003,Adiwasi samta Manch,Vill. & Po: Markatola Distt: KankerChhatisgarh-,1430307.00
7,2006-2007,Chhattisgarh,327630017,Adwitiya Raysa Bahudheshia Evam Jan Kalyankari Sanstha,Dallirajhara Road Balod DurgChhattisgarh-491226,0.00
8,2006-2007,Chhattisgarh,327520037,Agrocrat's Society for Rural Development(ASORD),Besides Farishta Hospital Near Netaji Chowk Civil lines RaipurDistt: Raipur Chhatisgarh-492001,0.00
9,2006-2007,Chhattisgarh,327580005,Akhil Bhartiya Vanvasi Kalyan Ashram,Jaspur Nagar JashpurChhatisgarh-496331,9550722.00
10,2006-2007,Chhattisgarh,327540007,Akshara Gramotthan Samiti,Alakhnanda Complex Ambikapur Surguja DistrictChhattisgarh-497001,0.00
11,2006-2007,Chhattisgarh,327540008,Ambikapur Catholic Diocese,Bishop's House Ambikapur PO FunduldihariSurguja (Chhatisgarh)-497110,10363474.54
12,2006-2007,Chhattisgarh,327490010,Anand Niwas Girls Home,Methodist Mission Compound Khandwa(East Nimar)Chhatisgqrh-450001,1014497.00
13,2006-2007,Chhattisgarh,327470004,Aradhana Society,Pushpa Nivas Lal BaghJagdalpurDeepti ConventKadambari Bastar Chhatisgarh-494005,2110056.00
14,2006-2007,Chhattisgarh,327540006,Asha Association in Surguja for Human Advancement Nawpara,Bishop's House Funduldihari P.O. Ambikapur Distt. SurgujaChhattisgarh-497110,9315567.00
15,2006-2007,Chhattisgarh,327630001,Assisi Seva Samaj,St. Thomas Ashram Dalli Rajhara  DurgChhatisgarh-491228,5564883.00
