S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Chandigarh,291420006,All India Womens Conference,286 Sector 11  Chandigarh-160011,0.00
2,2006-2007,Chandigarh,291420024,Anandpur Sahib Foundation,Plot No. 3 Sector 38 - AChandigarh.-160036,0.00
3,2006-2007,Chandigarh,291420037,Association for Social Health in India(Punjab State Branch),# 40 Sector 4-B Chandigarh(U.T.) -160001,0.00
4,2006-2007,Chandigarh,291420030,Baba Makhan Shah Lobana Foundation,Sector 30-A Chandigarh  (Near C.B. I. Office)Chandigarh-160020,55539.00
5,2006-2007,Chandigarh,291420026,Blood Bank Society,3rd Floor P.G.I.Chandigarh-,0.00
6,2006-2007,Chandigarh,291420047,Capital Christian Welfare Association,Sunrise Sewing and Fashion Designing Centre VPO Hallomajranear post officeChandigarh(UT)-,0.00
7,2006-2007,Chandigarh,291420025,Centre For Research in Rural and Indus Development,2-A Sector 19 - A Madhya Marg Chandigarh-160019,952378.00
8,2006-2007,Chandigarh,291420044,CFI Ministries,61/17 New Darshani Bagh ManimajaraChandigarh(UT)-160101,11285859.00
9,2006-2007,Chandigarh,291420012,Chandi Kusht Ashram Samity,  Chandigarh-,792657.00
10,2006-2007,Chandigarh,291420042,Church Leadership Development International(India),#104 Sector 23-A Chandigarh -160023,2190913.00
11,2006-2007,Chandigarh,291420011,Church of God in India,Church Building  Sector 41 - CChandigarh-160055,907602.00
12,2006-2007,Chandigarh,291420051,Dr.Amrik Singh Cheema foundation Trust,# 64 Sector-9A Chandigarh UTChandigarh-160009,0.00
13,2006-2007,Chandigarh,291420023,Guru Harkrishan Education Society,Kothi No. 57 Sector 21 -  AChandigarh -160022,291806.00
14,2006-2007,Chandigarh,291420045,IDMA Foundation for Sustainable Development,SCO-12 Sector-26 ChandigarhChandigah-160026,0.00
15,2006-2007,Chandigarh,291420022,Institute for Development and Communication,Sector 38 A opp. Sector 38DSCOs Chandigarh160014,4694014.00
16,2006-2007,Chandigarh,291420031,International Brahmrishi Mission,Madya Marg Sector 19-A Chandigarh Chandigarh-U.T. -160019,0.00
17,2006-2007,Chandigarh,291420017,Lohia Karpoori Institute of Technology for Social Change,5170 Modern Housing Complex ManimajraChandigarh-160101,234000.00
18,2006-2007,Chandigarh,291420027,Morning Star Fellowship Society,No.1738 Mavli Jagraon Complex Chandigarh  -,0.00
19,2006-2007,Chandigarh,291420010,North West India Baptist Association,Church  Sector 44 - CChandigarh  -160047,9360060.00
20,2006-2007,Chandigarh,291420001,Punjab Backward Classes Developmental Board,1070 Sector 15 - BChandigarh-,0.00
21,2006-2007,Chandigarh,291420002,Ramakrishan Mission Ashram,Madhya Marg Sector 15 - BChandigarh-160015,1225535.00
22,2006-2007,Chandigarh,291420046,Regional Centre for Enterpreneurship Development,SC)-313-14 2nd Floor Sector 35-BChandigarhUnion Territory-160022,0.00
23,2006-2007,Chandigarh,291420035,Sahayta Charitable Welfare Society,House No.1220 Sector-18C Chandigarh(U.T.) -,766289.00
24,2006-2007,Chandigarh,291420049,Satnam Sarab Kalyan Trust,#1078/2 Sector 39-B ChandigarhUnion Territory-160036,2991454.00
25,2006-2007,Chandigarh,291420052,Shri guru Granth  Sahib Sewa Society,IMAComplexSector 35-B ChandigarhUT-160022,32932.00
26,2006-2007,Chandigarh,291420029,Shubhkarman health Care Society,House No.-3610 Sector 35-D Chandigarh(U.T.) -160022,0.00
27,2006-2007,Chandigarh,291420003,Simla Catholic Diocese,P.O.Box 709 Sector 19 - AChandigarh-160019,6717404.00
28,2006-2007,Chandigarh,291420004,Simla Chandigarh Diocese Society,P.O.Box 709  Sector 19 ACHANDIGARH -160019,23630393.00
29,2006-2007,Chandigarh,291420005,Simla Chandigarh Education Society,P.O.Box 709 Sector 19 - AChandigarh-160019,0.00
30,2006-2007,Chandigarh,291420056,Society for Rehabilitation of Mentally ChallengedChandigarh,C/o Bharatiya Vidya Bhavan Sector 27-BMadhya MargChandigarhUT Chandigarh-160019,0.00
31,2006-2007,Chandigarh,291420032,Society for Social Health,No. 206/2 Sector 41A Chandigarh Chandigarh -160036,0.00
32,2006-2007,Chandigarh,291420053,Sri Guru Amardas Charitable Trust,# 519 Sector 10-D ChandigarhChandigarh(UT)-160011,1210830.00
33,2006-2007,Chandigarh,291420016,Sri Sathya Sai Gramin Jagriti,H.No. 551 Sector 8 - BChandigarh-160018,663997.00
34,2006-2007,Chandigarh,291420019,Survival for Women and Children Foundation,636  Sector 16 - DChandigarh-160015,2310952.00
35,2006-2007,Chandigarh,291420043,The Punjab Health Systems Corporation,S.C.O. 341-42 Sector 34-A Chandigarh(Union Territory_ -160022,0.00
36,2006-2007,Chandigarh,291420038,Theater Age,H.No.86 Sector 48-C ChandigarhChandigarh(UT)-160047,0.00
37,2006-2007,Chandigarh,291420033,Voluntary Health Association of Punjab,SCF 18./1 Sector-D  ChandigarhChandigarh-160011,1414460.00
38,2006-2007,Chandigarh,291420008,Youth Technical Training Society,R. No. 13 B Karuna Sadan Sector 11 - BChandigarh-160011,272500.00
