S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Gujarat,042000021,Aahadham Seva Mandal,KOPARLI ROAD  VAPI  -396191,0.00
2,2006-2007,Gujarat,041960120,Aarogya: Centre for Health-Nutrition Education and Health Promotion,C-2 Biren Appartments Fatehgunj   Char Rasta Above Punjab Nat. BankVadodara (Gujarat)-390002,20000.00
3,2006-2007,Gujarat,041910201,Abhikram,Gujarat Lok Samiti Premises Lal Darwaja AhmedabadGujarat-,166590.00
4,2006-2007,Gujarat,042000096,Abhishyam Foundation,C/O Anu Eye Hospital Char Rasta Killa PardiValsad Distt. (Gujarat)-396125,0.00
5,2006-2007,Gujarat,041990015,Action Research In Commun  Health & Dev., MANGROL P.OBHARUCH -393150,1678324.00
6,2006-2007,Gujarat,041910276,Adhyatma Vidya Mandir Trust,Tattva-tirth Bhilaj Road Thaltej Ahmedabad (Gujarat) -380059,2203076.00
7,2006-2007,Gujarat,042000052,Adivashi Ashram Ahwa,Ahwa Dangs (Dt) Gujarat -,0.00
8,2006-2007,Gujarat,042100009,Adivasi Chhatralaya Education Trust, ZANKHVAVSURAT  -394440,11228603.00
9,2006-2007,Gujarat,042090016,Adivasi Kheti Yojna,Mankroda- Bhiloda SabarkanthanGujarat-383245,1528365.00
10,2006-2007,Gujarat,042100005,Adivasi Pragati Kendra Society,Adivasi Pragati Kendra Opp Railway StationSURAT    Vyara -394650,3956811.00
11,2006-2007,Gujarat,042090091,Adivasi Pragati Mandal, MEGHRAJSABARKANTHA -383350,0.00
12,2006-2007,Gujarat,041990021,Adivasi Samaj Seva Kendra,Sagbra  SAGBARADist- NARMADA Gujarat-393050,110000.00
13,2006-2007,Gujarat,041990004,Adivasi Samajik Kendra Educational Society,At.- Nivalda  Post. Tq- Deliapada District- DediapadaGujarat-393040,2132679.00
14,2006-2007,Gujarat,041990044,Adivasi Samajik Kendra Educational Society,Relva TA-Dediapada NarmadaGujarat-393040,6414832.00
15,2006-2007,Gujarat,041990045,Adivasi Samajik Kendra Educational Society,NaniSingloti P.O:Besna TA:Dediapada Distt. NarmadaGujarat-393040,16508759.00
16,2006-2007,Gujarat,042090050,Adivasi Seva Samiti,PO: Sarvoday Kendra Bhiloda  Dist. SabarkanthaGujarat-,0.00
17,2006-2007,Gujarat,041990031,Adivasi Seva Sangh, HINGORIABHARUCH -393110,3720372.00
18,2006-2007,Gujarat,041990029,Adivasi Sevalaya Educational Trust, JHAGADIABHARUCH -393110,500000.00
19,2006-2007,Gujarat,042090011,Adivasi Sevalaya Educational Trust,Vijaynagar SabarkanthaGujarat-383460,3895813.00
20,2006-2007,Gujarat,041960079,Adivasi Shaikshanik & Arogya Kendra,BODELI ROAD P.O.- KAWANTBAROAD Gujrat-391170,1022623.00
21,2006-2007,Gujarat,041990062,Adivasi Social Service Society,Nani Singloti PO Besna Ta Dediapada NarmadaGujarat-393040,5847349.00
22,2006-2007,Gujarat,041910308,Advanced Transfusion Medicine Research Foundation,'Prathama Blood CentreB/h.Jivraj Mehta HospitalOppJaltarang clubVasnaAhmedabad Gujarat-380007,0.00
23,2006-2007,Gujarat,041960103,Afmi Charitable Trust,Muslim Medical Centre Haran Khana RoadPanigate Baroda Gujarat-390019,3138929.00
24,2006-2007,Gujarat,041910091,Aga Khan Rural Support Programme (India),9th 10th Floor Corporate House Opp Dinesh HallOff Ashram Road380009,119884702.00
25,2006-2007,Gujarat,041910293,Ahmedabad Diamond Association Medical Trust,54 Sardar Patel Market Near  Samjuba Hospital BapunagarAhmedabad (Gujarat)-380024,0.00
26,2006-2007,Gujarat,041910012,Ahmedabad Jesuit Schools Society,Newman Hall P.B.4002 Navrangpura AhmedabadGujarat-380009,4500000.00
27,2006-2007,Gujarat,041910291,Ahmedabad Management Association,ATIRA Campus Dr Vikram Sarabhai Marg VastrapurAhmedabad (Gujarat)-380015,0.00
28,2006-2007,Gujarat,041910001,Ahmedabad Study Action Group,V FLOOR KASHMIRA CHAMBERS B/H Popular HouseNavrangpuraAHMEDABAD-380009,88600.00
29,2006-2007,Gujarat,041910079,Ahmedabad Women's Action Group,"AWAG Kunj Behind nishant apartments
Bhudarpura AmbawadiAhmedabad380015",12178629.00
30,2006-2007,Gujarat,041960087,Akshar Trust,11th floor Kirti Towers Next to kirti Mandir Tilak Road Vadodara-390001Vadodara390001,176335.00
31,2006-2007,Gujarat,041910195,Al-Ameen Lokhit Charitable Trust, SHAH-E-ALAMAHMEDABAD  -380028,201608.60
32,2006-2007,Gujarat,041910278,Al-Ameen Public Charitable Trust,Near Gujarat Samachar Press KhanpurAhmedabad (Gujarat)-380001,728900.00
33,2006-2007,Gujarat,041980046,Al-Mahdi  Foundation,489/B-1 Reza ParkB/h Excel Guest HouseSishuviharPrabhudasTalavBhavnagar Gujarat-364001,5455806.00
34,2006-2007,Gujarat,042000073,Alipore Social Welfare Trust Navsari,Navsari  Gujarat -,2208066.00
35,2006-2007,Gujarat,041960134,All in Development,The Ware House Santok chambers Opp.Sayaji Iron Co. Chhani RoadVadodara Gujarat-390002,0.00
36,2006-2007,Gujarat,041910203,ALL INDIA DISASTER MITIGATION INSTITUTE,411 ASHRAM ROAD  AHMEDABAD -380009,21363568.90
37,2006-2007,Gujarat,041960111,Alpha Missionary Movement,24 Jayesh Colony FatehgunjBaroda Gujarat-390002,3337535.00
38,2006-2007,Gujarat,042090129,Aman Charitable Trust,At Panpur Patiya Tal HimatnagarSabar Kantha,0.00
39,2006-2007,Gujarat,041910033,Amar Bharti Project, DEHEGAMAHMEDABAD -382308,0.00
40,2006-2007,Gujarat,042080051,Amber Ashrayee Mahila Benefit Association,Jayant Society Mavdi Plot Rajkot (Gujarat) -360004,626316.00
41,2006-2007,Gujarat,042030017,Ambuja Cement Foundation,Gujarat Ambuja Cements Ltd.   PO  Ambujanagar Taluka-KadinavJunagarh Gujarat-,0.00
42,2006-2007,Gujarat,042020012,Amine Sariyat Education Trust,Rajkot Highway Road Near High School Dhrol JamnagarGujarat-361210,7462362.40
43,2006-2007,Gujarat,041930008,Amreli Education and Charitable Trust,'Ashish' Ramnagar Street No.9 AmreliGujarat-365601,0.00
44,2006-2007,Gujarat,041910335,Anand Kalyan Nidhi Trust,96 Chunara No Khancho Shahpur AhmedabadGujarat-380001,935277.00
45,2006-2007,Gujarat,041960008,Anand Niketan Ashram Trust, KAWANTBARODA -391135,0.00
46,2006-2007,Gujarat,041980033,Anand Vatika Bhagini Mandal Trust,Parimal Takhteshwar Plot Bhavnagar Gujarat -,0.00
47,2006-2007,Gujarat,041980031,Anandi,B-4/1 Sahajanand Tower Jivraj Park380051,4096336.00
48,2006-2007,Gujarat,042100099,Anandi Maa Guru Dhyanyogiji Kalyan Kendra,Madhusudan Niwas Vasu-SuratGujarat-395007,29802385.00
49,2006-2007,Gujarat,042050059,Andh Apang Manav Kalyan Society,C/o Rana Hospital Bhidgate Mandvi Kutch Gujarat -370465,0.00
50,2006-2007,Gujarat,042080037,Andhjan Kalyan Trust,C-1 Ravikiran - 1 Stn Rd Dhoraj Dist. RajkotGujarat-,270851.00
