S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Meghalaya,214250051,Archdiocese Of Shillong,ArchBishop's House ShillongMeghalaya-793003,39915704.00
2,2006-2007,Meghalaya,214270008,Assumption Mission, TikrikllaWest Garo Hills-,400250.00
3,2006-2007,Meghalaya,214260024,BAKDIL,Lower Chandmari TuraWest Garo Hills Meghalaya-794002,8163756.00
4,2006-2007,Meghalaya,214530003,Bethany Children's Home, NongsderShillong-,1224332.00
5,2006-2007,Meghalaya,214250065,Bethany Society,Arai Mile New Tura W. Garo HillsMeghalaya-794101,8714227.61
6,2006-2007,Meghalaya,214240005,Biate Tribal Social Welfare Organisation,Ladtheliboh JowaiMeghalaya-793150,0.00
7,2006-2007,Meghalaya,214240001,Bishop's Hostel, JowaiJaintia Hills -793150,0.00
8,2006-2007,Meghalaya,214260018,Bosco Mount, RongkhonTura -794001,726255.00
9,2006-2007,Meghalaya,214240011,Bosco Pnar,  Jowai -793150,4771079.00
10,2006-2007,Meghalaya,214250027,Bosco Reach Out,Sacred Heart College  Dist: Shillong  East Khasi HillsMeghalaya-793008,72172250.69
11,2006-2007,Meghalaya,214250009,Catholic Church, UmkadhorShillong-,2694948.00
12,2006-2007,Meghalaya,214250023,Catholic Church, NongpohEast Khasi Hills -793102,173029.00
13,2006-2007,Meghalaya,214250064,Catholic Church,Umsning  East Khasi Hills Meghalya-,0.00
14,2006-2007,Meghalaya,214270004,Catholic Church, RingdoSonapahar -793119,57153.00
15,2006-2007,Meghalaya,214260011,Catholic Church (St. Teresa Church), DadengiriWest Garo Hills-,0.00
16,2006-2007,Meghalaya,214250020,Catholic Church divine Saviour, NongthymmaiShillong -793104,2625385.00
17,2006-2007,Meghalaya,214270007,Catholic Mission, West Garo Hills Meghalaya-,0.00
18,2006-2007,Meghalaya,214260006,Catholoc Church Parish,Chokpot West Garo HillsMeghalaya-,0.00
19,2006-2007,Meghalaya,214250022,Christ King College,  Shillong -793003,1324470.00
20,2006-2007,Meghalaya,214240010,Church Of Annunciation (Catholic Church), NamdongMeghalaya -793150,0.00
21,2006-2007,Meghalaya,214250048,Church Of Epiphany,Mawbri Ri Bhoi Meghalaya-793103,57165.00
22,2006-2007,Meghalaya,214250019,Church of God Ecclesia,Mawkhar Main Road Shillong Meghalaya-793001,1578673.00
23,2006-2007,Meghalaya,214250011,Church Of Good Shepherd, JongkshaShillong -793003,1281.00
24,2006-2007,Meghalaya,214530008,Claretian Formation Association of North East India,Claret Villa MawlaiShillong -793008,20395649.00
25,2006-2007,Meghalaya,214250094,Cresens Educational Trust,Crescens Building M.G. Road Shillong East Khasi HillsMeghalaya-793001,0.00
26,2006-2007,Meghalaya,214250053,Daughters Of St Paul  Society,Laitumkhram ShillongMeghalaya-793003,0.00
27,2006-2007,Meghalaya,214240018,Diocese of Jowai,Bishop's House Jowai Jaintia Hills DistrictMeghalaya-793150,1471200.00
28,2006-2007,Meghalaya,214270012,Diocese of Nongston,Bishop's House Nongstoin West Khasi HillsMeghalaya-793119,4210478.00
29,2006-2007,Meghalaya,214260002,Diocese Of Tura,Bishop's House TuraMeghalaya-794001,28688584.00
30,2006-2007,Meghalaya,214230012,District Multipurpose Socio Economic Dev. Organisation,Kusimkolgre Willaim Nagar East Garo HillsMeghalaya-,609900.00
31,2006-2007,Meghalaya,214250086,Divya Jeevan Foundation Society,Lady Veronica Park Laitumkhrah Shillong East Khasi HillsMeghalaya-793003,0.00
32,2006-2007,Meghalaya,214530011,Don Bosco Centre for Indigenous Cultures,PO Mawlai ShillongMeghalaya-793008,4203090.00
33,2006-2007,Meghalaya,214260019,Don Bosco College,Tura West Garo HillsMeghalaya.-,10177041.94
34,2006-2007,Meghalaya,214250072,Don Bosco Education Aid Society,Sacred Heart College Shillong East Khasi HillsMeghalaya-,24203260.00
35,2006-2007,Meghalaya,214250063,Don Bosco Youth Centre,Don Bosco Road  Shillong-793003,559381.00
36,2006-2007,Meghalaya,214250054,DOULOS BIBLE INSTITUTE,Riathsamathiah Shillong -793001,1850274.00
37,2006-2007,Meghalaya,214250070,Dwar Jingkyrmen,School For Children in Need of  Special Education StonlandShillong Meghalaya-793003,16951.00
38,2006-2007,Meghalaya,214250001,Evangelical Free Church of  India,P.O  Madanriting 21 East Khasi Hills ShillongMeghalaya-793021,10025894.35
39,2006-2007,Meghalaya,214530009,Ferando Development Educational and Welfare Society,St. Margaret's Convent  PeachlandsShillong Meghalaya-793003,0.00
40,2006-2007,Meghalaya,214240016,Ferrando Educational and Welfare Society,Ferrando convent Myndihati Jaintia Hills Meghalaya -793200,783.00
41,2006-2007,Meghalaya,214250076,Ferrando Speech & Hearing Centre,Mawroh- Mawlai Shillong East Khasi Hills -793008,7250487.00
42,2006-2007,Meghalaya,214250090,FMA-Outreach for Underprivileged Women and Children,Auxilium Nongthymmai Shillong East Khasi Hills (Meghalaya) -793014,3053328.00
43,2006-2007,Meghalaya,214290002,Franciscan Capuchin Social Service Society,Byrnihat Ri-Bhoi DistrictMeghalaya-793101,17313643.00
44,2006-2007,Meghalaya,214260008,Garo Baptist Convention,Tura  Meghalaya   -794002,1289245.00
45,2006-2007,Meghalaya,214260016,Holy Cross Church,Rongkhon TuraMeghalaya-794001,606000.00
46,2006-2007,Meghalaya,214240004,Holy Family Church,Khliehriat Naintia HillsMeghalaya-793200,0.00
47,2006-2007,Meghalaya,214240008,Immaculate Conception Church,Mawkyndeng Shillong -793150,248130.00
48,2006-2007,Meghalaya,214250081,Impulse NGO Network,Temple Road Lower Lachumiere near Horse shoe Blg ShillongMeghalaya-793001,1321382.00
49,2006-2007,Meghalaya,214260020,Integral Tribal Welfare Society,St. Claret Mission Ampati West Garo HillsMeghalaya.-,1296067.00
50,2006-2007,Meghalaya,214250041,Kharang Rural  Centre,Goldmine ShillongMeghalaya-793004,0.00
51,2006-2007,Meghalaya,214250010,Khasi Jaintia Presbyterian Assembly Social Economic Life Development Association,Church House Mission Compound ShillongMeghalaya-793002,736720.00
