S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Punjab,115270007,1008-Sant Baba Hari Singh Ji Neki Wale Memorial Charitable Society,Vill-Panjaur Panjaur HoshiarpurPunjab-144404,8215.00
2,2006-2007,Punjab,115320008,Adarsh Seva Samiti,Mohall Bari Sansthan Anandpur Sahib RoparPunjab-,284892.00
3,2006-2007,Punjab,115210002,ALL INDIA PINGALWARA CHARITABLE SOCIETY, AmritsarPunjab-,59018589.14
4,2006-2007,Punjab,115300028,Anand Isher Educational Charitable Trust,Chhappar Road Vill-Chhappar LudhianaPunjab-,79569140.00
5,2006-2007,Punjab,115320016,Association for Social and Rural Advancement,Vill & PO-Dher Teh-Anandpur Sahib RoparPunjab-140123,0.00
6,2006-2007,Punjab,115260004,Avalon Girls Higher Secondary School,Mission Road PathankotPunjab-,0.00
7,2006-2007,Punjab,115280023,Baba Kashmira Singh Jan Seva Trust,City V Garha JalandharPunjab-144022,6816936.93
8,2006-2007,Punjab,115260020,Baring Union Christian College Association, Batala Punjab-,11390.00
9,2006-2007,Punjab,115260021,Beersheba Church of God, PathankotPunjab-145001,20192660.00
10,2006-2007,Punjab,115270004,Bhagat Singh Kusht Ashram,Dasuya HoshiarpurPunjab-,270743.00
11,2006-2007,Punjab,115270006,Bhai Ghanaiya Charitable Trust,372/ Gobind Nagar By Pass P O - Urmar HoshiarpurPunjab-144204,943814.00
12,2006-2007,Punjab,115210028,Bhai Ghanaya Ji Mission Society,62 East Mohan Nagar AmritsarPunjab-143001,0.00
13,2006-2007,Punjab,115210020,BIBI KAULAN JI BHALAI KENDER TRUST CHARITABLE,Tarn Taran RoadAmritsar143001,2959921.00
14,2006-2007,Punjab,115210029,Bible Church of God,Post Box NO.-32 Back side Aanaam Cinema CourtRoad Amritsar-143001,553545.00
15,2006-2007,Punjab,115270001,Carmelite Charitable Society, Hoshiarpur Punjab-,1338406.00
16,2006-2007,Punjab,115280017,Catholic Institute of Carmelite Sisters, Jalandhar CanttPunjab-,62767.00
17,2006-2007,Punjab,115210018,Chief Khalsa Diwan,G.T. Road  AmritsarPunjab-,176475.00
18,2006-2007,Punjab,115300018,Christian Community Service Centre,Brown Road B-XI 1995  Near CMC Library LudhianaPunjab-141008,3915699.00
19,2006-2007,Punjab,115260013,Christian Institute of Religious Studies,Baring Union Christian College BatalaPunjab-143505,406920.00
20,2006-2007,Punjab,115300003,Christian Medical College,Ludhiana Society Brown Road LudhianaPunjab-141008,20810849.14
21,2006-2007,Punjab,115290002,Community Poytechinc,V.P.O. Palahii Teh: Phagwara  Dist: KapurthalaPUNJAB-144403,0.00
22,2006-2007,Punjab,115290005,Daughters of Mary Punjab,Christ the King Convent Kanjali RoadKapurthala Punjab-144601,1081671.00
23,2006-2007,Punjab,115210019,Dera Baba Teja Singh Trust,Village Saidpur Teh. Baba BakalaDistt. Amritsar Punjab-,0.00
24,2006-2007,Punjab,115210009,Diocese of Amritsar, AmritsarPunjab-,1464742.00
25,2006-2007,Punjab,115300007,Diocese of Chandigarh,Church of North India CNI Compound Brown RoadLudhianaPunjab-,970842.00
26,2006-2007,Punjab,115280003,Diocese of Jalandhar, Jalandhar CanttPunjab-,13881142.00
27,2006-2007,Punjab,115300020,Dream and Beauty Charitable  Trust,Indira ColonyB-XXXI-419/4 Chandigarh Road LudhianaPunjab-141008,77837859.25
28,2006-2007,Punjab,115300006,Ewing Christian Primary School,Mission Compound Brown Road LudhianaPunjab-,0.00
29,2006-2007,Punjab,115250002,Frances Newton Hospital, Firozpur Punjab-152001,1822868.00
30,2006-2007,Punjab,115210008,Girls Mission Hostel, AmritsarPunjab-,409940.00
31,2006-2007,Punjab,115210024,Gurbakhsh Singh Nanak Singh Foundation,Preet Nagar Tehsil Ajanla AmritsarPunjab-,0.00
32,2006-2007,Punjab,115300017,Guru Angad Dev Sewa Society,Near Jamal Pur Power House Chandigarh RoadLudhianaPUNJAB-,0.00
33,2006-2007,Punjab,115300013,Guru Gobind Singh Charitable Trust,H No.1856Street No. 5 Maharaj Nagar LudhianaPunjab-141001,199065.00
34,2006-2007,Punjab,115300010,Guru Govind Singh Study Circle,Model Town Extension LudhianaPunjab-,0.00
35,2006-2007,Punjab,115280018,Guru Nanak Mission Hospital Trust,Guru Nanak Chowk Jalandhar City Punjab-144001,19242917.00
36,2006-2007,Punjab,115280021,Guru Nanak Mission Medical and Educational Trust,Dhahan-Kalerun Bunga NawanshaharPunjab-,19530136.00
37,2006-2007,Punjab,115300015,Guru Tegh Bahadur Sahib Charitable Hospital,Shastri Nagar Model Town LudhianaPunjab-141002,0.00
38,2006-2007,Punjab,115320002,Henderson Jubilee School, PatialaPunjab-,0.00
39,2006-2007,Punjab,115320001,Henderson Memorial Girls High School,Kharar PatialaPunjab-,0.00
40,2006-2007,Punjab,115320014,Holy Ghost Ministries,V.PO-Kotla Nihang RoparPunjab-140001,690648.00
41,2006-2007,Punjab,115280027,Holy Trinity Seminary Church  Society,Holy Trinity Seminary Chogitty JalandharPunjab-144009,0.00
42,2006-2007,Punjab,115280008,Indutrial Training Centre United Christian Institute,Suranussi JalandharPunjab-144027,24000.00
43,2006-2007,Punjab,115280020,Jai Rani Province,Saradhana Bhavan 27 The Mall  Jalandhar CanttPunjab-,3449472.00
44,2006-2007,Punjab,115280025,Jalandhar Welfare Society,7A Old Jawaher Nagar Jalandhar City JalandharPunjab-144001,0.00
45,2006-2007,Punjab,115280012,Jyothi Province Sacred Heart Congregation,G.T.Road Maqsudan  Jalandhar City Punjab-,94151.00
46,2006-2007,Punjab,115210006,Kirpal Ruhani Satsang Spriritual Society,361- A The Mall Amritsar  Punjab-,0.00
47,2006-2007,Punjab,115320019,Lifesteps Foundation,632 Phase 3A Mohali RoparPunjab-,1866753.46
48,2006-2007,Punjab,115340001,Little Flower Religious & Charitable Society, MuktsarPunjab-,0.00
49,2006-2007,Punjab,115210010,Maharaj Jagat SIngh Medical Relief Society,Beas PO Dera Baba Jaimal SIngh Dist: AmritsarPunjab -,10056938.00
50,2006-2007,Punjab,115210021,Maharaja Baba Dev Singh Charitable Trust,Railway Road Taran Taran AmritsarPunjab-,838072.00
51,2006-2007,Punjab,115280024,Manav Sehyog Society,Multani Building Ladowali Road Jalandhar city JalandharPunjab-144001,1413639.00
52,2006-2007,Punjab,115230001,Methodist Church in India,Mission School Budhlada BhatindaPunjab-,110000.00
53,2006-2007,Punjab,115260016,Methodist Co-Educational Senior Secondary School,Kahnuwan Road Batala GurdaspurPunjab-,380000.00
54,2006-2007,Punjab,115260014,Methodist Hostel,Kahnuwan Road Batala  Dist: GurdaspurPunjab-,2507665.00
55,2006-2007,Punjab,115260018,Methodist Hostel Training School,Kahanuwan Road Batala Dist: GurdaspurPunjab-,1722117.78
56,2006-2007,Punjab,115260015,Methodist Primary School,Kahnuwan Road GurdaspurPunjab-,55000.00
57,2006-2007,Punjab,115260006,Milne Memoral High School, DhariwalPunjab-143519,0.00
58,2006-2007,Punjab,115250001,Mission Primary School, AboharPunjab-,110000.00
59,2006-2007,Punjab,115280028,Nari Niketan Trust,Nakodar road Town/City:JalandharDistt: Jalandhar Punjab-144003,259200.00
60,2006-2007,Punjab,115300026,Nehru Sidhant Kender Trust,Feroze Gandhi Market Pakhowal roadLudhiana Punjab-141001,0.00
61,2006-2007,Punjab,115360001,Noel Mission School,Village & PO- Bhikhi MansaPunjab-148026,0.00
