S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Himachal Pradesh,182520025,Action Research and Training Institute (ARTI),V.P.O. Rajgarh Distt.- SirmourHimachal Pradesh-173101,450000.00
2,2006-2007,Himachal Pradesh,182470010,Ananda-Sustianabale Development for the Welfare of Nature and Society,The Krishna Temple Thawa Nagar KulluHimachal Pradesh-175130,2460809.00
3,2006-2007,Himachal Pradesh,182510029,Association for Social Health in India,2 Craig Garden Near Secretariat Distt.- ShimlaHimachal Pradesh-171002,508962.00
4,2006-2007,Himachal Pradesh,182520027,"Awarness Services for Rural Areas ""ASRA""",Vill. & PO Nainidhar Teh  Shillai SirmourHimachal Pradesh-173027,0.00
5,2006-2007,Himachal Pradesh,182420006,Chetna,Roura Sector-III Bilaspur Near Govt.(Girls)Senior SecondarySchoolBilaspur Himachal Pradesh.-174001,0.00
6,2006-2007,Himachal Pradesh,182450025,Chinmaya Tapovan Trust, Kangra Himachal Pradesh -,311361.78
7,2006-2007,Himachal Pradesh,182520020,Community Action for Rural Excellence,V.P.O. Birla Teh Nahan  Via-Dadahu Distt-Sirmour -173022,32800.00
8,2006-2007,Himachal Pradesh,182450005,Dalai Lama's Central Tibetan Relief Committee,Central Tibetan Sectt Gang Chen Kyeshaong Session Rd. DharamshalaDist: Kangra Himachal Pradesh-176715,112562501.74
9,2006-2007,Himachal Pradesh,182500005,Deen Bandhu Seva Mandal,Bharnal  MandiHimachal Pradesh -,0.00
10,2006-2007,Himachal Pradesh,182540016,Devbhumi Himachal Development Foundation,Dhiarighat P.O BishaSolan173215,0.00
11,2006-2007,Himachal Pradesh,182470009,Dhagpo Shedrup Ling Monastic Cultural Society,Vill.& PO-Kais Kothi-Kais KulluHimachal Pradesh-175101,10026937.00
12,2006-2007,Himachal Pradesh,182450026,Dip Tsechokling Monastery School, Dist: KangraHimachal Pradesh-,808188.00
13,2006-2007,Himachal Pradesh,182500010,Divya Manav Jyoti Anathalaya,Village and Post- Dehar MandiHimachal Pradesh-175030,0.00
14,2006-2007,Himachal Pradesh,182450046,Dongyu Gatsal Ling Trust,Tashi Jong P.O.-TaragarhDistt.-Kangra Himachal Pradesh-176081,19227385.00
15,2006-2007,Himachal Pradesh,182450056,Dorzong Manastic Institute Charitable Trust,Tashi Jong PO- Taragarh KangraHimachal Pradesh-176081,9456208.00
16,2006-2007,Himachal Pradesh,182540009,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,Nauni  Dist. SolanHimachal Pradesh -,0.00
17,2006-2007,Himachal Pradesh,182430005,Education Society,Chaminu PO Baror via Sultanpur Dist: ChambaHimachal Pradesh-,4012811.00
18,2006-2007,Himachal Pradesh,182520019,Education Society Vidya Niketan,Rohari P.O Kotla  Bangi SirmourHimachal Pradesh-,0.00
19,2006-2007,Himachal Pradesh,182450033,Foundation for Universal Responsibility of his Holiness,East Court Zone Macleodganj Dharamala Dist. KangraHimachal Pradesh-,0.00
20,2006-2007,Himachal Pradesh,182530001,Grameen Kalyan Mandal, Dist. HamirpurHimachal Pradesh -,0.00
21,2006-2007,Himachal Pradesh,182470005,H.P. Mahila Kalyan Mandal, Dist. KulluHimachal Pradesh-,0.00
22,2006-2007,Himachal Pradesh,182510012,Himachal Harijan Kalyan Sanstha Theog, SimlaHimachal Pradesh-,1308714.00
23,2006-2007,Himachal Pradesh,182540003,Himachal Jan Vikas Sahyog Sansthan, Dist. SolanHimachal Pradesh -,611246.00
24,2006-2007,Himachal Pradesh,182510014,Himachal Pradesh Voluntary Health Association,B-37 Phase-ISector-II New Shimla171009,1677827.00
25,2006-2007,Himachal Pradesh,182520014,Himalaya Paryavaran evam Sanskriti Vikas Manch,Sri Ramkaji  Dist. SirmaurHImachal Pradesh -,0.00
26,2006-2007,Himachal Pradesh,182510020,Himalayan  Research Group,Umesh Bhavan Chotta Shimla  ShimlaH.P.-171002,747003.00
27,2006-2007,Himachal Pradesh,182450006,His Holiness The Dalai Lama s Religious and Cultural Society,Central Tibetan SecretariatDharamsala176215,26350395.12
28,2006-2007,Himachal Pradesh,182450013,His Holiness The Dalai Lama's Charitable Trust,Gangchen Kyishong P.O Dharamsala Dist: KangraHimachal Pradesh -176215,3340707.42
29,2006-2007,Himachal Pradesh,182520013,Hitkar Society,Koti PO Shaya Chabron Teh. Rajgarh Dist. SirmaurHimachal Pradesh -,0.00
30,2006-2007,Himachal Pradesh,182520015,Indira Ladies Club, Nahan Himachal Pradesh -,0.00
31,2006-2007,Himachal Pradesh,182540005,Indra Talimiyat Society,Malagarh  Dist. SolanHimachal Pradesh-,0.00
32,2006-2007,Himachal Pradesh,182510007,Indus Medical Foundation,Indus Drive Mount Jakhoo ShimlaHimachal Pradesh -171002,0.00
33,2006-2007,Himachal Pradesh,182450054,Institute of Budhist Dialectics,PO-Mcleod Ganj Dharamsala KangaraHimachal Pradesh-176219,17217522.00
34,2006-2007,Himachal Pradesh,182450032,International Sahaj Public School Society,Talnoe Dharamsala  Dist. KangraHimachal Pradesh-,0.00
35,2006-2007,Himachal Pradesh,182500007,Jagdishwari Samaj Kalyan Mandal,71\1-A Jawahar Nagar Khaliyan Dist. MandiHimachal Pradesh -175001,0.00
36,2006-2007,Himachal Pradesh,182470014,Jagriti,# 341 Ward 12 Shishamati KulluHimachal Pradesh-175101,0.00
37,2006-2007,Himachal Pradesh,182510027,Jonang Takten Phuntsok  ChoslingCultural Society,Tibetan Buddhist Monastery Sanjauli ShimlaHimachal Pradesh-,11521459.00
38,2006-2007,Himachal Pradesh,182450052,Kangra Mahila Sabha,C/o Shri Karu Krishan VPO- Rait Tehsil Shahpur KangraHimachal Pradesh-176208,0.00
39,2006-2007,Himachal Pradesh,182540015,Kasavisa, Dist. Solan Himachal Pradesh -,0.00
40,2006-2007,Himachal Pradesh,182520004,Kham Kathak Tibetan Society,Sataun.  SirpurHimachal Pradesh -,1160134.96
41,2006-2007,Himachal Pradesh,182470007,Kullu Rotary Association,Dimpu Tyres Mall Road DhalpurKullu-175101,1712827.00
42,2006-2007,Himachal Pradesh,182470001,Lady Willingdon Hospital,Manali Dist: KuluHimachal Pradesh -175131,3333794.64
43,2006-2007,Himachal Pradesh,182550002,Lala Jagat Narain Himotkarsh Kanya Mahavidyalya,Shiksha Samiti VPO-Kotla Khurd Teh. & Dist. UnaHimachal Pradesh-174303,11000.00
44,2006-2007,Himachal Pradesh,182470013,Layul Tribals Welfare Association,112/7 Police Station Road Town/City: ManaliDistt: Kullu Himachal Pradesh-175131,0.00
