S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Haryana,172270093,17000 FT FOUNDATION,Q 139 South City 1GURGAON122003,1444653.00
2,2017-2018,Haryana,172250038,AATI PICHRA MAHILA AVAM BUJURG VIKAS MUNCH,HOUSE NO. 930 30 FEET ROAD PARVATIYA COLONY NIT FARIDABAD-121005FARIDABAD121005,0.00
3,2017-2018,Haryana,172270079,ADARSH RURAL DEVELOPMENT SOCIETY,227 DEEP PLAZA NEAR COURT GURGAONGURGAON122001,0.00
4,2017-2018,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,0.00
5,2017-2018,Haryana,178010003,Afia Educational and social welfare society,NaginaNagina122108,0.00
6,2017-2018,Haryana,172270083,AGRASAR,A-261 SOUTH CITY-IGURGOAN122001,6243821.24
7,2017-2018,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,29251124.00
8,2017-2018,Haryana,172320011,Anant Charitable Trust,294/8 Bank ColonyKurukshetra136118,114300.00
9,2017-2018,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,4973185.83
10,2017-2018,Haryana,172270087,ARPAN MUKHOPADHYAY MEMORIAL TRUST,24/801 HERITAGE CITY M.G ROAD DLF-IIGURGAONGURGAON122002,0.00
11,2017-2018,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
12,2017-2018,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
13,2017-2018,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,8717926.95
14,2017-2018,Haryana,172350009,Association for Social Health in India Haryana State Branch,Ashiana Children Home Building Opp H No 642 Sector 16Panchkula134109,0.00
15,2017-2018,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,0.00
16,2017-2018,Haryana,172230005,Baba Yogi Neta Nath Trust,Village Lohani Tehsil and District BhiwaniHaryana127021,0.00
17,2017-2018,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,956826.00
18,2017-2018,Haryana,172250003,Bethany Social Service Society,A-2 Central Graman N.H.5 FaridabadHaryana-121001,362456.00
19,2017-2018,Haryana,172350008,BHARAT MEMORIAL CHARITABLE TRUST,86 INDUSTRIAL AREA PHASE IPANCHKULA134109,0.00
20,2017-2018,Haryana,172220001,BUWAN KOTHI INTERNATIONAL TURST,VILLAGE LEHERIANBHUNA125113,0.00
21,2017-2018,Haryana,172270082,CAIRN FOUNDATION,C/o CSR Department DLF Atria Building Jacaranda MargN Block DLF City Phase-II Gurgaon122002,238532014.00
22,2017-2018,Haryana,172210008,Christian Hospital,Jagadhari Dist: AmbalaHaryana-,706154.00
23,2017-2018,Haryana,172200008,CHURCH OF CHRIST FULL GOSPEL INDIA,PLOT NO. 24-B INDIARA GARDEN OPP. I.T.I.YAMUNA NAGAR135001,0.00
24,2017-2018,Haryana,172270080,COCACOLA INDIA FOUNDATION,No. 1601 1701 One Horizon Centre DLF Golf Course Road DLF Phase5 Sector 43 Gurgaon Haryana 122002Gurgaon122002,52000000.00
25,2017-2018,Haryana,172270092,Computer Shiksha,"G576 Florence Homes
Sushant Lok II
Sector 57 
GurgaonGURGAON122011",63097.00
26,2017-2018,Haryana,172270081,Developing Initiatives for Knowledge Social and Humanitarian Activities DIKSHA,E 401 Celebrity Homes Palam ViharGurgaon122017,381772.77
27,2017-2018,Haryana,172320010,DR VEENA CHOWDHARY FOUNDATION,485/3 Navchetna House Killa Sikha Raod Shahabad MKurukshetra136135,10000000.00
28,2017-2018,Haryana,172270057,Dr. Vijay Kumar Foundation,1969 Sector 4Gurgaon122001,159775.00
29,2017-2018,Haryana,172230006,Eco Club,Ward No 7 Siwani MandiBhiwani127046,0.00
30,2017-2018,Haryana,172270060,Education And development Society,Village Khuspuri Post Office Umra Tehsil NaginaNUH122108,0.00
31,2017-2018,Haryana,172250012,Educational Cum Vocational Association for the Disabled,100 FT.Road  Shyam Colony Ballabhgarh FaridabadHaryana-,534244.60
32,2017-2018,Haryana,172270077,End Poverty,M-48 South CIty 1Gurgaon122001,42278416.00
33,2017-2018,Haryana,172270097,Environmental Resources Foundation,11th Floor Vatika Professional PointGolf Course Extension Road Sector 66Gurgaon122001,0.00
34,2017-2018,Haryana,172370011,Gehlu Gian Bharti Shiksha Samiti,Village - Farmana Tehsil-Meham Distt.-RohtakHaryana-124520,0.00
35,2017-2018,Haryana,172270037,Genesis Foundation,A-50/5 DLF Qutab Enclave Phase-I GurgaonHaryana-122001,2133562.00
36,2017-2018,Haryana,172250035,Global Orphanage Trust,G-169A Sector 10 DLF Faridabad-121006(Haryana)Faridabad121006,1813711.00
37,2017-2018,Haryana,172210022,Gram Sudhar Samiti,Khanpur Brahamanda AmbalaHaryana-,0.00
38,2017-2018,Haryana,172290007,Gram Swarajya Sansthan,196  Premnagar HissarHaryana-,0.00
39,2017-2018,Haryana,172270019,GRAMIN VIKAS SAMITI,504/1 Bhim Garh Kheri-IINear Railway StationGurgaon Harayana - 122001GURGAON122001,0.00
40,2017-2018,Haryana,172200002,Gramin Vikas Vigyan Kendra,#303 CHOPRA GARDENYAMUNA NAGAR135001,0.00
41,2017-2018,Haryana,172400003,GRAMIN YUVA VIKAS MANDAL SERDHA,V.P.O. SERDHA DISTT. KAITHALKAITHAL136043,0.00
42,2017-2018,Haryana,172270056,Guru Nanak Sewa Sansthan,002/A Residency Ardee City Sector-52Gurgaon122001,263265.21
43,2017-2018,Haryana,172330007,Habitat for Humanity,Post Box 1543-GPOAt-Rakshit Bhavan Kalaka Road near Keel FactoryRewari Haryana -123401,1460303.50
