S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Nagaland,164780015,AGAPE YOUTH WELFARE ORGANISATION (AYWO),TOURIST COLONY POST BOX- 20WOKHA TOWN797111,0.00
2,2017-2018,Nagaland,164740006,Akhoia Village Farmer Society,Akhoia Village MokokchungNagaland.-,0.00
3,2017-2018,Nagaland,164730021,Anma Integrated Development Association,P.Box No.40 DimapurNagaland-797112,22390975.00
4,2017-2018,Nagaland,164730083,Asia Evangelistic Fellowship,PO Box - 111 2  1/2 Mile Near Kin School DimapurNagaland-797112,4395006.00
5,2017-2018,Nagaland,164730145,Asia Soul Winners,Hospital ColonyKOHIMA797001,174579.00
6,2017-2018,Nagaland,164730060,Bethesda Youth welfare Centre,Post Box -3194-Duncan Basti DimapurNagaland-79712,3008655.00
7,2017-2018,Nagaland,164730172,Better Life Foundation,H No 23A Sangtamtilla VillageDimapur797112,0.00
8,2017-2018,Nagaland,164740012,Care and Support Society,Post Box No 65Mokokchung798601,0.00
9,2017-2018,Nagaland,164730067,Care-Centre for Environment and Rural Poor,Post Box # 416United North Block Sector-BA-Mao ColonyBurma CampKK RoadDimapur Nagaland.-797112,0.00
10,2017-2018,Nagaland,164730184,CARING NEIGHBOURHOOD MINISTRY,"AOYIM VILLAGE H NO 34
NEW LAND ROAD
BPO OLD SHOWUBA
PO DIPHUPARDIMAPUR797112",0.00
11,2017-2018,Nagaland,164730094,Carmel Bhawan,P.B.68 Dimapur Nagaland -797112,5281578.00
12,2017-2018,Nagaland,164730170,CHERRY BLOSSOMS SOCIETY,LIERIE CHAZOU POST BOX 658 HOUSE NO.161KOHIM797001,1205082.00
13,2017-2018,Nagaland,164760008,CHING LEN FOUNDATION,ADC COLONY TOMPANG WARD NO 10MON798621,0.00
14,2017-2018,Nagaland,164730017,Clark Theological College,Aolijen MokokchungNagaland-,1635210.00
15,2017-2018,Nagaland,164730139,Clivia Welfare Society,H.No. 21 Padum Pukhuri DimapurDimapur P.O.797112,0.00
16,2017-2018,Nagaland,164730124,COMMUNITY AWARENESS AND DEVELOPMENT FOUNDATION,CAD FOUNDATION OFFICE OPP. WEST POLICE COLONY No. 194 PWD ROADDIMAPUR797112,0.00
17,2017-2018,Nagaland,164730155,COMMUNITY EDUCATIONAL CENTRE SOCIETY,GRACE COLONY KUDA C NAGARJAN  POST BOX 443DIMAPUR797112,0.00
18,2017-2018,Nagaland,164730024,Development Association of Nagaland,C/o Bishop's House P.O. Box No 3 Circular Road DimapurNagaland-797112,17724219.50
19,2017-2018,Nagaland,164730002,Diocese of Kohima,Bishop's House P..Box 3 Circular Road DimapurNagaland-797112,33254591.29
20,2017-2018,Nagaland,164730018,Don Bosco Book Centre,P.Box 43 DimapurNagaland-797112,0.00
21,2017-2018,Nagaland,164730064,Don Bosco Foundation for Education and Training,Don Bosco Provincial House  DimapurNagaland-797112,1877981.00
22,2017-2018,Nagaland,164730138,DON BOSCO VOCATIONAL TRAINING CENTRE,3rd MILE PB 40DIMAPUR797112,0.00
23,2017-2018,Nagaland,164730032,Eleutheros Christian Society,P.Box 51 Dist: TuensangNagaland-798612,0.00
24,2017-2018,Nagaland,164730137,ENTREPRENEUR DEVELOPMENT AND INTEGRATED TRAINING INSTITUTE (EDITI),N.S.T. Building 2nd Floor.Kohima797001,0.00
25,2017-2018,Nagaland,164750014,EVERGREEN WELFARE SOCIETY,OLD DC OFFICE COMPLEX DC WARD KIPHIRE -NAGALANDKIPHIRE798611,0.00
26,2017-2018,Nagaland,164730097,Faith Ministry Society,Nagagaon Colony Dimapur (Nagaland) -797112,0.00
27,2017-2018,Nagaland,164730072,Franciscan Clarist Society of North East,Clare Bhavan Kacharigaon PB No. 306Dimapur (Nagaland)-797112,11303324.00
28,2017-2018,Nagaland,164730156,FRIENDS OF THE POOR SOCIETY,HOUSE NO 116 UNB B BURMA CAMPDIMAPUR797112,127310.00
