S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Chandigarh,291420055,Aasra Foundation,# 1224 Sector-8C Chanidigarh UT -160009,0.00
2,2017-2018,Chandigarh,291420069,Alliance Francaise Le Corbusier de Chandigarh,Next to Hibiscus Garden Sector 36-AChandigarh160036,0.00
3,2017-2018,Chandigarh,291420084,ARRIVE SAFE SOCIETY OF CHANDIGARH,268 sector 21Achandigarh160022,0.00
4,2017-2018,Chandigarh,291420078,Aruna Asaf Ali Memorial Trust,Aruna Asaf ali Bhawan Sector 44-AChandigarh160047,277227.50
5,2017-2018,Chandigarh,291420081,BABA NANAK EDUCATIONAL SOCIETY,1501 SECTOR 36 DCHANDIGARH160036,3805111.25
6,2017-2018,Chandigarh,291420092,BHAI JAITAJEE FOUNDATION INDIA,PLOT NO.1 MADHYA MARG SGGS BHAWAN SECTOR 28 A CHANDIGARHCHANDIGARH160019,0.00
7,2017-2018,Chandigarh,291420026,Blood Bank Society,3rd Floor P.G.I.Chandigarh-,0.00
8,2017-2018,Chandigarh,291420025,Centre For Research in Rural and Indus Development,2-A Sector 19 - A Madhya Marg Chandigarh-160019,1752321.00
9,2017-2018,Chandigarh,291420044,CFI Ministries,61/17 New Darshani Bagh ManimajaraChandigarh(UT)-160101,71834993.88
10,2017-2018,Chandigarh,291420042,Church Leadership Development International(India),#104 Sector 23-A Chandigarh -160023,1257069.76
11,2017-2018,Chandigarh,291420067,CHURCH OF CHRIST,SCO 317/2 SEC-38DCHANDIGARH160017,2356290.76
12,2017-2018,Chandigarh,291420011,Church of God in India,Church Building  Sector 41 - CChandigarh-160055,5081342.00
13,2017-2018,Chandigarh,291420059,CONSERVATION HIMALAYAS,# 977 TOP FLOOR SECTOR 41-ACHANDIGARH160041,1756294.00
14,2017-2018,Chandigarh,291420079,DON BOSCO NAVJEEVAN SOCIETY,Don Bosco Navjeevan Centre Sector 24 BChandigarh160023,1690324.02
15,2017-2018,Chandigarh,291420075,FAITH IMPACT SOCIETY,MANIMAJRA CHURCH 5TH STREET SHANTI NAGAR MANIMAJRACHANDIGARH160101,1362127.25
