S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Uttar Pradesh,136510017,Gramin Vikas Samiti,Village-BaharipurPost-Baharipur222175,1218919.00
2,2017-2018,Uttar Pradesh,136760088,A.K. Lodi Memorial Society,B. 8/77 A. Bara-Gambhir Sing BhelupuraVaranasi (Uttar Pradesh)-221001,0.00
3,2017-2018,Uttar Pradesh,136470088,AADHAAR,Vill. Piparanem P.O. Pandeypurcity273403,0.00
4,2017-2018,Uttar Pradesh,136810082,AAKASH MAINDWAL FOUNDATION,107 BLOCK - MILANO MAHAGUN MOSAIC PHASE - 2 SECTOR-4 VAISHALIGHAZIABAD201010,5000.00
5,2017-2018,Uttar Pradesh,136470104,Aaroh Societies,c/o sri R.P.Mishra204Nahar RoadRustampurGorakhpur273001,0.00
6,2017-2018,Uttar Pradesh,137230022,ABBASI CHARITABLE AND EDUCATIONAL SOCIETY,Nayab Abbasi Girls Degree College Kailsa Road AmrohaJ. P. Nagar244221,0.00
7,2017-2018,Uttar Pradesh,136470097,Abbasi Educational Welfare Society,7 Park Road Civil Line GorakhpurGorakhpur273009,0.00
8,2017-2018,Uttar Pradesh,136280008,Abhiyan,Lodhu Thok Atarra Banda Uttar Pradesh-210201,1289800.00
9,2017-2018,Uttar Pradesh,136760132,Abhudaya Sansthan,S 8/314A-9-E-1near Tulsi Niketan SchoolKhjuriPandeypurVaranasiUttar Pradesh-221002,1327041.00
10,2017-2018,Uttar Pradesh,136230141,Abul Kalam Azad Jan Sewa Sansthan,6-bStrachy Road Civil Lines AllahabadUttar Pradesh-211001,0.00
11,2017-2018,Uttar Pradesh,136550430,ACADEMY OF MANAGEMENT STUDIES,15 LAXMANPURI FAIZABAD ROADLUCKNOW226016,0.00
12,2017-2018,Uttar Pradesh,136310032,Achhai Bar Gram Vikas Sewa Sansthan,Vill-k Murad Pur Po-Gaura Uppadhya Town/City: Mahsoo Distt: BastiUttar Pradesh-272124,0.00
13,2017-2018,Uttar Pradesh,136530044,Action For Women & Rural Development,454- Block-y Kidwai Nagar KanpurUttar Pradesh-,0.00
14,2017-2018,Uttar Pradesh,136520032,Adan Charitable Education Society,51/02 Mahaveeranpura Nagra JhansiJhansi U.P284003,1.00
15,2017-2018,Uttar Pradesh,136680032,ADARSH GRAM VIKAS SAMITI,VILLAGE KHAIRULLAPUR TEHSIL SADAR DISTRICT RAMPURRAMPUR244901,0.00
16,2017-2018,Uttar Pradesh,136720006,Adarsh Gramodyog Sewa Sansthan,Samjai Nagar P.o. Chandipur SultanpurUttar Pradesh-228151,0.00
17,2017-2018,Uttar Pradesh,136440021,Adarsh Gramodyog Vikas  Sansthan,Village-& Post- Deochandpur GhazipurUp-233204,0.00
18,2017-2018,Uttar Pradesh,136550018,Adarsh Kusth Ashram,Po Lda Colony  LucknowUp-226012,0.00
19,2017-2018,Uttar Pradesh,136230125,Adarsh Mahila Kalyan Shiksha Sansthan Allahabad,32/30 New Katra New Katra (near Triveni gas agency)Allahabad     Uttar Pradesh-211002,0.00
20,2017-2018,Uttar Pradesh,136610006,Adarsh Seva Samiti,326/1 Saket Colony St. No. 6 Muzaffar NagarUttar Pradesh-,0.00
