S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Meghalaya,214250099,AGENCY FOR SUSTAINABLE DEVELOPMENT INITIATIVES,CHURCH HOUSE MISSION COMPOUNDSHILLONG793002,0.00
2,2017-2018,Meghalaya,214250051,Archdiocese Of Shillong,ArchBishop's House ShillongMeghalaya-793003,26612931.25
3,2017-2018,Meghalaya,214260024,BAKDIL,Lower Chandmari TuraWest Garo Hills Meghalaya-794002,1262403.00
4,2017-2018,Meghalaya,214250065,Bethany Society,Arai Mile New Tura W. Garo HillsMeghalaya-794101,33738463.15
5,2017-2018,Meghalaya,214530017,Bosco Integrated Development Society,NongshilliangNongthymmai793014,2860805.00
6,2017-2018,Meghalaya,214260018,Bosco Mount, RongkhonTura -794001,0.00
7,2017-2018,Meghalaya,214250027,Bosco Reach Out,Sacred Heart College  Dist: Shillong  East Khasi HillsMeghalaya-793008,26759696.90
8,2017-2018,Meghalaya,214250023,Catholic Church, NongpohEast Khasi Hills -793102,279080.78
9,2017-2018,Meghalaya,214250022,Christ King College,  Shillong -793003,1238905.00
10,2017-2018,Meghalaya,214250019,Church of God Ecclesia,Mawkhar Main Road Shillong Meghalaya-793001,0.00
11,2017-2018,Meghalaya,214530008,Claretian Formation Association of North East India,Claret Villa MawlaiShillong -793008,8793476.00
12,2017-2018,Meghalaya,214250053,Daughters Of St Paul  Society,Laitumkhram ShillongMeghalaya-793003,271000.00
13,2017-2018,Meghalaya,214240018,Diocese of Jowai,Bishop's House Jowai Jaintia Hills DistrictMeghalaya-793150,21265320.00
14,2017-2018,Meghalaya,214270012,Diocese of Nongston,Bishop's House Nongstoin West Khasi HillsMeghalaya-793119,19139478.40
15,2017-2018,Meghalaya,214260002,Diocese Of Tura,Bishop's House TuraMeghalaya-794001,37098342.45
16,2017-2018,Meghalaya,214230012,District Multipurpose Socio Economic Dev. Organisation,Kusimkolgre Willaim Nagar East Garo HillsMeghalaya-,0.00
17,2017-2018,Meghalaya,214250086,Divya Jeevan Foundation Society,Lady Veronica Park Laitumkhrah Shillong East Khasi HillsMeghalaya-793003,2016604.00
18,2017-2018,Meghalaya,214530011,Don Bosco Centre for Indigenous Cultures,PO Mawlai ShillongMeghalaya-793008,312528.00
19,2017-2018,Meghalaya,214260019,Don Bosco College,Tura West Garo HillsMeghalaya.-,0.00
20,2017-2018,Meghalaya,214250072,Don Bosco Education Aid Society,Sacred Heart College Shillong East Khasi HillsMeghalaya-,0.00
21,2017-2018,Meghalaya,214250028,Don Bosco Technical School,  Shillong-793003,2793715.50
22,2017-2018,Meghalaya,214250054,DOULOS BIBLE INSTITUTE,Riathsamathiah Shillong -793001,198595.00
23,2017-2018,Meghalaya,214250070,Dwar Jingkyrmen,School For Children in Need of  Special Education StonlandShillong Meghalaya-793003,0.00
24,2017-2018,Meghalaya,214250001,Evangelical Free Church of  India,P.O  Madanriting 21 East Khasi Hills ShillongMeghalaya-793021,9575505.87
25,2017-2018,Meghalaya,214530009,Ferando Development Educational and Welfare Society,St. Margaret's Convent  PeachlandsShillong Meghalaya-793003,13279169.81
26,2017-2018,Meghalaya,214240016,Ferrando Educational and Welfare Society,Ferrando convent Myndihati Jaintia Hills Meghalaya -793200,0.00
27,2017-2018,Meghalaya,214250076,Ferrando Speech & Hearing Centre,Mawroh- Mawlai Shillong East Khasi Hills -793008,5646592.00
28,2017-2018,Meghalaya,214250090,FMA-Outreach for Underprivileged Women and Children,Auxilium Nongthymmai Shillong East Khasi Hills (Meghalaya) -793014,3753548.00
29,2017-2018,Meghalaya,214290002,Franciscan Capuchin Social Service Society,Byrnihat Ri-Bhoi DistrictMeghalaya-793101,12302115.65
30,2017-2018,Meghalaya,214530012,FRANSALIAN EDUCATIONAL AND WELFARE SOCIETY,M.S.F.S. STUDY HOUSEMAWROH MAWLAI793008,642408.00
31,2017-2018,Meghalaya,214260008,Garo Baptist Convention,Tura  Meghalaya   -794002,945723.00
32,2017-2018,Meghalaya,214250108,Grassroot,mawkhar main roadshillong793001,0.00
33,2017-2018,Meghalaya,214260016,Holy Cross Church,Rongkhon TuraMeghalaya-794001,0.00
34,2017-2018,Meghalaya,214250081,Impulse NGO Network,Temple Road Lower Lachumiere near Horse shoe Blg ShillongMeghalaya-793001,4792547.00
35,2017-2018,Meghalaya,214260020,Integral Tribal Welfare Society,St. Claret Mission Ampati West Garo HillsMeghalaya.-,6754795.71
36,2017-2018,Meghalaya,214240019,JAINTIA HILLS DEVELOPMENT SOCIETY,BISHOPS HOUSE LUMBIHSYNTU MIHMYNTDU JOWAI P OJOWAI793150,0.00
37,2017-2018,Meghalaya,214250041,Kharang Rural  Centre,Goldmine ShillongMeghalaya-793004,780000.00
38,2017-2018,Meghalaya,214250010,Khasi Jaintia Presbyterian Assembly Social Economic Life Development Association,Church House Mission Compound ShillongMeghalaya-793002,1917914.16
39,2017-2018,Meghalaya,214250062,Khasi Jaintia Presbyterian Synod HospitalShillong,Jaiaw Shillong East Khasi HillsMeghalaya-793001,1854314.90
40,2017-2018,Meghalaya,214250074,Khat Arshnong Socio-Organisation,Khat Arshang Hqs. Laitmawsiang Cherrapunjee East Khasi HillsMeghalaya.-,0.00
41,2017-2018,Meghalaya,214250097,KHYNDAI KYNTOIT SOCIAL AND CULTURAL ORGANIZATION,WAHLANG (VILLAGE)MADAN BITAW (POST)EAST KASIHILLS793121,0.00
42,2017-2018,Meghalaya,214250087,Living Word Communicators,RISA Colony Shillong East Khasi Hills DistrictMeghalaya-793003,1813050.85
43,2017-2018,Meghalaya,214250091,Maitri,No 36 R R Colony Near Rynjah DispensaryLance No 3 Rynjah Shilong793006,16038817.00
44,2017-2018,Meghalaya,214250006,Mary Our Help Training Centre, ShillongMeghalaya-793001,10953335.00
45,2017-2018,Meghalaya,214230008,Medical Mission Sister Society North East India, MendipatharMeghalaya-,1169442.00
46,2017-2018,Meghalaya,214240003,Mihmyntdu Community Development Project, JowaiJaintia Hills-,0.00
47,2017-2018,Meghalaya,214250018,Missionary Sisters of Mary Help of Christians,St. Margaret's Convent Shillong East Khasi HillsMeghalaya -793003,1405305.75
