S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Assam,020760009,A Chik Baptist Convention,Baghpara Union Compound P.O. Khagarpur BongaigaonAssam-,0.00
2,2017-2018,Assam,020780080,Aaranyak,Samanwoy Path (Survey) P.O. Beltola GuwahatiKamrup Distt. (Assam)-781028,80132847.40
3,2017-2018,Assam,020780151,Adap  Arni Tribal Development Society,Birkuchi Narengi Ghy 26  BirkuchiBirkuchi781026,0.00
4,2017-2018,Assam,020820059,ADARSHA SAMAJ KALYAN SAMITTEE,Village-Beloguri Natun Bazar Post-Solmari Via- HaiborgaonNagaon782002,0.00
5,2017-2018,Assam,020780104,Adhoc  Pacifist Organisation,H.No.25 Narikal Basti5th Bye Lane Zoo Narengi Road GuwahatiAssam-781024,0.00
6,2017-2018,Assam,020520001,Agency for Growth and Upliftment of All,Don Bosco Doom Dooma Tinsukia (Assam) -786151,0.00
7,2017-2018,Assam,020820017,Aid for the Disabled Samity, MorigaonAssam-782105,0.00
8,2017-2018,Assam,020760016,AJAGAR SOCIAL CIRCLE,VILL Agia PO AgiaGoalpara783120,0.00
9,2017-2018,Assam,020820057,AJMAL FOUNDATION,COLLEGE ROADHOJAI782435,171321258.00
10,2017-2018,Assam,020640010,All Assam Socio Economic and Health Association   AASHA,Tilana Village         PO    MugkuchiNalbari781334,0.00
11,2017-2018,Assam,020840027,Altruist Venture,Nayanpur Japarigog house no 42guwahati781006,0.00
12,2017-2018,Assam,020780020,Amri Karbi C D Project,Christian Hospital Compound KamrupAssam-782402,0.00
13,2017-2018,Assam,020760007,Amtika Community Development Project,Tukrajhar KokrajharAssam-,0.00
14,2017-2018,Assam,020770002,Anchalik Gram Unnyan Parishad,Vill & P.O.:  Jania Distt.- BarpetaAssam-781314,0.00
15,2017-2018,Assam,020820055,Anfar Foundation,C/o- Anfar Shopping Centre J. Kedia RoadHojai782435,2999770.00
16,2017-2018,Assam,020780084,Ankan Academy,Vill & P.O.- Puthimari Kamrup Distt.Assam-781380,0.00
17,2017-2018,Assam,020780031,ARCHDIOCESE OF GUWAHATI,Kharguli Guwahati Assam-781001,66064051.26
18,2017-2018,Assam,020820077,ARHI,MilanpurNagaonPO-NagaonAssamNagaon782001,0.00
19,2017-2018,Assam,020720005,Asapalli Christian Hostel Trust,P.O.Fulertal  CacharAssam-788106,974119.00
20,2017-2018,Assam,020640009,ASHA DARSHAN TRUST,P.O-TAMULPUR DISTRICT-BAKSA(BTAD) STATE-ASSAMGUWAHATI781367,6537000.00
21,2017-2018,Assam,020780056,Ashadeep,KANAKLATA PATH LACHIT NAGAR GUWAHATIGUWAHATI781007,2319577.03
22,2017-2018,Assam,020840029,ASOMI CHARITABLE TRUST,House No. 9 Kanaklata Road BharalumukhGUWAHATI781009,0.00
23,2017-2018,Assam,020690001,Assam Baptist Convention,Post Box No. 49 Mission Compound GolaghatAssam-785621,1000009.00
24,2017-2018,Assam,020780074,Assam Centre for Rural Development (ACRD),Indrakanta Bhawan Kanaklata Path  P.O. Ulubari Guwahati-7Kamrup Distt. (Assam)-781007,1749280.00
25,2017-2018,Assam,020820038,Assam Gana Mukti Society,Premnagar Dhing Road NagaonAssam-782002,770454.00
26,2017-2018,Assam,020770001,ATA Bhavkamari Society Dev. Association,Vill-ATA-Bhowkamari P.O.-SarutapaDistt. Barpeta Assam.-,0.00
27,2017-2018,Assam,020780047,ATMA NIRBHAR-EK CHALLENGE,Gopinath Nagar P.O. GuwahatiAssam-781016,680242.05
28,2017-2018,Assam,020780095,Auxilium Reach out,Near Holy Child Higher Secondary School Krishnanagar ChandmariGuwahati Kamrup Metro781005,27659239.05
29,2017-2018,Assam,020820023,Bahumukhi Krishi & Samaj Kalyan Samiti,P.O. Herapati NowgaonAssam-782002,0.00
30,2017-2018,Assam,020750021,Bal Sakha Assam,C/o Tuhin Chandra Bagchi Bagchipara Mancotta Road Dibrugarh Assam 786001Dibrugarh786001,4000.00
31,2017-2018,Assam,020780159,Balipara Tract & Frontier Foundation,House No.-5 Bye-Lane-1 Narikalbari Guwahati-24 Dist-KamrupGuwahati781024,10000.00
32,2017-2018,Assam,020720025,BARAK VALLEY WELFARE DEVELOPMENT SOCIETY,R.K.Mission RoadSilchar788007,0.00
33,2017-2018,Assam,020760003,Bengtal Catholic Mission Bengtal,Bengtol BongaigaonAssam.-783381,0.00
34,2017-2018,Assam,020630003,BHAGYA LAKSHMI ANCHALIK SISHU KALYAN KENDRA,Village Bandarmarigaon Post Nohat Via DemowSivasagar785662,0.00
35,2017-2018,Assam,020780155,Bhavada Devi Memorial Philanthropic Trust SENEH,Narakasur Nizara Path KahilaparaGuwahati781019,225520.35
36,2017-2018,Assam,020640007,Bishnu Jyoti Janakalyan Samity,Sonpur Village Nalbari (Assam) -,0.00
37,2017-2018,Assam,020740020,Bishops House,Tezpur SonitpurAssam-784001,0.00
38,2017-2018,Assam,020740032,Bodo Evangelical Lutherean Church,Udalgiri DarrangAssam-784509,93663.00
39,2017-2018,Assam,020730003,Bongaigaon Gana Seva Society,Karija Dolaigaon P.O. Box No. 43 Kissan BazarBongaigaon (Assam)-783380,1443463.32
40,2017-2018,Assam,020760004,Boro Baptist Church Association,HQ and PO Tukrajhar BongaigaonChirang783394,199612.04
41,2017-2018,Assam,020740040,BORO BAPTIST CONVENTION,HARISINGAHARISINGA784510,1414148.71
42,2017-2018,Assam,020740042,BRAHMAPUTRA ENVIRONMENT CONSERVATION AND COMMUNITY MANAGEMENT GROUP,Vill Kalaigaon Post KalaigaonKalaigaon784521,0.00
43,2017-2018,Assam,020720004,Burrows Memorial Christian Hospital Society,Banaskandi CacharAssam-788101,383100.00
44,2017-2018,Assam,020810002,Cachar Hill Tribes Synod,Haflong  North CacharAssam-788819,0.00
45,2017-2018,Assam,020740001,Catholic Church,Tangla  DarrangAssam-784521,0.00
46,2017-2018,Assam,020740002,Catholic Church,Dimakuchi DarrangAssam-784526,0.00
47,2017-2018,Assam,020740010,Catholic Church,Rangpara  Sonipur Assam-784505,0.00
48,2017-2018,Assam,020740011,Catholic Church,Borpukhari SonitpurAssam-784174,0.00
49,2017-2018,Assam,020740012,Catholic Church,Tetenbari SonitpurAssam-784171,0.00
50,2017-2018,Assam,020740013,Catholic Church,Borgang SonitpurAssam-784167,0.00
51,2017-2018,Assam,020740015,Catholic Church,Gohpur SonitpurAssam-784168,0.00
52,2017-2018,Assam,020740016,Catholic Church,PO: Nahargari Dholaibil  SonitpurAssam-784182,0.00
53,2017-2018,Assam,020740017,Catholic Church,Mangaldai  DarrangAssam-784125,0.00
54,2017-2018,Assam,020740018,Catholic Church,Rowta DarrangAssam-784508,0.00
55,2017-2018,Assam,020740019,Catholic Church,Ambagaon DarrangAssam-784510,0.00
56,2017-2018,Assam,020740023,Catholic Church,Tezpur SonitpurAssam-784001,0.00
57,2017-2018,Assam,020740026,Catholic Church,Missamari SonitpurAssam-784506,0.00
58,2017-2018,Assam,020740027,Catholic Church,Mazbath DarrangAssam-784507,0.00
59,2017-2018,Assam,020740028,Catholic Church,Udalguri DarrangAssam-784509,0.00
60,2017-2018,Assam,020760002,Catholic Church,Damra GoalparaAssam-783122,0.00
61,2017-2018,Assam,020760005,Catholic Church,Soraibil KokrajharAssam-783350,0.00
62,2017-2018,Assam,020780002,Catholic Church,Baganpara NalbariAssam-781342,0.00
63,2017-2018,Assam,020780014,Catholic Church,Barpeta  Assam-781315,0.00
