S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,West Bengal,147030064,16  MILE MOHAMMAD  RAFI  GRAMMYO  KALYAN  SAMITY,VILLAGE  16 MILE - PO  GURUTOLA - PS  KALIACHAKKOLKATA732127,0.00
2,2017-2018,West Bengal,147030030,16 Mile Rural Development Society,16 Mile PO-Gurutola Malda town MaldaWest Bengal-732127,0.00
3,2017-2018,West Bengal,147120791,8No.Bhukailash Road Swami Vivekananda Homoeo Clinic and Charitable Dispensary,8 No.Bhukailash Road KolkataWest Bengal-700023,0.00
4,2017-2018,West Bengal,147121026,A.Hand,1dr suresh sarkar roadKolkata700014,0.00
5,2017-2018,West Bengal,147111117,AASHAR AALO,Village and Post Office Gabberia Police Station Mandir Bazar District South 24 Parganas Pin 743336 West BengalKolkata743336,0.00
6,2017-2018,West Bengal,147111019,AAWAAZ A VOICE FOR THE VOICELESS,Sherwood Estate 169 N S C Bose Road Flat 2 K Block H NarendrapurKolkata700103,19371695.51
7,2017-2018,West Bengal,147111039,ABAYAB TWO THOUSAND AND FIVE,Village and PO Beniabow KalikapurKalikapur743613,0.00
8,2017-2018,West Bengal,147110277,Abubakkar Khan Seba Sadan,Purba Bayar Singh Via PathankhaliP S Basanti743611,0.00
9,2017-2018,West Bengal,147110004,Accord,"51/A Middle Road Sourth View Apartment Ground Floor 
Barrackpore P.O. : Nona-Chandanpukur Dist. North 24 Parganas kolkata - 700122.Barrackproe700122",0.00
10,2017-2018,West Bengal,147121018,ACHARYA PADMASAGAR SURI CHARITABLE TRUST JIAGANJ,2B MOTILAL BASAK LANE KOLKATA - 700054KOLKATA700054,0.00
11,2017-2018,West Bengal,147121028,ACID SURVIVORS AND WOMEN WELFARE FOUNDATION,SHREE GANESH CENTRE ROOM NO. 2C 216 A.J.C. BOSE ROADKOLKATA700017,172710.50
12,2017-2018,West Bengal,146920068,Adibasi Social Workers Association for Social Action Net Work,Champakiari PO KenduadiBankura722102,0.00
13,2017-2018,West Bengal,147120090,Adorers Congregation,P - 8 C.i.t.road Park Circus KolkataWest Bengal-700017,12962055.06
14,2017-2018,West Bengal,147120675,Agape Education Mission,near 4 No. Bheri  Nowbhanga Sector- IV Salt Lake KolkataWest Bengal-700105,0.00
15,2017-2018,West Bengal,147110890,Agarhati Sri Ramakrishna Sarada Sevashrama,Village and Post - Agarhati P.S. - SandeshkhaliBarasat743329,320250.00
16,2017-2018,West Bengal,147000104,Agradut Palley Unnayan Samity,Vpo Gaza HowrahW.b-711226,0.00
17,2017-2018,West Bengal,147000027,Agragati,Vil Kalikata Po Raspur  HowrahWest Bengal-711401,0.00
18,2017-2018,West Bengal,147120387,Ahead,153a Block -g New Alipore KolkataWest Bengal -700053,395262.00
19,2017-2018,West Bengal,147120965,AHEAD INITIATIVES,5-1-2-G Cornfield RoadKolkata700019,16066803.00
20,2017-2018,West Bengal,146940068,Aikyatan Development Society,At- Gushkara Dharapara PO-Gushkara BurdwanWest Bengal-,671556.12
21,2017-2018,West Bengal,147120903,AIM Art Illuminates Mankind,234 Acharya Prafulla Chandra RoadKolkata700004,0.00
22,2017-2018,West Bengal,146940002,Akbarpur Sammelan,Po Nandanghat BurdwanWest Bengal-713515,0.00
23,2017-2018,West Bengal,147121073,AKHIL BHARAT JAIGURU SAMPRADAYA,MAHAMILAN MATH 7/7 P. W. D. ROADKOLKATA700108,0.00
24,2017-2018,West Bengal,147110291,Akshaynagar Pallisri Sangha,Block: Kakdwip AkshaynagarSouth 24 Parganas -743347-,0.00
25,2017-2018,West Bengal,147050092,Al Falah Mission Berhampore,29-1E K K  Banerjee RoadBerhampore742101,0.00
26,2017-2018,West Bengal,147030074,AL ISLAH TRUST,VILL. GOYESHBARI PO. SUJAPUR PS. KALIACHAK DIST. MALDA WEST BENGALMALDA732206,194351.00
27,2017-2018,West Bengal,147111094,AL MUSTAFA EDUCATIONAL AND WELFARE TRUST,VILL PO ATGHARA PS BADURIASUB DIV BASIRHAT743438,0.00
28,2017-2018,West Bengal,147000120,Al- Ameen Mission,Village- Khalt Pur P.o.- DehibhursulRajbalhul Howrah West Bengal-,0.00
29,2017-2018,West Bengal,146940041,Al-madina Market Education $ Welfare,Society P.o.memari.madina MarketBurdwan -713146,0.00
30,2017-2018,West Bengal,147000170,Alam Mistry Lane Manav Vikas  Samiti,11 Alam Mistry Lane HowrahWest Bengal-711101,6076211.00
31,2017-2018,West Bengal,146980019,Albela Boys Home,P.o.kalimpong  Darjeeling West Bengal -734301,6936904.56
32,2017-2018,West Bengal,147110549,Ali S.k. Memorial Society For The Children,17A East RoadSantoshpur Kolkata24 Parganas (south) West Bengal-700075,2785264.00
33,2017-2018,West Bengal,147040281,Alinan R.K.Vivekananda Yuva Sangha, Vill.&p.o.alinanMidnapur -721137.-,0.00
34,2017-2018,West Bengal,147120586,All Backward Class Relief And Development Mission,17A GIRISH CHANDRA BOSE ROADKOLKATA700014,0.00
