S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,West Bengal,147030030,16 Mile Rural Development Society,16 Mile PO-Gurutola Malda town MaldaWest Bengal-732127,0.00
2,2009-2010,West Bengal,147120791,8No.Bhukailash Road Swami Vivekananda Homoeo Clinic and Charitable Dispensary,8 No.Bhukailash Road KolkataWest Bengal-700023,0.00
3,2009-2010,West Bengal,146920027,A C Rural Development Committee,Chaintore Budhanpur Dist. BankuraWest Bengal-722137,0.00
4,2009-2010,West Bengal,147040468,A.S. Charitable Fund,At & Po - Math Chandipur Dna MidnaporeWest Bengal-271659,0.00
5,2009-2010,West Bengal,147040284,Abhijan Sangha,P.o.nandkumar SridharpurMidnapore -721632.-,0.00
6,2009-2010,West Bengal,147110277,Abubakkar Khan Seba Sadan,Purba Bayar Singh Via PathankhaliP S Basanti743611,0.00
7,2009-2010,West Bengal,146930028,Action for Socio-Economic Upliftment of Rural Environment,C/O Dr Gorachand Khan Andrewspalli SantiniketanBirbhum Distt. (West Bengal)-731235,0.00
8,2009-2010,West Bengal,147110251,Action Of Promoters For Dev.& Liberation,Mamudpur P.o.kanyanagarSouth 24 Parganas -743503.-,0.00
9,2009-2010,West Bengal,147120090,Adorers Congregation,P - 8 C.i.t.road Park Circus KolkataWest Bengal-700017,7471678.15
10,2009-2010,West Bengal,146990073,Aeabinda Pally Bharat Kristi Seva Sangha,265 Arvinda Pally Konagar Dist- HooghlyWest Bengal-712235,0.00
11,2009-2010,West Bengal,147120675,Agape Education Mission,near 4 No. Bheri  Nowbhanga Sector- IV Salt Lake KolkataWest Bengal-700105,0.00
12,2009-2010,West Bengal,147110890,Agarhati Sri Ramakrishna Sarada Sevashrama,Village and Post - Agarhati P.S. - SandeshkhaliBarasat743329,243511.00
13,2009-2010,West Bengal,147000104,Agradut Palley Unnayan Samity,Vpo Gaza HowrahW.b-711226,0.00
14,2009-2010,West Bengal,147000027,Agragati,Vil Kalikata Po Raspur  HowrahWest Bengal-711401,4326498.00
15,2009-2010,West Bengal,147040269,Agrani Sangha And Pathagar,Vil Jagannath Karbar Pirijkhanbar MidnaporeWb-721422,0.00
16,2009-2010,West Bengal,147120387,Ahead,153a Block -g New Alipore KolkataWest Bengal -700053,91266.20
17,2009-2010,West Bengal,147110225,Aikatan Sangha,Vill. & P.o.dara Ps.joynagarSouth 24 Parganas. W.b.-,0.00
