S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Meghalaya,214250099,AGENCY FOR SUSTAINABLE DEVELOPMENT INITIATIVES,CHURCH HOUSE MISSION COMPOUNDSHILLONG793002,449800.00
2,2009-2010,Meghalaya,214250051,Archdiocese Of Shillong,ArchBishop's House ShillongMeghalaya-793003,31755383.00
3,2009-2010,Meghalaya,214250002,Assam Diocesan Council (C.N.I),  Meghalaya-,2210211.76
4,2009-2010,Meghalaya,214260024,BAKDIL,Lower Chandmari TuraWest Garo Hills Meghalaya-794002,5067785.35
5,2009-2010,Meghalaya,214530003,Bethany Children's Home, NongsderShillong-,3122992.00
6,2009-2010,Meghalaya,214250065,Bethany Society,Arai Mile New Tura W. Garo HillsMeghalaya-794101,10954810.26
7,2009-2010,Meghalaya,214240001,Bishop's Hostel, JowaiJaintia Hills -793150,0.00
8,2009-2010,Meghalaya,214260018,Bosco Mount, RongkhonTura -794001,2947864.00
9,2009-2010,Meghalaya,214240011,Bosco Pnar,  Jowai -793150,1001130.00
10,2009-2010,Meghalaya,214250027,Bosco Reach Out,Sacred Heart College  Dist: Shillong  East Khasi HillsMeghalaya-793008,62686065.67
11,2009-2010,Meghalaya,214250009,Catholic Church, UmkadhorShillong-,3529416.21
12,2009-2010,Meghalaya,214250023,Catholic Church, NongpohEast Khasi Hills -793102,0.00
13,2009-2010,Meghalaya,214270004,Catholic Church, RingdoSonapahar -793119,180297.84
14,2009-2010,Meghalaya,214250020,Catholic Church divine Saviour, NongthymmaiShillong -793104,245791.00
15,2009-2010,Meghalaya,214270007,Catholic Mission, West Garo Hills Meghalaya-,2230247.00
16,2009-2010,Meghalaya,214260006,Catholoc Church Parish,Chokpot West Garo HillsMeghalaya-,0.00
17,2009-2010,Meghalaya,214250022,Christ King College,  Shillong -793003,1833650.00
18,2009-2010,Meghalaya,214250048,Church Of Epiphany,Mawbri Ri Bhoi Meghalaya-793103,43980.00
