S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Dadra & Nagar Haveli,261530014,Balwatika Society,Helpers of Mary Dadra PO Dadra and Nagar Haveli SilvassaDist Valsad-396191,5984194.00
2,2009-2010,Dadra & Nagar Haveli,261530009,Chapel of St. Francis Xavier, Silvassa Dadra & Nagar Haveli-,71.00
3,2009-2010,Dadra & Nagar Haveli,261530008,Church of Our Lady of Piety,P.O.Box 14 SilvassaDadra & Nagar Haveli-,440.00
4,2009-2010,Dadra & Nagar Haveli,261530004,Church of Sacred Hearts of Jesus,Dapadda  Dadra & Nagar Haveli-396240,481000.00
5,2009-2010,Dadra & Nagar Haveli,261530006,Gyanmata Educational Society,Khanvel  Silvassa Dadra & Nagar Haveli-396230,1320421.00
6,2009-2010,Dadra & Nagar Haveli,261530002,Immaculate Conception Mission,Massate P.B.14 Silvassa Dadra & Nagar Haveli-396230,167.00
7,2009-2010,Dadra & Nagar Haveli,261530012,Our Lady of Lourdes Mission,Chisda P.O.  Khanvel Dadra & Nagar Haveli-396320,336911.00
8,2009-2010,Dadra & Nagar Haveli,261530003,Our Lady Of Pilar Mission,Sindonim   Dadra & Nagar Haveli-396230,130629.00
9,2009-2010,Dadra & Nagar Haveli,261530013,Our Lady Of Rosary Mission, SheltiDadra & Nagar Haveli  -396230,145880.00
10,2009-2010,Dadra & Nagar Haveli,261530007,Our Lord Redeemer Church,Khanvel  SilvassaDadra & Nagar Haveli -396230,337600.00
11,2009-2010,Dadra & Nagar Haveli,261530005,Social Service Adivasi Society,Khanvel  SilvassaDadra & Nagar Haveli-396230,191541.00
12,2009-2010,Dadra & Nagar Haveli,261530015,Society of Pilar Nagar Haveli,Premal Deep Zanda Chowk SilvassaDadra & Nagar Haveli-396230,704887.00
13,2009-2010,Dadra & Nagar Haveli,261530001,St. Francis Xavier Mission,Khanvel  Sivassa Dadra & Nagar Haveli-396230,1121996.00
14,2009-2010,Dadra & Nagar Haveli,261530010,St. Francis Xavier Mission, DudhniDadra & Nagar Haveli-396230,170400.00
