S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Gujarat,042000021,Aahadham Seva Mandal,KOPARLI ROAD  VAPI  -396191,0.00
2,2009-2010,Gujarat,041960120,Aarogya: Centre for Health-Nutrition Education and Health Promotion,C-2 Biren Appartments Fatehgunj   Char Rasta Above Punjab Nat. BankVadodara (Gujarat)-390002,0.00
3,2009-2010,Gujarat,042040130,AASHRA MAHILA UTKARSH TRUST,PETLAD-BORSAD ROADNR-GOPALPURA NERROW GAUGE RAILWAY CROSSINGAT LAKKADPURA POST-SUNDARNATA-PETLADPETLAD388480,346121.00
4,2009-2010,Gujarat,041910201,Abhikram,Gujarat Lok Samiti Premises Lal Darwaja AhmedabadGujarat-,0.00
5,2009-2010,Gujarat,042000096,Abhishyam Foundation,C/O Anu Eye Hospital Char Rasta Killa PardiValsad Distt. (Gujarat)-396125,11392.00
6,2009-2010,Gujarat,041990015,Action Research In Commun  Health & Dev., MANGROL P.OBHARUCH -393150,7951041.00
7,2009-2010,Gujarat,041910389,ADANI FOUNDATION,SHIKHAR SHRIMALI SOCIETY MITHAKHALI SIX ROADS NAVRANGPURAAHMEDABAD380009,0.00
8,2009-2010,Gujarat,042080085,ADARSH KELVANI MANDAL,C/o.  PRIMARY AND SECONDARY SCHOOLKHIRASARA(GHETIYA) VIA-BHAYAVADAR TALUKO - UPLETA360490,0.00
9,2009-2010,Gujarat,041910276,Adhyatma Vidya Mandir Trust,Tattva-tirth Bhilaj Road Thaltej Ahmedabad (Gujarat) -380059,5905347.00
10,2009-2010,Gujarat,042000052,Adivashi Ashram Ahwa,Ahwa Dangs (Dt) Gujarat -,0.00
11,2009-2010,Gujarat,042100009,Adivasi Chhatralaya Education Trust, ZANKHVAVSURAT  -394440,1023355.00
12,2009-2010,Gujarat,042090016,Adivasi Kheti Yojna,Mankroda- Bhiloda SabarkanthanGujarat-383245,4957141.00
13,2009-2010,Gujarat,042100005,Adivasi Pragati Kendra Society,Adivasi Pragati Kendra Opp Railway StationSURAT    Vyara -394650,793660.00
14,2009-2010,Gujarat,042090091,Adivasi Pragati Mandal, MEGHRAJSABARKANTHA -383350,60000.00
15,2009-2010,Gujarat,041990021,Adivasi Samaj Seva Kendra,Sagbra  SAGBARADist- NARMADA Gujarat-393050,87954.00
16,2009-2010,Gujarat,041990004,Adivasi Samajik Kendra Educational Society,At.- Nivalda  Post. Tq- Deliapada District- DediapadaGujarat-393040,848300.00
17,2009-2010,Gujarat,041990045,Adivasi Samajik Kendra Educational Society,NaniSingloti P.O:Besna TA:Dediapada Distt. NarmadaGujarat-393040,5047062.00
18,2009-2010,Gujarat,041990031,Adivasi Seva Sangh, HINGORIABHARUCH -393110,3392953.00
19,2009-2010,Gujarat,041990029,Adivasi Sevalaya Educational Trust, JHAGADIABHARUCH -393110,269000.00
20,2009-2010,Gujarat,041960079,Adivasi Shaikshanik & Arogya Kendra,BODELI ROAD P.O.- KAWANTBAROAD Gujrat-391170,1085656.00
21,2009-2010,Gujarat,041990062,Adivasi Social Service Society,Nani Singloti PO Besna Ta Dediapada NarmadaGujarat-393040,6387169.00
22,2009-2010,Gujarat,041910308,Advanced Transfusion Medicine Research Foundation,'Prathama Blood CentreB/h.Jivraj Mehta HospitalOppJaltarang clubVasnaAhmedabad Gujarat-380007,0.00
23,2009-2010,Gujarat,041960103,Afmi Charitable Trust,Muslim Medical Centre Haran Khana RoadPanigate Baroda Gujarat-390019,716520.00
24,2009-2010,Gujarat,041910091,Aga Khan Rural Support Programme (India),9th 10th Floor Corporate House Opp Dinesh HallOff Ashram Road380009,154688784.00
25,2009-2010,Gujarat,041910293,Ahmedabad Diamond Association Medical Trust,54 Sardar Patel Market Near  Samjuba Hospital BapunagarAhmedabad (Gujarat)-380024,0.00
26,2009-2010,Gujarat,041910012,Ahmedabad Jesuit Schools Society,Newman Hall P.B.4002 Navrangpura AhmedabadGujarat-380009,0.00
27,2009-2010,Gujarat,041910291,Ahmedabad Management Association,ATIRA Campus Dr Vikram Sarabhai Marg VastrapurAhmedabad (Gujarat)-380015,106984.00
28,2009-2010,Gujarat,041910001,Ahmedabad Study Action Group,V FLOOR KASHMIRA CHAMBERS B/H Popular HouseNavrangpuraAHMEDABAD-380009,31855.00
29,2009-2010,Gujarat,041910079,Ahmedabad Women's Action Group,"AWAG Kunj Behind nishant apartments
Bhudarpura AmbawadiAhmedabad380015",1209156.00
30,2009-2010,Gujarat,041910374,AKHIL BHARAT MANAV KALYAN SEVA TRUST,AT AND POST GODHAVITEHSIL SANAND382115,0.00
31,2009-2010,Gujarat,041960087,Akshar Trust,11th floor Kirti Towers Next to kirti Mandir Tilak Road Vadodara-390001Vadodara390001,194576.00
32,2009-2010,Gujarat,041910195,Al-Ameen Lokhit Charitable Trust, SHAH-E-ALAMAHMEDABAD  -380028,64142.00
33,2009-2010,Gujarat,041910278,Al-Ameen Public Charitable Trust,Near Gujarat Samachar Press KhanpurAhmedabad (Gujarat)-380001,994168.00
34,2009-2010,Gujarat,041980046,Al-Mahdi  Foundation,489/B-1 Reza ParkB/h Excel Guest HouseSishuviharPrabhudasTalavBhavnagar Gujarat-364001,870725.00
35,2009-2010,Gujarat,042000073,Alipore Social Welfare Trust Navsari,Navsari  Gujarat -,4438992.00
36,2009-2010,Gujarat,041960134,All in Development,The Ware House Santok chambers Opp.Sayaji Iron Co. Chhani RoadVadodara Gujarat-390002,0.00
37,2009-2010,Gujarat,041910203,ALL INDIA DISASTER MITIGATION INSTITUTE,411 ASHRAM ROAD  AHMEDABAD -380009,21192150.53
38,2009-2010,Gujarat,041960111,Alpha Missionary Movement,24 Jayesh Colony FatehgunjBaroda Gujarat-390002,5000467.00
39,2009-2010,Gujarat,042090129,Aman Charitable Trust,At Panpur Patiya Tal HimatnagarSabar Kantha,0.00
40,2009-2010,Gujarat,041910033,Amar Bharti Project, DEHEGAMAHMEDABAD -382308,0.00
41,2009-2010,Gujarat,042080051,Amber Ashrayee Mahila Benefit Association,Jayant Society Mavdi Plot Rajkot (Gujarat) -360004,1886681.00
42,2009-2010,Gujarat,042030017,Ambuja Cement Foundation,Gujarat Ambuja Cements Ltd.   PO  Ambujanagar Taluka-KadinavJunagarh Gujarat-,0.00
43,2009-2010,Gujarat,042020012,Amine Sariyat Education Trust,Rajkot Highway Road Near High School Dhrol JamnagarGujarat-361210,8159043.00
44,2009-2010,Gujarat,041930008,Amreli Education and Charitable Trust,'Ashish' Ramnagar Street No.9 AmreliGujarat-365601,0.00
45,2009-2010,Gujarat,041910335,Anand Kalyan Nidhi Trust,96 Chunara No Khancho Shahpur AhmedabadGujarat-380001,0.00
46,2009-2010,Gujarat,041960008,Anand Niketan Ashram Trust, KAWANTBARODA -391135,592201.05
47,2009-2010,Gujarat,041980033,Anand Vatika Bhagini Mandal Trust,Parimal Takhteshwar Plot Bhavnagar Gujarat -,329052.00
48,2009-2010,Gujarat,041980031,Anandi,B-4/1 Sahajanand Tower Jivraj Park380051,11610968.00
49,2009-2010,Gujarat,042100099,Anandi Maa Guru Dhyanyogiji Kalyan Kendra,Madhusudan Niwas Vasu-SuratGujarat-395007,917674.00
