S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Goa,271830133,Anyay Rahit Zindagi,Plot No.71Next to ESI DispensarySancoale Industrial Estate SaurinagarSouth Goa403726,4434242.50
2,2009-2010,Goa,271830102,Asha Bhawan,Bastora Bardez Goa-403502,0.00
3,2009-2010,Goa,271830093,Auxilium Salesian  Society, CaranzalemGoa-403523,2630191.00
4,2009-2010,Goa,271810007,BETHESDA LIFE CENTRE,H No 1503/3 Rego Bagh Bambolim Complex TisWadi NorthNorth Goa403202,12268804.00
5,2009-2010,Goa,271800001,Bharteeya Sanskriti Probodhini,A I- Vajein Shiroda PondaGoa-,1185686.00
6,2009-2010,Goa,271830104,Canossa  Society Goa,Modlo Vaddo ArambolPernem Goa-403524,2602.42
7,2009-2010,Goa,271830025,Capuchin Friars Minor Society,Modi Navelim  SalcetteGoa-,5374714.62
8,2009-2010,Goa,271830015,Car melite Fathers  Fatima Retreat Centre,Xelim Loliem CanaconaGoa-403728,0.00
9,2009-2010,Goa,271830153,Care and Compassion - Goa,4F/G-2 Models ComplexTaleigao Market Ilhas403002,1590614.76
10,2009-2010,Goa,271830008,Central Fund of Archdiocese of Goa & Daman, PanjimGoa-,1848509.00
11,2009-2010,Goa,271830155,CHANDOR JYOTHI SEVA SANGH,PALLOTTI JYOTHI NIWASGUIRDOLIMCHANDOR403714,1886207.00
12,2009-2010,Goa,271830156,Childrens Rights in Goa,H.No 754/1 11 2nd Floor CHRISTINA APARTMENTSAlto Porvorim403521,4551977.79
13,2009-2010,Goa,271830130,Chorao Educational Society,Boctawada-Chorao Ilhas- North-GoaGoa-403102,0.00
14,2009-2010,Goa,271830080,Churach of our Lady Of The Sea, Nani DamanDaman & Diu -396210,235576.00
15,2009-2010,Goa,271830077,Cofre Da Igreja De Utorda, UtordaGoa-,0.00
16,2009-2010,Goa,271830150,Cofre De Sao Sebastiao DA Igreja De Aquem,C/o St. Sebastian Church Aquem-Alto MargaoSouth GoaGoa-403601,380409.00
17,2009-2010,Goa,271830074,Congregation Sisters of St Joseph Clunty,Vaddem Vasco Da GamaGoa -403802,0.00
18,2009-2010,Goa,271830018,Diocesan Cathectical Centre,  Old Goa-,1076400.00
19,2009-2010,Goa,271830055,Diocesan Centre For Social Community Media, PanjimGoa-403001,0.00
20,2009-2010,Goa,271830057,Diocesan Family Service Centre Goa,D B MargOpp Steamer Jetty403001,0.00
21,2009-2010,Goa,271830140,Diocesan Society of Education,Paco Patriarcal AltinhoGoa-403001,253000.00
22,2009-2010,Goa,271830046,Discalced Carmelite Monastery,Novitia Training Aquem MargaoGoa-403601,0.00
23,2009-2010,Goa,271830053,Don Bosco Farmer's Rehabilitation Society,Sulcorna Quepem  Goa-403705,290000.00
24,2009-2010,Goa,271830127,Don Bosco Luotolim Society,Luotolim  SalceteGoa-403718,920360.00
25,2009-2010,Goa,271800002,Dudhsagar Krishi Udyog Society,Pillar Fathers Farm Shigao-CollemPonda Goa-403410,3610742.93
26,2009-2010,Goa,271830134,EL-Shaddai Charitable Trust,176 Batti Parra Bardez North Goa Goa-403510,27493838.63
27,2009-2010,Goa,271830097,Fabrica Da Igreja De Piedade,Divar IlhasGoa-403403,0.00
28,2009-2010,Goa,271830056,Farrica DaigreJa De Arambol, AranbolBardez -403524,0.00
29,2009-2010,Goa,271830122,Fatima Society,Margao Goa -403601,0.00
30,2009-2010,Goa,271830151,Federation of Asian Bishops Conferences-Office of Peace and Harmony,Shanti Sadannear St.John the Baptist churchPovoacaoBenaulimSouth Goa Goa-403716,0.00
31,2009-2010,Goa,271830023,Fr. Angel Trust, Pilar Goa-403203,295426.41
32,2009-2010,Goa,271830049,Franciscan Sisters of Christ the King,Saligao BardezGoa-,6800223.00
33,2009-2010,Goa,271830022,Goa Salesian Society,Dob Bosco High SchoolPanjim,15375380.00
34,2009-2010,Goa,271830121,Green Ray Foundation,P-6 Calangute Road Portais Vaddo  Verem P.O.- Reis-MagosGoa-403114,0.00
35,2009-2010,Goa,271830035,Holy Childhood,Paco  Patriacal AltinhoPanjim  Goa-403001,2645000.00
36,2009-2010,Goa,271830039,Holy Cross Corso Farm Welfare Society,Marna Siolim BardezGoa-,2236925.00
37,2009-2010,Goa,271830065,Holy Family Society,Sancoale CortalimGoa-,2105226.00
