S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Himachal Pradesh,182520025,Action Research and Training Institute (ARTI),V.P.O. Rajgarh Distt.- SirmourHimachal Pradesh-173101,0.00
2,2009-2010,Himachal Pradesh,182470010,Ananda-Sustianabale Development for the Welfare of Nature and Society,The Krishna Temple Thawa Nagar KulluHimachal Pradesh-175130,23252.00
3,2009-2010,Himachal Pradesh,182510029,Association for Social Health in India,2 Craig Garden Near Secretariat Distt.- ShimlaHimachal Pradesh-171002,3723535.00
4,2009-2010,Himachal Pradesh,182450059,Association for the Rural and Technical Education Centre,Vill. and P.O. Malan Tehsil and Distt. Kangra Himachal PradeshKangra176047,0.00
5,2009-2010,Himachal Pradesh,182520027,"Awarness Services for Rural Areas ""ASRA""",Vill. & PO Nainidhar Teh  Shillai SirmourHimachal Pradesh-173027,0.00
6,2009-2010,Himachal Pradesh,182450019,Bodhicitta Welfare,Tashi Jong Taragarh  Dist. KangraHimachal Pradesh-176081,399677.00
7,2009-2010,Himachal Pradesh,182540018,CHINMAYA EDUCATIONAL SOCIETY,CHINMAYA VIDYALAYA DR. Y. S. PARMAR UNIVERSITY OF HORTICULTURE AND FORESTRY NAUNISOLAN173230,225410.00
8,2009-2010,Himachal Pradesh,182450025,Chinmaya Tapovan Trust, Kangra Himachal Pradesh -,233834.00
9,2009-2010,Himachal Pradesh,182520020,Community Action for Rural Excellence,V.P.O. Birla Teh Nahan  Via-Dadahu Distt-Sirmour -173022,0.00
10,2009-2010,Himachal Pradesh,182450005,Dalai Lama's Central Tibetan Relief Committee,Central Tibetan Sectt Gang Chen Kyeshaong Session Rd. DharamshalaDist: Kangra Himachal Pradesh-176715,179363834.03
11,2009-2010,Himachal Pradesh,182500005,Deen Bandhu Seva Mandal,Bharnal  MandiHimachal Pradesh -,0.00
12,2009-2010,Himachal Pradesh,182540016,Devbhumi Himachal Development Foundation,Dhiarighat P.O BishaSolan173215,0.00
13,2009-2010,Himachal Pradesh,182470009,Dhagpo Shedrup Ling Monastic Cultural Society,Vill.& PO-Kais Kothi-Kais KulluHimachal Pradesh-175101,13149919.57
14,2009-2010,Himachal Pradesh,182450026,Dip Tsechokling Monastery School, Dist: KangraHimachal Pradesh-,6189876.00
15,2009-2010,Himachal Pradesh,182500010,Divya Manav Jyoti Anathalaya,Village and Post- Dehar MandiHimachal Pradesh-175030,0.00
16,2009-2010,Himachal Pradesh,182450046,Dongyu Gatsal Ling Trust,Tashi Jong P.O.-TaragarhDistt.-Kangra Himachal Pradesh-176081,53509101.02
17,2009-2010,Himachal Pradesh,182450056,Dorzong Manastic Institute Charitable Trust,Tashi Jong PO- Taragarh KangraHimachal Pradesh-176081,17068719.00
18,2009-2010,Himachal Pradesh,182540009,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,Nauni  Dist. SolanHimachal Pradesh -,0.00
19,2009-2010,Himachal Pradesh,182430005,Education Society,Chaminu PO Baror via Sultanpur Dist: ChambaHimachal Pradesh-,3343332.00
