S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Chandigarh,291420006,All India Womens Conference,286 Sector 11  Chandigarh-160011,0.00
2,2008-2009,Chandigarh,291420024,Anandpur Sahib Foundation,Plot No. 3 Sector 38 - AChandigarh.-160036,0.00
3,2008-2009,Chandigarh,291420037,Association for Social Health in India(Punjab State Branch),# 40 Sector 4-B Chandigarh(U.T.) -160001,0.00
4,2008-2009,Chandigarh,291420030,Baba Makhan Shah Lobana Foundation,Sector 30-A Chandigarh  (Near C.B. I. Office)Chandigarh-160020,0.00
5,2008-2009,Chandigarh,291420026,Blood Bank Society,3rd Floor P.G.I.Chandigarh-,426965.00
6,2008-2009,Chandigarh,291420047,Capital Christian Welfare Association,Sunrise Sewing and Fashion Designing Centre VPO Hallomajranear post officeChandigarh(UT)-,0.00
7,2008-2009,Chandigarh,291420025,Centre For Research in Rural and Indus Development,2-A Sector 19 - A Madhya Marg Chandigarh-160019,1692126.00
8,2008-2009,Chandigarh,291420044,CFI Ministries,61/17 New Darshani Bagh ManimajaraChandigarh(UT)-160101,29306435.31
9,2008-2009,Chandigarh,291420012,Chandi Kusht Ashram Samity,  Chandigarh-,912753.00
10,2008-2009,Chandigarh,291420061,Chandigarh Senior Citizens Association,Karuna Sadan Room No 9Sector 11-BFirst FloorChandigarh160011,0.00
11,2008-2009,Chandigarh,291420042,Church Leadership Development International(India),#104 Sector 23-A Chandigarh -160023,825749.00
12,2008-2009,Chandigarh,291420011,Church of God in India,Church Building  Sector 41 - CChandigarh-160055,2009140.00
13,2008-2009,Chandigarh,291420059,CONSERVATION HIMALAYAS,# 977 TOP FLOOR SECTOR 41-ACHANDIGARH160041,0.00
14,2008-2009,Chandigarh,291420051,Dr.Amrik Singh Cheema foundation Trust,# 64 Sector-9A Chandigarh UTChandigarh-160009,0.00
15,2008-2009,Chandigarh,291420060,GIAN SAGAR EDUCATIONAL AND CHARITABLE TRUST,SCO 109-110 SECTOR-43B CHANDIGARHCHANDIGARH160036,0.00
16,2008-2009,Chandigarh,291420023,Guru Harkrishan Education Society,Kothi No. 57 Sector 21 -  AChandigarh -160022,559524.00
17,2008-2009,Chandigarh,291420045,IDMA Foundation for Sustainable Development,SCO-12 Sector-26 ChandigarhChandigah-160026,0.00
18,2008-2009,Chandigarh,291420022,Institute for Development and Communication,Sector 38 A opp. Sector 38DSCOs Chandigarh160014,3150935.00
19,2008-2009,Chandigarh,291420031,International Brahmrishi Mission,Madya Marg Sector 19-A Chandigarh Chandigarh-U.T. -160019,2600000.00
20,2008-2009,Chandigarh,291420017,Lohia Karpoori Institute of Technology for Social Change,5170 Modern Housing Complex ManimajraChandigarh-160101,1988139.18
21,2008-2009,Chandigarh,291420027,Morning Star Fellowship Society,No.1738 Mavli Jagraon Complex Chandigarh  -,0.00
22,2008-2009,Chandigarh,291420010,North West India Baptist Association,Church  Sector 44 - CChandigarh  -160047,19615858.00
23,2008-2009,Chandigarh,291420041,Panjab University,Administrative Offices Dewan Anand Kumar HallChandigarh-160014-160014,119859.12
24,2008-2009,Chandigarh,291420001,Punjab Backward Classes Developmental Board,1070 Sector 15 - BChandigarh-,0.00
25,2008-2009,Chandigarh,291420002,Ramakrishan Mission Ashram,Madhya Marg Sector 15 - BChandigarh-160015,1554487.50
26,2008-2009,Chandigarh,291420046,Regional Centre for Enterpreneurship Development,SC)-313-14 2nd Floor Sector 35-BChandigarhUnion Territory-160022,0.00
27,2008-2009,Chandigarh,291420035,Sahayta Charitable Welfare Society,House No.1220 Sector-18C Chandigarh(U.T.) -,994186.00
28,2008-2009,Chandigarh,291420049,Satnam Sarab Kalyan Trust,#1078/2 Sector 39-B ChandigarhUnion Territory-160036,4156872.00
29,2008-2009,Chandigarh,291420029,Shubhkarman health Care Society,House No.-3610 Sector 35-D Chandigarh(U.T.) -160022,0.00
30,2008-2009,Chandigarh,291420003,Simla Catholic Diocese,P.O.Box 709 Sector 19 - AChandigarh-160019,7849657.50
31,2008-2009,Chandigarh,291420004,Simla Chandigarh Diocese Society,P.O.Box 709  Sector 19 ACHANDIGARH -160019,13127419.00
32,2008-2009,Chandigarh,291420005,Simla Chandigarh Education Society,P.O.Box 709 Sector 19 - AChandigarh-160019,0.00
33,2008-2009,Chandigarh,291420036,Society for Service to Voluntary Agencies (North),18 Karuna Sadan Sector 11-B Chandigarh(U.T.) -160011,0.00
34,2008-2009,Chandigarh,291420032,Society for Social Health,No. 206/2 Sector 41A Chandigarh Chandigarh -160036,0.00
35,2008-2009,Chandigarh,291420053,Sri Guru Amardas Charitable Trust,# 519 Sector 10-D ChandigarhChandigarh(UT)-160011,1273948.00
36,2008-2009,Chandigarh,291420016,Sri Sathya Sai Gramin Jagriti,H.No. 551 Sector 8 - BChandigarh-160018,865207.00
37,2008-2009,Chandigarh,291420019,Survival for Women and Children Foundation,636  Sector 16 - DChandigarh-160015,966296.00
38,2008-2009,Chandigarh,291420043,The Punjab Health Systems Corporation,S.C.O. 341-42 Sector 34-A Chandigarh(Union Territory_ -160022,0.00
39,2008-2009,Chandigarh,291420038,Theater Age,H.No.86 Sector 48-C ChandigarhChandigarh(UT)-160047,0.00
40,2008-2009,Chandigarh,291420033,Voluntary Health Association of Punjab,SCF 18./1 Sector-D  ChandigarhChandigarh-160011,350000.00
41,2008-2009,Chandigarh,291420008,Youth Technical Training Society,R. No. 13 B Karuna Sadan Sector 11 - BChandigarh-160011,166425.57
