S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Haryana,172400001,Adarsh Gram Udyog Samiti,Rasina Dist: KaithalHaryana-132026,285914.00
2,2008-2009,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,10000.00
3,2008-2009,Haryana,172390007,Adarsh Saraswati Shiksha Samiti,Sant Graib Das Gali No. 2 Kakrai Rd SonepatHaryana-,356409.00
4,2008-2009,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,2726333.00
5,2008-2009,Haryana,172320007,All India Samaj Kalyan Samiti,Opp. Laxmi Rice Mill Behind Dr.Tilak Raj Radaur RoadLadwa Kurukshetra Haryana-,0.00
6,2008-2009,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,10750610.80
7,2008-2009,Haryana,172270033,Apollo Dealers and consumers Welfare Trust,Plot No.7 Sector 32 I GurgaonHaryana-122001,0.00
8,2008-2009,Haryana,172270021,Aravali Vikas Sangathan,Vill.& P.O. Daulah Gurgaon-DisttHaryana-,0.00
9,2008-2009,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
10,2008-2009,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
11,2008-2009,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,13593681.70
12,2008-2009,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,322108.00
13,2008-2009,Haryana,172380004,Baba Bihari Samariti Charitable Trust,Opp.Gandhi ColonyBaba Bihari Samadhi Rania Road. SirsaHaryana-125055,0.00
14,2008-2009,Haryana,172250006,Baba Deep Singhji Shahid Charitable Trust,2298 Jawahar Colony  Faridabad Haryana-,0.00
15,2008-2009,Haryana,172330011,Baba Sarnai Nath Yoga Ashram Nayas,Sumeshar TirthVillage Kheri Tehsil Narnaul MohindergarhHaryana-,0.00
16,2008-2009,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,28153.00
17,2008-2009,Haryana,172230001,Baptist Girls Hostel, BhiwaniHaryana-,850123.00
18,2008-2009,Haryana,172250003,Bethany Social Service Society,A-2 Central Graman N.H.5 FaridabadHaryana-121001,268200.00
19,2008-2009,Haryana,172250009,Bharat Mata Kusht Ashram,Gandhi Colony I.T.I. Road NIT FaridabadHaryana-,937533.00
20,2008-2009,Haryana,172370006,Bharat Vikas Sangh,1/13 J BMedical Enclave Rohtak Haryana-124001,0.00
21,2008-2009,Haryana,172290006,C.C.S.Haryana Agricultural University, HisarHaryana -,0.00
22,2008-2009,Haryana,172310028,Cambridge Education Society,Khidrabad Road Assandh KarnalHaryana-132039,0.00
23,2008-2009,Haryana,172330008,Centre for Rural Initiative,Vill. Khori Dist. RewariHaryana-123101,0.00
24,2008-2009,Haryana,172370004,Chaubisee Vikas Sangh,Meham Dist. RohtakHaryana-,0.00
25,2008-2009,Haryana,172270016,Chaudhri Trust,29 Mainwali Colony Gurgaon. -,203580.00
26,2008-2009,Haryana,172210008,Christian Hospital,Jagadhari Dist: AmbalaHaryana-,1128472.15
27,2008-2009,Haryana,172330004,Dehat Vikas Kendra Dongra, Dist. MohindergarhHaryana-,0.00
28,2008-2009,Haryana,172250012,Educational Cum Vocational Association for the Disabled,100 FT.Road  Shyam Colony Ballabhgarh FaridabadHaryana-,1801700.00
29,2008-2009,Haryana,172310005,Gandhi Smarak Nidhi, PanipatHaryana-,0.00
30,2008-2009,Haryana,172310013,Gayatri Khadi evam Gramodyog Samiti, Dist. KarnalHaryana-,0.00
31,2008-2009,Haryana,172270037,Genesis Foundation,A-50/5 DLF Qutab Enclave Phase-I GurgaonHaryana-122001,75767.51
32,2008-2009,Haryana,172210022,Gram Sudhar Samiti,Khanpur Brahamanda AmbalaHaryana-,0.00
33,2008-2009,Haryana,172290007,Gram Swarajya Sansthan,196  Premnagar HissarHaryana-,292092.00
34,2008-2009,Haryana,172270020,Gramin Vikas and Shiksha Samiti,Vill-NakanpurPunhana122508,0.00
