S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Mizoram,304330014,Agape Moral Reformation Organisation (AMRO),T/74 C R. Z. Lalbuaia BuildingVenghlui Republic Road796001,0.00
2,2008-2009,Mizoram,304340001,Baptist Church Of Mizoram,Serkawn Zotlang P.O LungleiMizoram-796691,9835600.37
3,2008-2009,Mizoram,304330041,CENTRE FOR PEACE AND DEVELOPMENT,"3rd Floor K. V. Tlangmawia Building
TuikhuahtlangAizawl796001",17311845.00
4,2008-2009,Mizoram,304340002,Citizens Action for Rural Development,Lungsen PO Lungsen Lunglei (Mizoram) -797730,805100.00
5,2008-2009,Mizoram,304330015,Don Bosco,Don Bosco Complex Seling P.OMizoram-796017,0.00
6,2008-2009,Mizoram,304430001,Don Bosco Saiha,Don Bosco Saiha (P.O.) SaihaMizoram-796901,0.00
7,2008-2009,Mizoram,304430002,Faithful Trust,Prince Computer Centre New Colony SaihaMizoram-796901,0.00
8,2008-2009,Mizoram,304330035,Ferrando Integrated Women Development Centre,Peace Home-Zione Veng-Durtlang Aizawl Mizoram -796025,0.00
9,2008-2009,Mizoram,304330020,Goodwill Foundation,"PC Lianchungnunga Building
Opp: Aizawl West College
Dawrpui Vengthar AizawlAizawl796001",350000.00
10,2008-2009,Mizoram,304330030,Greenwood Hospital Society,Bawngkawn AizawlMizoram-796014,2500.00
11,2008-2009,Mizoram,304330038,Hnam Chhantu Pawl,Electric VengAizawl796007,0.00
12,2008-2009,Mizoram,304330027,HRAWVA School,Venghlui Aizawl (Mizoram) -796001,0.00
13,2008-2009,Mizoram,304330028,Institute of the Brothers of St. Gabriel Society Province of N.E. India,Montfort Villa Aizawl Mizoram -796005,1725193.00
14,2008-2009,Mizoram,304350004,Isua Krista Kohhran Headquarters Bualpui (NG),Bualpui (NG)Saiha796901,0.00
15,2008-2009,Mizoram,304350002,Lairam Isua Krista Baptist Kohhran Lairam Jesus Christ Baptist Church,Lawngtlai P.O.- Lawngtlai Mizoram-796891,0.00
16,2008-2009,Mizoram,304330036,Mission for Christ,Hermon Street Durtlang Aizawl Mizoram -796025,0.00
17,2008-2009,Mizoram,304330025,Mizoram Bio Science Management Centre,E 78 Khatla AizawlMizoram-796001,0.00
18,2008-2009,Mizoram,304330018,Mizoram Hmeithai Association,10 Aupper Republic Road Aizawl Mizoram -,0.00
19,2008-2009,Mizoram,304330004,Mizoram Presbyterian Church,Synod Office AizawlMizoram-796001,3973344.38
20,2008-2009,Mizoram,304330022,Montfort Educational Development Society(MEDS),C/o St. Paul's Hr. Sec. School  Montfort HillsAizwal Mizoram-796005,10415057.21
21,2008-2009,Mizoram,304330033,New Life Home Society,Ramhlun North-Industrymual Aizawl Mizoram -796012,0.00
22,2008-2009,Mizoram,304330031,People's Action for Rural Transformation,Aibawk Aizawl District Mizoram -,784286.00
23,2008-2009,Mizoram,304500001,Recovery Society,Faith Home  ChhingchhipSerchhip Mizoram-,0.00
24,2008-2009,Mizoram,304330029,Sacred Heart Society,B.K. Nursery Veng. AizawlMizoram-796001,0.00
25,2008-2009,Mizoram,304330026,Samaritan Society of  Mizoram,Zodin Square Below Milan Press Aizawl Mizoram -796001,751229.00
26,2008-2009,Mizoram,304330023,Samaritans'Association for the Blind,Durtlang Aizawal Mizoram -796025,0.00
27,2008-2009,Mizoram,304330032,Save Help and Develop,Post Box No. 197 Electric Veng Aizawl Mizoram -796007,0.00
28,2008-2009,Mizoram,304330008,Social Guidance Agency,Post Box 153 AizawlMizoram-796001,0.00
29,2008-2009,Mizoram,304330024,Society for HIV/AIDS and Lifeline Operation in Mizoram,A-48/1 Lalrengpuia Building Lower ZarkawtAizawl796007,2628336.00
30,2008-2009,Mizoram,304330011,Spastic Society of Mizoram,Falkland Veng PO ZemabawkAizawl796001,0.00
31,2008-2009,Mizoram,304330005,Synod Hospital,Durtlang AizawlAizawl796025,512704.00
32,2008-2009,Mizoram,304330003,The Church of God 7th Day,P.O.Box 70 Aizawl Mizoram-796001,382940.00
33,2008-2009,Mizoram,304330019,Thutak Nunpuitu Team,Zuangtui Aizwal Mizoram -,355064.00
34,2008-2009,Mizoram,304330040,TORCH BEARER MINISTRIES,Electric Veng Near YMA HallK- Sangthuama Ex MLA Building796001,0.00
35,2008-2009,Mizoram,304330034,Zoram Drivers Ramthim Board,Damna In Zuangiui Aizawl Mizoram -796017,0.00
36,2008-2009,Mizoram,304330039,ZORAM ENTU PAWL,BISHOPS HOUSE RAMTHAR VENG CHANMARI AIZAWLAIZAWL796007,6335272.00
37,2008-2009,Mizoram,304330002,Zoram Evangelical Fellowship,Chhanmari Veng Aizawl Mizoram-796007,7735153.00
