S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,West Bengal,147030030,16 Mile Rural Development Society,16 Mile PO-Gurutola Malda town MaldaWest Bengal-732127,0.00
2,2008-2009,West Bengal,147120791,8No.Bhukailash Road Swami Vivekananda Homoeo Clinic and Charitable Dispensary,8 No.Bhukailash Road KolkataWest Bengal-700023,0.00
3,2008-2009,West Bengal,146920027,A C Rural Development Committee,Chaintore Budhanpur Dist. BankuraWest Bengal-722137,0.00
4,2008-2009,West Bengal,147040468,A.S. Charitable Fund,At & Po - Math Chandipur Dna MidnaporeWest Bengal-271659,0.00
5,2008-2009,West Bengal,147040284,Abhijan Sangha,P.o.nandkumar SridharpurMidnapore -721632.-,0.00
6,2008-2009,West Bengal,147110277,Abubakkar Khan Seba Sadan,Purba Bayar Singh Via PathankhaliP S Basanti743611,0.00
7,2008-2009,West Bengal,146930028,Action for Socio-Economic Upliftment of Rural Environment,C/O Dr Gorachand Khan Andrewspalli SantiniketanBirbhum Distt. (West Bengal)-731235,0.00
8,2008-2009,West Bengal,147110251,Action Of Promoters For Dev.& Liberation,Mamudpur P.o.kanyanagarSouth 24 Parganas -743503.-,0.00
9,2008-2009,West Bengal,147120090,Adorers Congregation,P - 8 C.i.t.road Park Circus KolkataWest Bengal-700017,22068486.41
10,2008-2009,West Bengal,146990073,Aeabinda Pally Bharat Kristi Seva Sangha,265 Arvinda Pally Konagar Dist- HooghlyWest Bengal-712235,0.00
11,2008-2009,West Bengal,147120675,Agape Education Mission,near 4 No. Bheri  Nowbhanga Sector- IV Salt Lake KolkataWest Bengal-700105,2211062.00
12,2008-2009,West Bengal,147110890,Agarhati Sri Ramakrishna Sarada Sevashrama,Village and Post - Agarhati P.S. - SandeshkhaliBarasat743329,0.00
13,2008-2009,West Bengal,147000104,Agradut Palley Unnayan Samity,Vpo Gaza HowrahW.b-711226,0.00
14,2008-2009,West Bengal,147000027,Agragati,Vil Kalikata Po Raspur  HowrahWest Bengal-711401,8331687.00
15,2008-2009,West Bengal,147040269,Agrani Sangha And Pathagar,Vil Jagannath Karbar Pirijkhanbar MidnaporeWb-721422,0.00
16,2008-2009,West Bengal,147040221,Agrani Sanket,Village- Mamudpur P.o.- Teghani Via KeldmalDist- Midnapore W B-,0.00
17,2008-2009,West Bengal,147110225,Aikatan Sangha,Vill. & P.o.dara Ps.joynagarSouth 24 Parganas. W.b.-,0.00
18,2008-2009,West Bengal,146940068,Aikyatan Development Society,At- Gushkara Dharapara PO-Gushkara BurdwanWest Bengal-,1282975.00
19,2008-2009,West Bengal,147040296,Ajodhyapur Palli Mangal Samiti, Vill.&p.o.ajodhyapurcontaiMidnapur -721401.-,0.00
20,2008-2009,West Bengal,146940002,Akbarpur Sammelan,Po Nandanghat BurdwanWest Bengal-713515,0.00
21,2008-2009,West Bengal,146930021,Akhil Bharat Bhuvidya Parivesh Samiti,Pravat Sarani Boipur BirbhumWest Bengal-731204,0.00
22,2008-2009,West Bengal,147110291,Akshaynagar Pallisri Sangha,Block: Kakdwip AkshaynagarSouth 24 Parganas -743347-,2144315.50
23,2008-2009,West Bengal,147000120,Al- Ameen Mission,Village- Khalt Pur P.o.- DehibhursulRajbalhul Howrah West Bengal-,0.00
24,2008-2009,West Bengal,147110440,Al-ameen Mill Mission,64 G.j. Khan Roadroad KolkataWb-,0.00
25,2008-2009,West Bengal,146940041,Al-madina Market Education $ Welfare,Society P.o.memari.madina MarketBurdwan -713146,0.00
26,2008-2009,West Bengal,147110744,Alaberia Samaj Unnayan Mohila Samity,Vill-AlaberiaPO-Purba Ramnathpur PS-MagrahatSouth 24 ParganasWest Bengal-743355,0.00
27,2008-2009,West Bengal,147000170,Alam Mistry Lane Manav Vikas  Samiti,11 Alam Mistry Lane HowrahWest Bengal-711101,386925.00
28,2008-2009,West Bengal,146980019,Albela Boys Home,P.o.kalimpong  Darjeeling West Bengal -734301,3380084.00
29,2008-2009,West Bengal,147110549,Ali S.k. Memorial Society For The Children,17A East RoadSantoshpur Kolkata24 Parganas (south) West Bengal-700075,2280086.00
30,2008-2009,West Bengal,147040281,Alinan R.K.Vivekananda Yuva Sangha, Vill.&p.o.alinanMidnapur -721137.-,0.00
31,2008-2009,West Bengal,147020044,Alipurduar Adivasi Vikas Manch,Vill-Chechakhata P.o.-Alipurduar west BenagalAlipurduar736123,0.00
32,2008-2009,West Bengal,147120586,All Backward Class Relief And Development Mission,17A GIRISH CHANDRA BOSE ROADKOLKATA700014,0.00
33,2008-2009,West Bengal,147120003,All Bengal Women's Union Child.wel.home,89 Elliot Road Calcutta -West Bengal-700016,1462894.45
34,2008-2009,West Bengal,147120129,All Bengal Women's Union Home,89 Elliot Road Calcutta West Bengal-700016,1082282.20
35,2008-2009,West Bengal,147120262,All Bengal Womens Union,89 Elliot Road KolkataWest Bengal-700016,3346051.00
36,2008-2009,West Bengal,147120186,All Bengal Womens Union Balwadi Centre,89elliot Road Calcutta -West Bengal-700016,39011.00
37,2008-2009,West Bengal,147120210,All Bengal Womens Union Primary School,89elliot Road Calcutta -West Bengal-700016,6000.00
38,2008-2009,West Bengal,147120474,All India Council For Mass Education & Development, KolkataWest Bengal-,432382.00
39,2008-2009,West Bengal,147120147,All India Women Conference East Calcutta,B-248 Lake Town  Calcutta -  700089-,42470.00
40,2008-2009,West Bengal,147120420,All India Womens Conference,Plot No. 5/11cit.sect -iv Beliaghata Main Road KolkataWest Bengal-700010,0.00
41,2008-2009,West Bengal,147040039,Aloke Sangha,Vil Sawraberia Jalpai MidnaporeW.b. .-721652,0.00
42,2008-2009,West Bengal,147050058,Altab Charitable Society,Khidirpur P.O. ChhabghatiMurashidabad742201,0.00
43,2008-2009,West Bengal,147040015,Amaltora Palli Jeva Sangha,M.k.n.s.building P.o.gidniMidnapore -721505.-,0.00
44,2008-2009,West Bengal,147120524,Amanat Foundation Trust,2h/22 Radha Gobinda Sahalane KolkataWest Bengal -700017,1181303.00
45,2008-2009,West Bengal,147110520,Amar Club,Vill: Joykrishnapur Po:nandakumarpurps:raidighi24 Parganaswest Bengal-743349,0.00
46,2008-2009,West Bengal,147040200,Amar Seva Sangha,Raine MidnaporWest Bengal -721130,3977243.71
47,2008-2009,West Bengal,147110230,Amara Sabai Kailaspur Nandakumarpur Joutha Sanstha,Nandakumarpur KailashpurSouth 24 Parganas -743349.-,0.00
48,2008-2009,West Bengal,146920041,Amarkanan Sri Ramakrishna Sevadal Ashrama,Vill & PO-Amarkanan PS-Gangajal GhatiBankuraWest Bengal-722133,4400.00
49,2008-2009,West Bengal,147000093,Ambagan Karmi Sangha,P.o.baliachakvill.subalchak Dist. HowrahWest Bengal -712416,0.00
50,2008-2009,West Bengal,147040443,Ambassadors Service Society,AT- PatharhuriPost-Binandapur Via-Kultikri S.D-KharagpurPaschim MedinipurWest Bengal-721135,3372487.00
51,2008-2009,West Bengal,147120610,Ambootia Welfare Trust,34A Metcalfe Street Kolkata West Bengal-700013,3244176.00
52,2008-2009,West Bengal,147000072,American Churches Of God Mission,Uluberia HowrahWb-711316,5453768.00
53,2008-2009,West Bengal,147040521,Amjam Radhamadhab Social Welfare Society,Vill-Amjam PO-Kharika Mathani PS-NayagramKharagpurKolkataPaschim MedinipurWest Bengal-721159,0.00
54,2008-2009,West Bengal,147000060,Amoragori Juba Sangha,P.o. Amoragori P.s.amtaHowrah-711401.-,0.00
55,2008-2009,West Bengal,147040520,Amritberia Palli Unnayan Sangha,Vill/PO-AmritberiaPS-Mahishadal Purba MedinipurWest Bengal-721628,0.00
56,2008-2009,West Bengal,147000106,Amta Seva Samity,P.o.amta Block -amtaHowrah --711401,18440.00
57,2008-2009,West Bengal,147000005,Ananda Niketan,West Bengal - 711303   -,20534.29
58,2008-2009,West Bengal,147120545,Ananda Shankar Centre For Performing Arts,11f Palm Avenue KolkataWB-700019,7150.00
