S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Delhi,231650956,A K Medical & Research Centre,504 Chamalian Road Near Idgah Delhi-110006,1301330.87
2,2008-2009,Delhi,231650553,A.I. Shah Behram Baug Society,C-83 Dda Flats SaketNew Delhi-110017,350951.00
3,2008-2009,Delhi,231650776,A.I.centre For Advancement  Of People,G - 1375 Chitranjan ParkNew Delhi -110019,0.00
4,2008-2009,Delhi,231660628,Aagaz Foundation,Shaheed Bhawan 18/1 Aruna Asaf Ali MargQutab Institutional Area New Delhi-110067,25110094.00
5,2008-2009,Delhi,231660554,Aakansha Samiti,E- 437/(25YARDS) RAGHUBIR NAGAR NEW DELHI DELHI-110027RAGHUBIR NAGAR110027,0.00
6,2008-2009,Delhi,231650944,Aanchal Charitable Trust,148-ADDA Flats Mansarover Park110032,2153352.00
7,2008-2009,Delhi,231660407,ABHAS- Action Beyond Help and Support,A201Yamuna Apartments AlaknandaNew Delhi-110019,2533467.92
8,2008-2009,Delhi,231660767,Abhivyakti Foundation,Room No. 403 1/18 B Dreamland Asaf Ali Road New Delhi -110002,0.00
9,2008-2009,Delhi,231650266,Abul Kalam Azad Islamic Awakening Centre,8/1 Jogabai P.o. Box  9755 Jamia NagarNew Delhi-110025,0.00
10,2008-2009,Delhi,231660066,Academy of Fine Arts & Literature,4/6 Siri Fort Institutional Area  New Delhi -,4615680.00
11,2008-2009,Delhi,231650265,Acharya Kakasaheb Kalelkar Samarak Nidhi,1j L Nehru Marg Rajghatnew Delhi 2New Delhi -110002,0.00
12,2008-2009,Delhi,231650916,Acharya Sushil Muni Memorial Trust,C-599 Defence Colony New Delhi -110024,1710652.00
13,2008-2009,Delhi,231650125,Action for Ability Development and Inclusion,2 Balbir Saxena Marg Huaz KhasNew Delhi -110016,62998.40
14,2008-2009,Delhi,231650903,Action For Autism,C-18 Chirag EnclaveNew Delhi-110048,2724149.77
15,2008-2009,Delhi,231650089,Action For Food Production,25/1-a Institutional Area Pankha Road Janakpuri New Delhi-110058,16237206.45
