S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Goa,271830133,Anyay Rahit Zindagi,Plot No.71Next to ESI DispensarySancoale Industrial Estate SaurinagarSouth Goa403726,3574363.00
2,2008-2009,Goa,271830102,Asha Bhawan,Bastora Bardez Goa-403502,0.00
3,2008-2009,Goa,271830093,Auxilium Salesian  Society, CaranzalemGoa-403523,2816745.00
4,2008-2009,Goa,271800001,Bharteeya Sanskriti Probodhini,A I- Vajein Shiroda PondaGoa-,1317744.00
5,2008-2009,Goa,271830104,Canossa  Society Goa,Modlo Vaddo ArambolPernem Goa-403524,1637.67
6,2008-2009,Goa,271830025,Capuchin Friars Minor Society,Modi Navelim  SalcetteGoa-,13491148.37
7,2008-2009,Goa,271830015,Car melite Fathers  Fatima Retreat Centre,Xelim Loliem CanaconaGoa-403728,0.00
8,2008-2009,Goa,271830153,Care and Compassion - Goa,4F/G-2 Models ComplexTaleigao Market Ilhas403002,1038611.00
9,2008-2009,Goa,271830003,Caritas Goa,Paco Pathiarcal Altinho PanjimGoa -403001,2016073.00
10,2008-2009,Goa,271830058,Carmelite Monastery, ChimalimGoa-,56562.00
11,2008-2009,Goa,271830008,Central Fund of Archdiocese of Goa & Daman, PanjimGoa-,11910827.60
12,2008-2009,Goa,271830155,CHANDOR JYOTHI SEVA SANGH,PALLOTTI JYOTHI NIWASGUIRDOLIMCHANDOR403714,155289.00
13,2008-2009,Goa,271830130,Chorao Educational Society,Boctawada-Chorao Ilhas- North-GoaGoa-403102,0.00
14,2008-2009,Goa,271830080,Churach of our Lady Of The Sea, Nani DamanDaman & Diu -396210,546247.00
15,2008-2009,Goa,271830077,Cofre Da Igreja De Utorda, UtordaGoa-,0.00
16,2008-2009,Goa,271830064,Confraria of SSMO Sacrement De Sebastian,Cnanguinim Church  CuncolimGoa-,0.00
17,2008-2009,Goa,271830072,Congr Of The Srs Of St Joseph Of Clunny, VernaGoa -403722,0.00
18,2008-2009,Goa,271830074,Congregation Sisters of St Joseph Clunty,Vaddem Vasco Da GamaGoa -403802,678087.00
19,2008-2009,Goa,271830073,Congregation Sisters St.Joseph Of Cluny,Cluny Convent  Nagoa De VernaSalcete-Goa-403722,301452.00
20,2008-2009,Goa,271830018,Diocesan Cathectical Centre,  Old Goa-,1001650.00
21,2008-2009,Goa,271830055,Diocesan Centre For Social Community Media, PanjimGoa-403001,152425.00
22,2008-2009,Goa,271830026,Diocesan Commission For Liturgy, TiswadiOld Goa-,0.00
23,2008-2009,Goa,271830057,Diocesan Family Service Centre Goa,D B MargOpp Steamer Jetty403001,337848.00
24,2008-2009,Goa,271830007,Diocesan Priest Fund,Altinho PanjimGoa-,330372.00
25,2008-2009,Goa,271830140,Diocesan Society of Education,Paco Patriarcal AltinhoGoa-403001,275700.00
26,2008-2009,Goa,271830046,Discalced Carmelite Monastery,Novitia Training Aquem MargaoGoa-403601,0.00
27,2008-2009,Goa,271830129,Don Bosco Benaulim Society,H. No. 353 Pull Vaddo BenaulimGoa.-403707,557191.00
28,2008-2009,Goa,271830053,Don Bosco Farmer's Rehabilitation Society,Sulcorna Quepem  Goa-403705,511149.00
29,2008-2009,Goa,271830127,Don Bosco Luotolim Society,Luotolim  SalceteGoa-403718,338268.00
30,2008-2009,Goa,271800002,Dudhsagar Krishi Udyog Society,Pillar Fathers Farm Shigao-CollemPonda Goa-403410,0.00
31,2008-2009,Goa,271830134,EL-Shaddai Charitable Trust,176 Batti Parra Bardez North Goa Goa-403510,29040041.56
32,2008-2009,Goa,271830099,Ezekiel Methodist School, Bambolim Goa-403005,0.00
33,2008-2009,Goa,271830122,Fatima Society,Margao Goa -403601,0.00
34,2008-2009,Goa,271830151,Federation of Asian Bishops Conferences-Office of Peace and Harmony,Shanti Sadannear St.John the Baptist churchPovoacaoBenaulimSouth Goa Goa-403716,0.00
35,2008-2009,Goa,271830023,Fr. Angel Trust, Pilar Goa-403203,352005.47
36,2008-2009,Goa,271830049,Franciscan Sisters of Christ the King,Saligao BardezGoa-,5697288.00
37,2008-2009,Goa,271830022,Goa Salesian Society,Dob Bosco High SchoolPanjim,17801946.00
38,2008-2009,Goa,271830141,Gomantak  Sanskrutotottejak Mandal,Kavale-Ponda North Goa -403401,0.00
39,2008-2009,Goa,271830121,Green Ray Foundation,P-6 Calangute Road Portais Vaddo  Verem P.O.- Reis-MagosGoa-403114,0.00
40,2008-2009,Goa,271830035,Holy Childhood,Paco  Patriacal AltinhoPanjim  Goa-403001,2717550.00
41,2008-2009,Goa,271830039,Holy Cross Corso Farm Welfare Society,Marna Siolim BardezGoa-,775335.00
42,2008-2009,Goa,271830065,Holy Family Society,Sancoale CortalimGoa-,1798616.00
43,2008-2009,Goa,271830040,Holy Name Church,Fort Daman Daman & Diu -396220,0.00
44,2008-2009,Goa,271830152,Indian Students Education Aid Foundation,Keertividyalaya Building Rai Siolim Bardez North GoaGoa-403517,4097543.00
45,2008-2009,Goa,271830125,Indo Portuguese Friendship Society - Goa,Dias Building Rua Do Ormuz PanjimGoa-403001,0.00
46,2008-2009,Goa,271830043,Institute Of Social Service,Nirmala NivasAlthinho Panaji403001,0.00
47,2008-2009,Goa,271820002,International Animal Rescue,Animal Tracks Madungawaddo AssagaoBardez Goa-,3795892.00
48,2008-2009,Goa,271830123,International Education Fellowship Trust, Alto BetimeGoa -403521,0.00
49,2008-2009,Goa,271830013,Ishaprema Niketan Sangh, AssagaoBardez -403507,48665.00
50,2008-2009,Goa,271830138,Jan Ugahi,1552 Pandicol Curtorim South GoaGoa-403709,2322307.00
51,2008-2009,Goa,271810006,JESUS CENTRE GOA,ALFRAN PLAZA2ND FLOOR M.G. ROAD NEAR DON BOSCOPANAJI GOA403001,0.00
52,2008-2009,Goa,271830149,Kalangan Centre for Performing Art,Palacio De Sant'ana Godinho Margao South GoaGoa-403602,0.00
53,2008-2009,Goa,271830090,Mary Society, MapusaBardez -403507,473692.00
54,2008-2009,Goa,271830009,Monte De Guerim Educational Society, BardezGoa-,0.00
55,2008-2009,Goa,271810005,Museum of Christian Art,Paco Patriarcal Altino PanajiGoa-403001,1238.00
56,2008-2009,Goa,271830124,Navjyothi Rehabilitation Centre,Sisters Adores Belloy Nuvem Salcete  Goa -403604,1824844.00
57,2008-2009,Goa,271830041,Our Lady Of Remedios Church, Moti DamanDaman & Diu-,0.00
58,2008-2009,Goa,271830017,Pastoral Institute St. Pius X(Maintenance, IlhasOld Goa-,0.00
59,2008-2009,Goa,271830027,Patoral Institute St. Pius X (Masses), Tiswadi Old Goa-403402,494437.00
60,2008-2009,Goa,271830005,Peaceful Society,Kundai PondaGoa-403408,10287793.00
61,2008-2009,Goa,271830111,Peoples Educational Trust,People High School PanajiGoa-,0.00
62,2008-2009,Goa,271830001,Pilar Seminary Society, PilarGoa-403203,15799450.11
63,2008-2009,Goa,271830131,Pilar Sisters Association,Orago Loutolim  Salcette Goa-,517773.00
64,2008-2009,Goa,271830132,Positive People,H. No. 357 PirazonaMoira403507,2683738.59
65,2008-2009,Goa,271830147,Presentation Society,Presentation ConventMangor Hill Vasco Da Gama South GoaGoa-403802,4180712.00
66,2008-2009,Goa,271830095,Quepem Salesian Society, Prem NagarQuepem-403705,116375.00
67,2008-2009,Goa,271830062,Rachol Seminary,Rachol Salcette Goa-,4333454.00
68,2008-2009,Goa,271830091,Rosa Mystica Society,Aldona Bardez Goa-403508,11571.00
69,2008-2009,Goa,271820001,Sangath,House No 451 168 Bhatkar Vaddo Socorro Porvorim BardezBardez403501,36327866.83
70,2008-2009,Goa,271810001,Sharda Mandir Trust,Miramar  PanjimGoa.-403001,0.00
71,2008-2009,Goa,271830086,Sisters Of Mary Immacu. Of Bishop Morrow - Agonda,Agonda P.O Canacona  Taluk Goa-403702,50000.00
72,2008-2009,Goa,271830096,Societ Of Sisters Of St. Alex Orphanage, CalanguteBardez  -403516,506437.00
73,2008-2009,Goa,271830044,Society  of Pilar - Sanguem Region,h.No.: 12/3664 padre agnel bhavan st joaquim road bordamargoa403601,4134528.00
74,2008-2009,Goa,271830154,Society for youth Development,Sanjeevan Buildidng Near Bandora Panchyat Buldg NagueshiPonda Goa403003,481390.00
75,2008-2009,Goa,271830045,Society Of Daughters Of Heart Of Mary, PanjiGoa-,0.00
76,2008-2009,Goa,271830032,Society of Daughters of St. Paul, PanjimGoa.-403001,0.00
77,2008-2009,Goa,271830144,Society of Franciscan Sisters of Immaculate Conception,House No 918/B Grande Rumbordem CurtorimSalcete403709,8385712.00
78,2008-2009,Goa,271830068,SOCIETY OF FRANCISCAN SISTERS OF MARY, Dona PaulaGoa-403004,372706.00
79,2008-2009,Goa,271830002,Society of Pilar, PilarGoa-403203,10445863.03
80,2008-2009,Goa,271830010,Society Of Sisters Of St. Alex Convent, CalanguteBardez-,2699793.00
81,2008-2009,Goa,271830047,Society of Sisters of St. Alex Novitiate,Calangute  BardezGoa-,114655.00
82,2008-2009,Goa,271830054,Society Of Sisters Of St. Alex Aged Home, CalanguteBardez-,0.00
83,2008-2009,Goa,271830075,Society Of The Sisters Of the Holy Cross, BastoraBardez-,30015.50
84,2008-2009,Goa,271830016,Socy Of Franciscan SRS Of Christ King,Convent Of Our Lady Of Angels TiswadiOld Goa-,0.00
85,2008-2009,Goa,271830098,Socy Of H.C. Srs Romanso Mat. Nursing Home,  Bardez -403513,10700.00
86,2008-2009,Goa,271830012,Socy. Of Francis Hosp. Srs.St. John Of God, TiswadiOld Goa-,0.00
87,2008-2009,Goa,271830060,St.  Anthony's  Institute  & Orphanage,Duler BardezGoa-,98771.00
88,2008-2009,Goa,271830051,St. Joseph's Boys Home Society,Calangute BardezGoa-403516,1506829.00
89,2008-2009,Goa,271830109,St. Judes Commercial Institute, BardezGoa-403508,0.00
90,2008-2009,Goa,271830061,St. Teresa's Carmel, XettiawadoBardez-403509,131096.00
91,2008-2009,Goa,271830101,ST.Ann'a   Institute  High  School, AgondaCanacona-,0.00
92,2008-2009,Goa,271830034,ST.Francis  Xavier's Ashram,Raia SalceteGoa-403720,0.00
93,2008-2009,Goa,271830050,St.Joseph Home For The Aged, SiolimBardez -403517,127661.00
94,2008-2009,Goa,271830110,The Assagao Pallotine Sisters Institute,223 Mazalwaddo BardezGoa-403507,5559306.00
95,2008-2009,Goa,271830030,The Assagao Pallottine Society,Assagao  BardezGoa-,5391521.00
96,2008-2009,Goa,271830031,The Assagao Pallottine Society, Chicalim Goa-407711,3695789.00
97,2008-2009,Goa,271820003,The Dominican Fathers(Goa) Society,Dominican Fathers 350 Pirazona  Moira Bardez Goa-403507,29596047.00
98,2008-2009,Goa,271830087,The Fatorda Salesian Society,FatordaMargao403602,745000.00
99,2008-2009,Goa,271830118,The Goa Xavier Company Private Ltd,Loyala High School  P.B. No-79 MargaoGoa -403601,31640130.84
100,2008-2009,Goa,271830146,The International Centre Goa,Goa University Road Dona Paula PO Dona PaulaGoa-403004,427200.00
101,2008-2009,Goa,271830070,The National Association For The Blind, PanajiGoa-,101073.50
102,2008-2009,Goa,271810002,The Panjim Salesian Sociesty,DonBosco High School Panjin Distt. Ilhas Tiswadi Goa-403001,42451.00
103,2008-2009,Goa,271830106,The Society of the Franciscan Hospitaller Sisters of Immaculate Conception,Margao Goa -403601,85554.65
104,2008-2009,Goa,271830089,Thomas Stephens Konkani Kendra,B.B.Borkar Road Alto Porvorim Goa-403521,5774472.00
105,2008-2009,Goa,271830033,Training Cum Prod. Centre For Handicapped,Kadamba Road Old Goa -403402,462300.00
106,2008-2009,Goa,271810003,Tuem Salesian Society,Don Bosco Boys' Home Tuem PernemGoa.-403512,120000.00
107,2008-2009,Goa,271830128,Velcao Pale Education Society,Infant Jesus Academy VelcaoConsaulim-,217951.00
108,2008-2009,Goa,271830037,Vivian Nivas Charitable Society,Porta Vaddo SiolimBardez-,43049.00
109,2008-2009,Goa,271830004,Xavier Centre Of Historical Research, Alto PorvorimGoa -403521,1423059.00
110,2008-2009,Goa,271830148,Young Mens Christian Association Panjim,3rd floor Confrarias Bldg. Jose Falcao Road Panjim NorthGoa-403001,3443.00
