S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Gujarat,042000021,Aahadham Seva Mandal,KOPARLI ROAD  VAPI  -396191,1700000.00
2,2008-2009,Gujarat,041960120,Aarogya: Centre for Health-Nutrition Education and Health Promotion,C-2 Biren Appartments Fatehgunj   Char Rasta Above Punjab Nat. BankVadodara (Gujarat)-390002,0.00
3,2008-2009,Gujarat,042040130,AASHRA MAHILA UTKARSH TRUST,PETLAD-BORSAD ROADNR-GOPALPURA NERROW GAUGE RAILWAY CROSSINGAT LAKKADPURA POST-SUNDARNATA-PETLADPETLAD388480,798008.00
4,2008-2009,Gujarat,041910201,Abhikram,Gujarat Lok Samiti Premises Lal Darwaja AhmedabadGujarat-,0.00
5,2008-2009,Gujarat,042000096,Abhishyam Foundation,C/O Anu Eye Hospital Char Rasta Killa PardiValsad Distt. (Gujarat)-396125,0.00
6,2008-2009,Gujarat,041990015,Action Research In Commun  Health & Dev., MANGROL P.OBHARUCH -393150,5210373.50
7,2008-2009,Gujarat,042080085,ADARSH KELVANI MANDAL,C/o.  PRIMARY AND SECONDARY SCHOOLKHIRASARA(GHETIYA) VIA-BHAYAVADAR TALUKO - UPLETA360490,0.00
8,2008-2009,Gujarat,041910276,Adhyatma Vidya Mandir Trust,Tattva-tirth Bhilaj Road Thaltej Ahmedabad (Gujarat) -380059,4260478.00
9,2008-2009,Gujarat,042000052,Adivashi Ashram Ahwa,Ahwa Dangs (Dt) Gujarat -,0.00
10,2008-2009,Gujarat,042100009,Adivasi Chhatralaya Education Trust, ZANKHVAVSURAT  -394440,1025120.00
11,2008-2009,Gujarat,042090016,Adivasi Kheti Yojna,Mankroda- Bhiloda SabarkanthanGujarat-383245,3084942.00
12,2008-2009,Gujarat,042100005,Adivasi Pragati Kendra Society,Adivasi Pragati Kendra Opp Railway StationSURAT    Vyara -394650,8253385.00
13,2008-2009,Gujarat,042090091,Adivasi Pragati Mandal, MEGHRAJSABARKANTHA -383350,200000.00
14,2008-2009,Gujarat,041990021,Adivasi Samaj Seva Kendra,Sagbra  SAGBARADist- NARMADA Gujarat-393050,57623.00
