S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Pondicherry,285130067,Adecom Network,No.9 Raja Singh StreetPost Box No.233605001,2438957.58
2,2008-2009,Pondicherry,285130078,Anbalayam,140 Villinur Road Moolakulam PondicherryPondicherry-605010,0.00
3,2008-2009,Pondicherry,285130049,Apsara,70 V V P Nagar  Pondicherry-,0.00
4,2008-2009,Pondicherry,285130043,Association of Franco-Indian Vocational Training Institute,38 Dumas Street  Pondicherry-,0.00
5,2008-2009,Pondicherry,285130031,Atelier Shanti,20 Lazar Koil Street DubrayapetPondicherry-605001,337615.00
6,2008-2009,Pondicherry,285130026,Bon Secours Convent,Rangapillai Street  Pondicherry-,215720.60
7,2008-2009,Pondicherry,285150001,Carmel Convent Cluny, Karaikal Pondicherry-609602,459842.93
8,2008-2009,Pondicherry,285130022,Centre for Education Rehabilitation and Treatment of the Handicapped,181 Gingee Salai DubarayapetPondicherry-605001,6524914.00
9,2008-2009,Pondicherry,285150007,Community Collective Society for Integrated Development,34 Neela Kidangu Street KaraikalPondicherry-609602,5803146.78
10,2008-2009,Pondicherry,285130050,Community Sewa Centre,No-2 Villikrishna illam IIIrd  Cross Kasthuribaigandhi St NetajiNagar-I Ullalam Pondicherry-605001,8620926.25
11,2008-2009,Pondicherry,285130020,Congregation Sisters of St. Joseph Cluny,Post Box 87  Pondicherry-,5320281.41
12,2008-2009,Pondicherry,285130058,Dipti Trust,No.8 St.Gilles Street Sh Aurobindo Ashram POPondicherry-605002,5355942.00
13,2008-2009,Pondicherry,285130041,Don Bosco Boys Home,Thattanchavady  Pondicherry-605009,4725980.98
14,2008-2009,Pondicherry,285130085,EMPOWERMENT FOUNDATION,Soorya Udayam Illam-Habitat Mariaman Koil StreetOdhiyampattu Village Villianur Commune,992700.00
15,2008-2009,Pondicherry,285130074,Foundation for Ecological Research Advocacy and Learning,No.27 2nd Cross Appavounagar VazhakulamPondicherry-605012,3622030.00
16,2008-2009,Pondicherry,285130018,Franciscan Sisters of Saint Aloysius Gonzaga,Door No. 6 ST.ANGE STREETPONDICHERRY -605001,23713997.92
17,2008-2009,Pondicherry,285130072,Holistic approach for People's Empowerment(HOPE),Plot NO. 106 M.G.R. Nagar 100Feet Road MudaliarpetPondicherry-605004,6218101.00
18,2008-2009,Pondicherry,285130014,Hospice Convent,2 Laporte Street  Pondicherry-605001,2430.00
19,2008-2009,Pondicherry,285130015,Human Organisation for Social Education,Odaiveli  Ariyankuppam Pondicherry-605007,0.00
20,2008-2009,Pondicherry,285130009,Immaculate Boarding Convent,St. Therese Street  Pondicherry. -605001,0.00
21,2008-2009,Pondicherry,285130010,Immaculate Heart of Mary Convent,IHM Convent St. Theresa Street   Pondicherry-605001,758887.36
22,2008-2009,Pondicherry,285130011,Immaculate Heart of Mary Convent,Visitation Calanthottam AriyankuppamPondicherry-605007,49930.00
23,2008-2009,Pondicherry,285130027,Immaculate Heart of Mary Social Service Society,Uppalam Road Colas NagarPondicherry-605001,25207286.00
24,2008-2009,Pondicherry,285130017,Immaculate Heart of Mary Society,Nirmala Novitiate Pakkamudayanpet Pondicherry. -605008,3741751.00
25,2008-2009,Pondicherry,285130024,immaculate Heart of Mary Society Generalate,St. Therese Street Pondicherry.  -605001,1647453.79
26,2008-2009,Pondicherry,285130037,Institute of the Foreign Mission Sisters,Villianur Road   Pondicherry-,1271553.00
27,2008-2009,Pondicherry,285130040,Institute of the Foreign Mission Sisters,Villianur Road  Pondicherry-,0.00
28,2008-2009,Pondicherry,285130084,INTEGRATED REHABILITATION AND DEVELOPMENT CENTRE(IRDC),No.7 Rajaganapathi NagarKakayanthope Ariyankuppam605007,10000.00
29,2008-2009,Pondicherry,285130053,Integrated Rural Development Through Education Centre,Nallur Village  Pallineliyahnur PostPondicherry-605107,779126.00
30,2008-2009,Pondicherry,285150009,Jesus Voice Ministry,No. 376 Bharathyayar RoadPondicherry609602,0.00
31,2008-2009,Pondicherry,285130039,Kassar Trust,No.8 First Cross AnnaiI Sathiy St Vaithikuppam Pondicherry-605012,0.00
32,2008-2009,Pondicherry,285130001,Le Conse D'admn De L Archdiocese Pondy,  Pondicherry-605001,51299235.24
33,2008-2009,Pondicherry,285130002,Les Ateliers Au Fils D' Indra,54 Labourdonnais Street  Pondicherry-605001,12707340.00
34,2008-2009,Pondicherry,285130045,Mirambika Trust,1-BIS Rangapillai Street  Pondicherry-605001,0.00
35,2008-2009,Pondicherry,285130059,Partage Dans Le Monde,C/o Clinic Naham 86 86 Eashwaran Koil StreetPondicherry-,867586.00
36,2008-2009,Pondicherry,285130080,Peoples Social Development Foundation,No. 1 Rice Mill Street Raja NagarPondicherry605013,0.00
37,2008-2009,Pondicherry,285130042,Pondicherry Annai Velanganni Orphanage,No. 25 First Cross Street  Venkitta Nagar Pondicherry-605011,5551994.69
38,2008-2009,Pondicherry,285130054,Pondicherry Dyarkai Kazhagam,35 Avvai Nagar  Pondicherry -,0.00
39,2008-2009,Pondicherry,285130035,Pondicherry Higher Education Benefits Society,No. 112 Canteen Street  Pondicherry-605001,1133213.00
40,2008-2009,Pondicherry,285130083,PONDICHERRY KIDNEY FOUNDATION,C/O KIDNEY CENTRE 470 MAHATMA GANDHI ROADPONDICHERRY605001,0.00
41,2008-2009,Pondicherry,285130006,Pondicherry Multipurpose Social Service Society,Paul VI Development Centre 14st.Therese Str Archbishop House Pondicherry-605001,48967328.44
42,2008-2009,Pondicherry,285130082,POOR PEOPLE DEVELOPMENT SOCIETY,No.63V.O.C.StreetSanjay Gandhi NagarPuducherry605005,26724.00
43,2008-2009,Pondicherry,285130070,Rajiv Gandhi Home for the Handicapped,73 3rd Cross Sakthi Nagar Saram Pondicherry -605013,466357.00
44,2008-2009,Pondicherry,285130003,Resource Institute of Social Education,"20 First Cross Street 2nd Floor Gnanapragasam Nagar
Pondicherry - 605 008.Pondicherry605008",427174.00
