S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Telangana,010250103,A Handicapped Service Foundation,H. No.5-6-169 Parsibandham Pakananda BazarKhammam (A.P.)-507001,0.00
2,2008-2009,Telangana,010230257,A.P. Joginies Welfare Samaikya,12-12-44 Kalani SitaphalmandiSecunderabad Andhra Pradesh -,0.00
3,2008-2009,Telangana,010230007,A.P. Voluntary Health Association,Secundrabad Andhra Pradesh -,276644.00
4,2008-2009,Telangana,010230556,A.P.Mahila Samatha Society,Plot No. 39 Aravind Nagar Colony DomalgudaHyderabad (Andhra Pradesh)-500029,2246448.00
5,2008-2009,Telangana,010230428,Aashray,309 Parthani Towers Golconda  X Roads MusheerabadHyderabad-  A.P.-500020,22178503.04
6,2008-2009,Telangana,010230621,Aashray,Sarvasukhi Colony West Marredpally SecunderabadHyderabad (Andhra Pradesh)-500026,0.00
7,2008-2009,Telangana,010360075,Abhaya Charitable Truth Society,H.No. 2-2-22/40/B Opp. NTR Stadium Near Govt. Degree CollegeBahabubabad506101,7491979.00
8,2008-2009,Telangana,010230688,Abhyudaya Mahila Sangam,S V House D No.10-2 First FloorRoom No 6P and T colony Dilkush Nagar500060,0.00
9,2008-2009,Telangana,010300085,Abhyudaya Sama Samaja Seva Sangham,H.NO. 1-4-20  Jagadevpur Road Bhongir Mdl. Distt: NalgondaAndhra Pradesh-508116,4280.00
10,2008-2009,Telangana,010230569,Abundant Life Care,Survey No. 225 226 227 Jaggamguda Rd Sampanbole (Vill.)Shameerpet (Mandal) Ranga Reddy Distt.500078,2088342.00
11,2008-2009,Telangana,010290001,Action Coop.(Action Collective of Out Castes and Oppressed For Progress),9-147/DS/B/Opp. Venternary Hospital Sangreddy Distt. MedakAndhra Pradesh.-,0.00
12,2008-2009,Telangana,010250021,Action for Collective Tribal Improvement and Vocational Education,H.No.6-2-104/C.OppJammibanda   ParkKhammamAndhra Pradesh-507002,273538.00
13,2008-2009,Telangana,010250023,Action for Girijana Development,Post Box-11 Bhadrachalam Distt. KhammamAndhra Pradesh.                 -507111,3559534.00
14,2008-2009,Telangana,010250088,Action for Integrated Development,"H.No: 4-84 UPS Street Kalluru Khammam -507209 Telangana 
401 7-1-191/2 Sri Krishna Apartments Dwaraka Nagar KHAMMAM-507002 Telanganakhammam507002",0.00
15,2008-2009,Telangana,010300035,Action for Rural Education & Development of Drought and Neglected Area,Bhangar NalgondaAP-,0.00
16,2008-2009,Telangana,010220018,Action for Social Development,1-3-183/40/46/6 Gandhi Nagar HyderabadAndhra Pradesh-500080,0.00
17,2008-2009,Telangana,010230506,Action Ministries,Sri Bhavana Plaza 1st Floor Plot: 124 House No: 1-1-296/124 Arul Colony Dr. A. S. Rao NagarHyderabad500062,14652502.95
18,2008-2009,Telangana,010280029,Adarsha Welfare Society,8-5-4/3 Teachers Colony MahbubnagarAP-509002,0.00
19,2008-2009,Telangana,010250109,Adivasi Samaja Chaitanya Sangam,Tekulaboru Village Kunavaram (Post and Mandal)Khammam (Andhra Pradesh)-507121,0.00
