S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Jammu & Kashmir,152670022,Abhiyaan,16 Mhesh Pura Jammu (Tawi)J & K -180001,0.00
2,2007-2008,Jammu & Kashmir,152710030,All Ladakh Social Welfare Society,Housing Colony Group B/H.No. 167 LehJ & K-194101,0.00
3,2007-2008,Jammu & Kashmir,152710028,Basgo Welfare Committee Basgo,B.P.O-Basgo LehJammu & Kashmir-194101,188000.00
4,2007-2008,Jammu & Kashmir,152670005,Bee Enn Charitable Trust, Jammu J&K.-,0.00
5,2007-2008,Jammu & Kashmir,152750004,Catholic Social Service Society,Seva Niketan Kunjwani Bye Pass JammuJammu & Kashmir-,35496362.00
6,2007-2008,Jammu & Kashmir,152750015,Centre for Slum Development,New National Hotel Kahna Khan Dalgate SrinagarJammu and Kashmir-190001,0.00
7,2007-2008,Jammu & Kashmir,152710036,Centre for Sustainable Development and Food Security in Ladakh,PO Box No.53 Serdung House Chubi-Leh Ladakh(Jammu and Kashmir)-194101,403934.00
8,2007-2008,Jammu & Kashmir,152710018,Child Welfare Society,P.B.No. 135 Leh LadakhJammu & Kashmir-194101,108750.00
9,2007-2008,Jammu & Kashmir,152710014,Chumur Cultural And Welfare Society,Chumur Gompa  C/o Hotel Lingzi East Leh - LadakhJammu & Kashmir-194101,2217491.00
10,2007-2008,Jammu & Kashmir,152670024,CMI Service Society,Yesupal Ashram 7A Sector 4 Extn Trikutanagar JammuJammu and Kashmir-180012,4584250.00
11,2007-2008,Jammu & Kashmir,152750019,D.P.Dhar Memorial Trust,Kamal Villa Sonwar Srinagar Jammu and Kashmir -190004,0.00
12,2007-2008,Jammu & Kashmir,152750003,Dar-Ul- Fazl Childrens Home,P.O Box 54 Manali Dist: KulluHimachal Pradesh -175131,3090376.00
13,2007-2008,Jammu & Kashmir,152670008,Diocese of Jammu - Srinagar St. Mary's Church, Jammu CanttJammu & Kashmir-,27018134.00
14,2007-2008,Jammu & Kashmir,152710032,Drigung Dharma Foundation,Phyang District LehJammu and Kashmir-194101,0.00
15,2007-2008,Jammu & Kashmir,152680007,Drigung Kangyud Stanglasling Association,Bodhkharboo KargilJammu & Kashmir-,0.00
16,2007-2008,Jammu & Kashmir,152760001,Emmanuel Mission Hostel, RamnagarJ&K-182122,496690.00
17,2007-2008,Jammu & Kashmir,152750023,Global Green Peace,15/1 Poloview SrinagarJammu and Kashmir-190001,0.00
18,2007-2008,Jammu & Kashmir,152710031,Gyudzin Tantric Monastery (Phey),Phey PO Box No. 85 Leh Ladakh DistrictJammu and Kashmir-194101,2325271.00
19,2007-2008,Jammu & Kashmir,152750014,Help Foundation,16-A Gogji Bagh Srinagar(Kashmir)Jammu &  Kashmir-190008,296624.00
20,2007-2008,Jammu & Kashmir,152740004,Himalayan Voice,Ward No.7 RajouriJammu and Kashmir-185131,0.00
21,2007-2008,Jammu & Kashmir,152710022,His Holiness The Cyalwa Karumpu Welfare Society,P.o Box No.81 CPO Leh LadakhJ&K-,2418588.00
22,2007-2008,Jammu & Kashmir,152710039,Imamiya Mission Educational and Social Welfare Society,Chuchot PO Box No.32Leh Ladakh194101,0.00
23,2007-2008,Jammu & Kashmir,152760004,Indian Pentecostal Church of God,Samuel Hebron Garhi P.O.  Udhampur Jammu & Kashmir-182121,308206.00
24,2007-2008,Jammu & Kashmir,152750006,Iqbal Memorial Trust,Iqbalabad Bemina  SrinagarJammu & Kashmir-,38878546.10
25,2007-2008,Jammu & Kashmir,152750018,J & K Yateem Foundation,8- Top Floor Auqaf Building Budshah Chowk SgrSrinagar (J&K)-190001,2624722.33
26,2007-2008,Jammu & Kashmir,152750024,J and K Habakhatoon Foundation,103-Hotel Mazda BoulevardNehru Park190001,0.00
27,2007-2008,Jammu & Kashmir,152750012,Jammu  & Kashmir  Yateem Trust  Srinagar,Red Cross Road Maisooma SrinagarJammu & Kashmir -190001,6846873.00
28,2007-2008,Jammu & Kashmir,152670010,Jammu & Kashmir Presentation Society,Gandhi Nagar JammuJammu & Kashmir-,0.00
29,2007-2008,Jammu & Kashmir,152670015,Jammu & Kashmir Women Society,70 (a) 2 - A Extn Gandhi Nagar Jammu Jammu & Kashmir-180004,0.00
30,2007-2008,Jammu & Kashmir,152670017,Jay  Kay Women Welfare Society,299 Nai Basti Satwari Jammu Cantt Jammu TawiJ & K-,1900000.00
