S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Punjab,115270007,1008-Sant Baba Hari Singh Ji Neki Wale Memorial Charitable Society,Vill-Panjaur Panjaur HoshiarpurPunjab-144404,1565575.00
2,2007-2008,Punjab,115320008,Adarsh Seva Samiti,Mohall Bari Sansthan Anandpur Sahib RoparPunjab-,288608.00
3,2007-2008,Punjab,115210002,ALL INDIA PINGALWARA CHARITABLE SOCIETY, AmritsarPunjab-,63066123.73
4,2007-2008,Punjab,115300028,Anand Isher Educational Charitable Trust,Chhappar Road Vill-Chhappar LudhianaPunjab-,19604252.00
5,2007-2008,Punjab,115320016,Association for Social and Rural Advancement,Vill & PO-Dher Teh-Anandpur Sahib RoparPunjab-140123,0.00
6,2007-2008,Punjab,115260004,Avalon Girls Higher Secondary School,Mission Road PathankotPunjab-,677034.00
7,2007-2008,Punjab,115340006,Baba Farid University Of Health Sciences,Sadiq RoadFaridkot151203,0.00
8,2007-2008,Punjab,115280023,Baba Kashmira Singh Jan Seva Trust,City V Garha JalandharPunjab-144022,18766937.35
9,2007-2008,Punjab,115260021,Beersheba Church of God, PathankotPunjab-145001,14204400.00
10,2007-2008,Punjab,115270004,Bhagat Singh Kusht Ashram,Dasuya HoshiarpurPunjab-,258438.00
11,2007-2008,Punjab,115210028,Bhai Ghanaya Ji Mission Society,62 East Mohan Nagar AmritsarPunjab-143001,1605396.00
12,2007-2008,Punjab,115210020,BIBI KAULAN JI BHALAI KENDER TRUST CHARITABLE,Tarn Taran RoadAmritsar143001,5293114.00
13,2007-2008,Punjab,115210029,Bible Church of God,Post Box NO.-32 Back side Aanaam Cinema CourtRoad Amritsar-143001,477843.89
14,2007-2008,Punjab,115340002,C.N.I. Chidlren Home,Zeera Road MogaPunjab-142001,0.00
15,2007-2008,Punjab,115270001,Carmelite Charitable Society, Hoshiarpur Punjab-,3058368.00
16,2007-2008,Punjab,115280017,Catholic Institute of Carmelite Sisters, Jalandhar CanttPunjab-,81825.00
