S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Chhattisgarh,327520041,Aakanksha Lions School for the ;Mentally Handicaped,Lions Den Jalvihar Colony RaipurRaipur Chhattisgarh-492001,492702.00
2,2007-2008,Chhattisgarh,327480023,Abhiyaan,Rao's House First Floor Raghvendra NagarBilaspur (Chhattesgarh)-459001,0.00
3,2007-2008,Chhattisgarh,327540032,Adarsh Prahari Samaj Sevi Sanstha,Near Karbala Nehru Ward Ambikapur SurgujaChhattisgarh-497001,0.00
4,2007-2008,Chhattisgarh,327590005,ADIM JATI SEVAK SANGH,Plot No. 103/1 Old Palace Manjha Para Main Road494334,180000.00
5,2007-2008,Chhattisgarh,327520035,Aditit Samaj Sewi Sanstha,Anand Vihar Colony TelibandhaRaipurChhattisgarh-9,0.00
6,2007-2008,Chhattisgarh,327540013,Adivasi Seva Mandal,Vill/PO Baghima SargujaChhatisgarh-497001,235000.00
7,2007-2008,Chhattisgarh,327590003,Adiwasi samta Manch,Vill. & Po: Markatola Distt: KankerChhatisgarh-,0.00
8,2007-2008,Chhattisgarh,327630017,Adwitiya Raysa Bahudheshia Evam Jan Kalyankari Sanstha,Dallirajhara Road Balod DurgChhattisgarh-491226,0.00
9,2007-2008,Chhattisgarh,327580005,Akhil Bhartiya Vanvasi Kalyan Ashram,Jaspur Nagar JashpurChhatisgarh-496331,8811264.10
10,2007-2008,Chhattisgarh,327540008,Ambikapur Catholic Diocese,Bishop's House Ambikapur PO FunduldihariSurguja (Chhatisgarh)-497110,31151882.02
11,2007-2008,Chhattisgarh,327490010,Anand Niwas Girls Home,Methodist Mission Compound Khandwa(East Nimar)Chhatisgqrh-450001,1108874.00
12,2007-2008,Chhattisgarh,327470004,Aradhana Society,Pushpa Nivas Lal BaghJagdalpurDeepti ConventKadambari Bastar Chhatisgarh-494005,40687.00
13,2007-2008,Chhattisgarh,327540006,Asha Association in Surguja for Human Advancement Nawpara,Bishop's House Funduldihari P.O. Ambikapur Distt. SurgujaChhattisgarh-497110,8646373.31
14,2007-2008,Chhattisgarh,327630001,Assisi Seva Samaj,St. Thomas Ashram Dalli Rajhara  DurgChhatisgarh-491228,1121031.00
15,2007-2008,Chhattisgarh,327540033,Association of the Sisters of St. of Elizabeth,St. Elizabeth Convent Bhelai Khurd Barion P.O Dist.- SurgujaChhattisgarh-497001,560906.00
16,2007-2008,Chhattisgarh,327470010,Bastar Dharma Kshema Samiti,Prakash Vidyalaya Kirandul BailadilaBastar. Chhatisgarh-494556,1820538.00
17,2007-2008,Chhattisgarh,327470014,Bastar Samagra Vikas Samiti,Jai Krista Pahurbel Po Bakawand Bastar Distt.Chhattisgarh-494222,0.00
18,2007-2008,Chhattisgarh,327470001,Bastar Sevak Mandal,Catholic Church Jagadalpur BastarChhatisgarh-494001,26798723.00
