S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,94640.00
2,2007-2008,Haryana,172390007,Adarsh Saraswati Shiksha Samiti,Sant Graib Das Gali No. 2 Kakrai Rd SonepatHaryana-,294332.00
3,2007-2008,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,159404.00
4,2007-2008,Haryana,172320007,All India Samaj Kalyan Samiti,Opp. Laxmi Rice Mill Behind Dr.Tilak Raj Radaur RoadLadwa Kurukshetra Haryana-,0.00
5,2007-2008,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,12360342.10
6,2007-2008,Haryana,172270033,Apollo Dealers and consumers Welfare Trust,Plot No.7 Sector 32 I GurgaonHaryana-122001,1473306.00
7,2007-2008,Haryana,172270021,Aravali Vikas Sangathan,Vill.& P.O. Daulah Gurgaon-DisttHaryana-,1677898.00
8,2007-2008,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
9,2007-2008,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
10,2007-2008,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,8364780.60
11,2007-2008,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,688756.00
12,2007-2008,Haryana,172380004,Baba Bihari Samariti Charitable Trust,Opp.Gandhi ColonyBaba Bihari Samadhi Rania Road. SirsaHaryana-125055,0.00
13,2007-2008,Haryana,172250006,Baba Deep Singhji Shahid Charitable Trust,2298 Jawahar Colony  Faridabad Haryana-,0.00
14,2007-2008,Haryana,172330011,Baba Sarnai Nath Yoga Ashram Nayas,Sumeshar TirthVillage Kheri Tehsil Narnaul MohindergarhHaryana-,0.00
15,2007-2008,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,145111.00
16,2007-2008,Haryana,172230001,Baptist Girls Hostel, BhiwaniHaryana-,814288.00
